frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_wanted,jobs_in_flight,eye_speed_mps,detail_bias,lod_min,lod_max,wanted_lod_max,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,lod_l0,lod_l1,lod_l2,lod_l3,lod_l4,lod_l5,lod_l6,lod_l7,lod_l8,lod_l9,lod_l10,lod_l11,lod_l12,lod_l13,lod_l14,lod_l15,lod_l16,lod_l17,scope:client.camera_ms,scope:client.celestial_visuals_ms,scope:client.hud_ms,scope:client.pilot_hud_ms,scope:client.pilot_preview_ms,scope:client.starfield_ms,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_asset_upload_ms,scope:world.terrain_cbt_submit_ms,scope:world.terrain_counters_ms,scope:world.terrain_entity_sync_ms,scope:world.terrain_job_poll_ms,scope:world.terrain_selection_ms
1281,17.1202,0.0000,13.3328,4.4692,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758439936,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0019,0.0442,0.0489,0.0075,0.0064,4.4692,0.0158,0.0000,0.2038,0.0003,0.0002,0.1014,0.0007,0.0007,0.0003
1282,17.1328,0.0000,12.9025,4.1312,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758439936,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0005,0.0012,0.0373,0.0366,0.0033,0.0048,4.1312,0.0112,0.0000,0.2222,0.0004,0.0003,0.1218,0.0010,0.0012,0.0004
1283,17.1456,0.0000,12.7347,4.1654,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758439936,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0012,0.0400,0.0676,0.0037,0.0029,4.1654,0.0146,0.0000,0.2021,0.0003,0.0003,0.1087,0.0009,0.0003,0.0003
1284,17.1593,0.0000,13.5255,4.3369,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758439936,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0008,0.0417,0.0366,0.0048,0.0036,4.3369,0.0149,0.0000,0.2079,0.0003,0.0007,0.1084,0.0009,0.0005,0.0007
1285,17.1715,0.0000,12.5180,4.0700,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758444032,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0010,0.0420,0.0308,0.0031,0.0022,4.0700,0.0135,0.0000,0.1968,0.0003,0.0003,0.1063,0.0009,0.0004,0.0003
1286,17.1840,0.0000,12.2357,4.2765,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758444032,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0008,0.0388,0.0348,0.0032,0.0041,4.2765,0.0199,0.0000,0.2417,0.0001,0.0003,0.1211,0.0011,0.0004,0.0004
1287,17.1959,0.0000,12.3373,3.8493,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758444032,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0009,0.0360,0.0342,0.0025,0.0037,3.8493,0.0118,0.0000,0.2012,0.0006,0.0003,0.1071,0.0007,0.0003,0.0005
1288,17.2079,0.0000,11.6766,4.3189,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758444032,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0005,0.0011,0.0475,0.0509,0.0051,0.0042,4.3189,0.0124,0.0000,0.2049,0.0006,0.0002,0.1002,0.0007,0.0005,0.0007
1289,17.2201,0.0000,12.4540,3.9413,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758444032,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0009,0.0336,0.0417,0.0040,0.0051,3.9413,0.0101,0.0000,0.1728,0.0002,0.0002,0.0760,0.0010,0.0002,0.0003
1290,17.2321,0.0000,12.0416,3.9462,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758444032,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0004,0.0009,0.0409,0.0331,0.0073,0.0043,3.9462,0.0095,0.0000,0.1900,0.0003,0.0002,0.0979,0.0006,0.0004,0.0002
1291,17.2445,0.0000,12.4452,3.9175,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758444032,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0011,0.0332,0.0473,0.0052,0.0049,3.9175,0.0093,0.0000,0.2138,0.0006,0.0003,0.1097,0.0019,0.0005,0.0006
1292,17.2573,0.0000,12.7247,3.9832,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758444032,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0008,0.0014,0.0377,0.0466,0.0054,0.0058,3.9832,0.0111,0.0000,0.1887,0.0003,0.0002,0.0988,0.0007,0.0004,0.0003
1293,17.2722,0.0000,13.9481,4.6343,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758444032,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0010,0.0377,0.0399,0.0050,0.0031,4.6343,0.0298,0.0000,0.2087,0.0004,0.0005,0.1143,0.0011,0.0004,0.0003
1294,17.2836,0.0000,12.0208,4.3496,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758448128,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0007,0.0362,0.0266,0.0026,0.0029,4.3496,0.0119,0.0000,0.1883,0.0004,0.0002,0.1017,0.0005,0.0003,0.0001
1295,17.2964,0.0000,12.9102,4.1032,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758448128,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0004,0.0014,0.0327,0.0301,0.0053,0.0054,4.1032,0.0096,0.0000,0.2017,0.0005,0.0004,0.1005,0.0009,0.0003,0.0008
1296,17.3086,0.0000,12.3870,4.0670,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758448128,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0008,0.0379,0.0342,0.0041,0.0029,4.0670,0.0110,0.0000,0.1817,0.0002,0.0004,0.0989,0.0003,0.0001,0.0001
1297,17.3218,0.0000,13.0575,4.0810,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758448128,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0008,0.0373,0.0328,0.0034,0.0027,4.0810,0.0136,0.0000,0.2193,0.0004,0.0006,0.1210,0.0009,0.0004,0.0005
1298,17.3346,0.0000,12.4637,4.3015,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758448128,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0004,0.0010,0.0380,0.0334,0.0042,0.0046,4.3015,0.0106,0.0000,0.1925,0.0003,0.0002,0.0957,0.0011,0.0004,0.0003
1299,17.3470,0.0000,12.8214,4.0848,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758448128,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0004,0.0016,0.0435,0.0459,0.0054,0.0040,4.0848,0.0134,0.0000,0.1977,0.0002,0.0002,0.1052,0.0004,0.0005,0.0001
1300,17.3597,0.0000,12.2727,4.3830,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758448128,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0005,0.0010,0.0415,0.0327,0.0028,0.0029,4.3830,0.0149,0.0000,0.2181,0.0003,0.0004,0.1275,0.0008,0.0005,0.0002
1301,17.3733,0.0000,13.5583,4.4219,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758448128,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0003,0.0007,0.0429,0.0342,0.0035,0.0028,4.4219,0.0139,0.0000,0.2199,0.0003,0.0002,0.1174,0.0015,0.0008,0.0003
1302,17.3851,0.0000,12.3574,3.9670,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758448128,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0008,0.0348,0.0281,0.0017,0.0030,3.9670,0.0135,0.0000,0.1480,0.0002,0.0002,0.0777,0.0008,0.0003,0.0002
1303,17.3975,0.0000,12.6348,3.7419,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758448128,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0010,0.0411,0.0278,0.0017,0.0029,3.7419,0.0133,0.0000,0.2001,0.0004,0.0003,0.1067,0.0011,0.0004,0.0004
1304,17.4088,0.0000,11.4878,3.6645,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758452224,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0004,0.0019,0.0438,0.0256,0.0030,0.0097,3.6645,0.0166,0.0000,0.2201,0.0004,0.0006,0.1113,0.0006,0.0001,0.0001
1305,17.4212,0.0000,12.4881,3.5363,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758452224,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0049,0.0373,0.0248,0.0023,0.0031,3.5363,0.0076,0.0000,0.2403,0.0004,0.0004,0.1293,0.0009,0.0003,0.0004
1306,17.4334,0.0000,12.0178,3.7008,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758452224,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0008,0.0396,0.0278,0.0022,0.0020,3.7008,0.0147,0.0000,0.2100,0.0001,0.0002,0.1281,0.0007,0.0004,0.0003
1307,17.4521,0.0000,12.6637,9.5380,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758452224,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0008,0.0332,0.0284,0.0027,0.0026,9.5380,0.0076,0.0000,5.3821,0.0003,0.1786,0.1032,0.0006,0.0001,5.0136
1308,17.4583,0.0000,12.1914,3.7490,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758452224,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0001,0.0005,0.0402,0.0293,0.0022,0.0027,3.7490,0.0125,0.0000,0.2524,0.0004,0.0003,0.1404,0.0012,0.0005,0.0004
1309,17.4712,0.0000,12.9690,3.6799,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,351,351,0,0,100,5,16,16,0,428544,0,351,0,0,758452224,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,36,39,30,14,30,30,30,30,30,30,36,16,0,0.0002,0.0005,0.0288,0.0254,0.0041,0.0034,3.6799,0.0118,0.0000,0.2553,0.0003,0.0002,0.1386,0.0010,0.0006,0.0005
