frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_wanted,jobs_in_flight,eye_speed_mps,detail_bias,lod_min,lod_max,wanted_lod_max,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,lod_l0,lod_l1,lod_l2,lod_l3,lod_l4,lod_l5,lod_l6,lod_l7,lod_l8,lod_l9,lod_l10,lod_l11,lod_l12,lod_l13,lod_l14,lod_l15,lod_l16,lod_l17,scope:client.camera_ms,scope:client.celestial_visuals_ms,scope:client.hud_ms,scope:client.pilot_hud_ms,scope:client.pilot_preview_ms,scope:client.starfield_ms,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_asset_upload_ms,scope:world.terrain_cbt_submit_ms,scope:world.terrain_counters_ms,scope:world.terrain_entity_sync_ms,scope:world.terrain_job_poll_ms,scope:world.terrain_selection_ms
1764,20.2523,0.0000,12.1000,3.8949,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692940800,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0002,0.0204,0.0467,0.0005,0.0022,0.0041,3.8949,0.0150,0.0000,0.2896,0.0007,0.0004,0.1400,0.0011,0.0012,0.0005
1765,20.2629,0.0000,10.8280,3.6103,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692940800,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0006,0.0186,0.0368,0.0003,0.0039,0.0043,3.6103,0.0162,0.0000,0.2635,0.0006,0.0007,0.1271,0.0011,0.0003,0.0010
1766,20.2740,0.0000,11.2943,3.5956,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692940800,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0004,0.0177,0.0347,0.0007,0.0049,0.0065,3.5956,0.0190,0.0000,0.2447,0.0005,0.0004,0.1230,0.0011,0.0012,0.0008
1767,20.2863,0.0000,11.7709,4.0703,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692940800,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0003,0.0221,0.0379,0.0005,0.0027,0.0056,4.0703,0.0157,0.0000,0.2826,0.0005,0.0004,0.1427,0.0012,0.0007,0.0005
1768,20.2981,0.0000,12.2151,3.6572,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692940800,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0004,0.0314,0.0659,0.0009,0.0028,0.0068,3.6572,0.0209,0.0000,0.3292,0.0010,0.0008,0.1494,0.0012,0.0018,0.0009
1769,20.3102,0.0000,11.9245,3.9316,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692944896,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0005,0.0178,0.0399,0.0005,0.0027,0.0051,3.9316,0.0179,0.0000,0.2679,0.0003,0.0002,0.1382,0.0018,0.0006,0.0003
1770,20.3238,0.0000,12.4736,4.7849,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692944896,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0005,0.0324,0.0503,0.0008,0.0037,0.0052,4.7849,0.0179,0.0000,0.3538,0.0006,0.0006,0.1656,0.0012,0.0008,0.0009
1771,20.3370,0.0000,13.3584,4.3001,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692944896,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0005,0.0161,0.0335,0.0006,0.0036,0.0054,4.3001,0.0177,0.0000,0.2229,0.0005,0.0003,0.1117,0.0017,0.0006,0.0008
1772,20.3493,0.0000,12.0445,4.6979,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692944896,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0004,0.0262,0.0428,0.0008,0.0032,0.0069,4.6979,0.0180,0.0000,0.3064,0.0008,0.0008,0.1479,0.0016,0.0005,0.0013
1773,20.3635,0.0000,15.0424,3.7858,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692944896,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0004,0.0191,0.0399,0.0008,0.0032,0.0047,3.7858,0.0160,0.0000,0.2653,0.0005,0.0005,0.1294,0.0013,0.0008,0.0007
1774,20.3741,0.0000,11.3294,3.5932,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692944896,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0003,0.0231,0.0383,0.0009,0.0031,0.0055,3.5932,0.0133,0.0000,0.2845,0.0001,0.0004,0.1371,0.0012,0.0005,0.0004
1775,20.3863,0.0000,12.0042,3.9520,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692944896,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0002,0.0238,0.0446,0.0007,0.0041,0.0066,3.9520,0.0181,0.0000,0.2996,0.0006,0.0007,0.1451,0.0011,0.0010,0.0006
1776,20.3999,0.0000,13.0131,4.1113,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692944896,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0005,0.0198,0.0419,0.0013,0.0037,0.0047,4.1113,0.0211,0.0000,0.2789,0.0006,0.0002,0.1387,0.0017,0.0006,0.0006
1777,20.4118,0.0000,12.1765,3.9600,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692944896,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0006,0.0351,0.0430,0.0005,0.0060,0.0102,3.9600,0.0176,0.0000,0.4067,0.0006,0.0009,0.1874,0.0031,0.0016,0.0019
1778,20.4304,0.0000,12.1240,10.3881,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692948992,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0002,0.0194,0.0501,0.0006,0.0029,0.0034,10.3881,0.0236,0.0000,6.3738,0.0007,0.1574,0.1664,0.0050,0.0011,5.8748
1779,20.4352,0.0000,11.8856,3.6149,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692948992,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0003,0.0198,0.0429,0.0009,0.0024,0.0043,3.6149,0.0179,0.0000,0.2628,0.0004,0.0004,0.1327,0.0009,0.0005,0.0007
1780,20.4469,0.0000,11.9879,3.1114,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692948992,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0002,0.0208,0.0495,0.0005,0.0023,0.0053,3.1114,0.0198,0.0000,0.3482,0.0004,0.0004,0.2014,0.0009,0.0005,0.0007
1781,20.4578,0.0000,11.0801,3.1044,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692948992,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0003,0.0164,0.0526,0.0005,0.0023,0.0029,3.1044,0.0175,0.0000,0.2410,0.0003,0.0002,0.1185,0.0015,0.0004,0.0004
1782,20.4699,0.0000,11.6140,3.5149,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692948992,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0005,0.0216,0.0403,0.0005,0.0033,0.0052,3.5149,0.0187,0.0000,0.2712,0.0004,0.0001,0.1347,0.0012,0.0003,0.0002
1783,20.4808,0.0000,11.0584,3.3333,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692948992,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0005,0.0154,0.0516,0.0006,0.0020,0.0036,3.3333,0.0570,0.0000,0.2632,0.0003,0.0003,0.1357,0.0011,0.0007,0.0006
1784,20.4928,0.0000,11.5826,3.7998,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692948992,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0004,0.0197,0.0368,0.0007,0.0031,0.0023,3.7998,0.0178,0.0000,0.2603,0.0009,0.0010,0.1143,0.0022,0.0013,0.0011
1785,20.5052,0.0000,12.3099,3.6340,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692948992,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0003,0.0158,0.0391,0.0005,0.0026,0.0056,3.6340,0.0174,0.0000,0.2707,0.0006,0.0004,0.1349,0.0007,0.0006,0.0007
1786,20.5151,0.0000,10.5423,3.3184,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692948992,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0003,0.0164,0.0404,0.0002,0.0021,0.0033,3.3184,0.0090,0.0000,0.2661,0.0003,0.0002,0.1337,0.0009,0.0003,0.0003
1787,20.5296,0.0000,11.9616,5.6941,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692948992,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0013,0.0337,0.0737,0.0023,0.0043,0.0099,5.6941,0.0312,0.0000,0.3785,0.0009,0.0007,0.1853,0.0023,0.0008,0.0013
1788,20.5409,0.0000,13.4275,3.5658,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692953088,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0002,0.0213,0.0422,0.0009,0.0029,0.0050,3.5658,0.0160,0.0000,0.2754,0.0005,0.0007,0.1308,0.0019,0.0009,0.0005
1789,20.5524,0.0000,11.5024,3.6736,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692953088,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0003,0.0238,0.0361,0.0006,0.0032,0.0052,3.6736,0.0146,0.0000,0.2724,0.0007,0.0001,0.1292,0.0012,0.0006,0.0009
1790,20.5656,0.0000,12.5337,4.4535,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692953088,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0002,0.0205,0.0378,0.0009,0.0023,0.0044,4.4535,0.0195,0.0000,0.2668,0.0005,0.0001,0.1287,0.0010,0.0005,0.0005
1791,20.5776,0.0000,12.8991,3.4760,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692953088,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0006,0.0165,0.0430,0.0009,0.0031,0.0054,3.4760,0.0174,0.0000,0.2544,0.0003,0.0002,0.1167,0.0017,0.0007,0.0004
1792,20.5907,0.0000,13.2762,3.2629,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692953088,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0002,0.0214,0.0398,0.0008,0.0031,0.0060,3.2629,0.0144,0.0000,0.2599,0.0008,0.0005,0.1357,0.0009,0.0009,0.0004
1793,20.6041,0.0000,13.0140,3.5043,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692953088,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0009,0.0228,0.0449,0.0010,0.0073,0.0066,3.5043,0.0209,0.0000,0.2805,0.0004,0.0002,0.1208,0.0019,0.0005,0.0006
1794,20.6164,0.0000,12.1520,3.8152,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692953088,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0003,0.0204,0.0393,0.0008,0.0022,0.0042,3.8152,0.0152,0.0000,0.2712,0.0006,0.0004,0.1255,0.0012,0.0008,0.0005
1795,20.6303,0.0000,13.9135,3.4639,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692953088,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0002,0.0211,0.0415,0.0007,0.0033,0.0062,3.4639,0.0171,0.0000,0.3092,0.0006,0.0004,0.1526,0.0020,0.0005,0.0091
1796,20.6431,0.0000,12.7708,3.7435,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692953088,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0003,0.0250,0.0451,0.0008,0.0034,0.0056,3.7435,0.0203,0.0000,0.3409,0.0006,0.0004,0.1710,0.0016,0.0006,0.0006
1797,20.6568,0.0000,13.6088,3.6791,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692953088,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0003,0.0256,0.0473,0.0008,0.0036,0.0062,3.6791,0.0219,0.0000,0.3468,0.0007,0.0003,0.1642,0.0016,0.0007,0.0006
1798,20.6699,0.0000,13.1157,3.6566,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692953088,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0007,0.0216,0.0498,0.0007,0.0032,0.0069,3.6566,0.0195,0.0000,0.2888,0.0008,0.0005,0.1464,0.0013,0.0005,0.0007
1799,20.6839,0.0000,14.1435,3.4797,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692953088,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0007,0.0198,0.0471,0.0008,0.0027,0.0051,3.4797,0.0198,0.0000,0.3146,0.0010,0.0004,0.1595,0.0019,0.0008,0.0009
1800,20.6962,0.0000,12.0020,4.0045,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,365,365,0,0,100,0,14,14,0,322560,0,365,0,0,692953088,0.000000,0.000000,0.000000,0.00,2,2,9,20,26,18,17,18,27,41,31,39,39,44,32,0,0,0,0.0005,0.0186,0.0357,0.0013,0.0033,0.0081,4.0045,0.0199,0.0000,0.2299,0.0003,0.0003,0.1198,0.0016,0.0004,0.0006
