frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_wanted,jobs_in_flight,eye_speed_mps,detail_bias,lod_min,lod_max,wanted_lod_max,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,lod_l0,lod_l1,lod_l2,lod_l3,lod_l4,lod_l5,lod_l6,lod_l7,lod_l8,lod_l9,lod_l10,lod_l11,lod_l12,lod_l13,lod_l14,lod_l15,lod_l16,lod_l17,scope:client.camera_ms,scope:client.celestial_visuals_ms,scope:client.hud_ms,scope:client.pilot_hud_ms,scope:client.pilot_preview_ms,scope:client.pilot_simulation_ms,scope:client.starfield_ms,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_asset_upload_ms,scope:world.terrain_cbt_submit_ms,scope:world.terrain_counters_ms,scope:world.terrain_entity_sync_ms,scope:world.terrain_job_poll_ms,scope:world.terrain_selection_ms
1778,20.8765,0.0500,9.5050,5.4085,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873578496,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0012,0.0468,0.0607,0.0029,0.0175,0.0586,0.0442,5.4085,0.0744,0.0000,0.9068,0.0050,0.0001,0.5071,0.0069,0.0053,0.0002
1779,20.8902,0.0500,12.3734,6.5905,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873578496,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0015,0.0511,0.0893,0.0051,0.0194,0.0668,0.0477,6.5905,0.1001,0.0000,1.3468,0.0201,0.0001,0.4972,0.0941,0.0196,0.0028
1780,20.9009,0.0500,12.0732,5.3269,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873582592,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0039,0.0458,0.0707,0.0042,0.0181,0.0562,0.0479,5.3269,0.0683,0.0000,0.9698,0.0049,0.0001,0.5167,0.0085,0.0065,0.0002
1781,20.9144,0.0500,12.2916,6.1837,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873582592,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0042,0.0479,0.0699,0.0044,0.0170,0.0632,0.0472,6.1837,0.0797,0.0000,0.9315,0.0055,0.0001,0.5292,0.0102,0.0057,0.0002
1782,20.9280,0.0500,12.4927,7.3303,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873582592,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0018,0.0478,0.0703,0.0043,0.0186,0.1136,0.0457,7.3303,0.0878,0.0000,0.9422,0.0027,0.0001,0.5322,0.0103,0.0032,0.0002
1783,20.9398,0.0500,12.9605,5.8803,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873582592,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0012,0.0505,0.0681,0.0052,0.0229,0.0813,0.0467,5.8803,0.0705,0.0000,0.9675,0.0054,0.0001,0.5171,0.0099,0.0069,0.0002
1784,20.9506,0.0500,11.9083,5.2540,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873582592,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0017,0.0436,0.0725,0.0037,0.0172,0.0722,0.0432,5.2540,0.0667,0.0000,0.8929,0.0037,0.0001,0.5003,0.0057,0.0041,0.0002
1785,20.9647,0.0500,12.7454,6.3209,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873582592,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0012,0.0459,0.0638,0.0046,0.0177,0.0587,0.0455,6.3209,0.0615,0.0000,0.9812,0.0053,0.0001,0.5783,0.0082,0.0058,0.0001
1786,20.9742,0.0500,11.0483,4.9284,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873582592,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0013,0.0398,0.0801,0.0040,0.0184,0.0696,0.0432,4.9284,0.0820,0.0000,0.9649,0.0040,0.0001,0.5549,0.0068,0.0073,0.0002
1787,20.9864,0.0500,12.0504,5.1418,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873582592,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0014,0.0529,0.0692,0.0032,0.0178,0.0728,0.0458,5.1418,0.0748,0.0000,0.8725,0.0034,0.0001,0.4923,0.0073,0.0049,0.0002
1788,21.0004,0.0500,13.0512,5.8236,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873582592,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0015,0.0443,0.0740,0.0064,0.0198,0.0584,0.0484,5.8236,0.0888,0.0000,0.9487,0.0055,0.0001,0.5371,0.0092,0.0058,0.0002
1789,21.0122,0.0500,11.5642,5.4753,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0014,0.0429,0.0668,0.0039,0.0209,0.0696,0.0446,5.4753,0.0605,0.0000,0.9345,0.0049,0.0001,0.5286,0.0100,0.0057,0.0002
1790,21.0231,0.0500,10.6589,6.4600,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0017,0.0621,0.0784,0.0044,0.0233,0.0672,0.0569,6.4600,0.0871,0.0000,1.0922,0.0038,0.0001,0.5386,0.0109,0.0045,0.0002
1791,21.0387,0.0500,14.9011,7.1873,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0015,0.0468,0.0646,0.0038,0.0190,0.0734,0.0458,7.1873,0.0591,0.0000,0.9465,0.0041,0.0001,0.5449,0.0076,0.0057,0.0002
1792,21.0497,0.0500,11.2096,6.7680,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0017,0.0490,0.1241,0.0056,0.0193,0.0703,0.0465,6.7680,0.1005,0.0000,0.9731,0.0058,0.0001,0.5262,0.0106,0.0070,0.0002
1793,21.0617,0.0500,12.5606,6.3312,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0013,0.0528,0.0670,0.0046,0.0193,0.0683,0.0623,6.3312,0.0738,0.0000,0.9736,0.0062,0.0001,0.5339,0.0089,0.0068,0.0002
1794,21.0746,0.0500,11.5417,7.5059,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0028,0.0517,0.0682,0.0061,0.0192,0.0985,0.0485,7.5059,0.0658,0.0000,0.9510,0.0052,0.0001,0.5135,0.0086,0.0071,0.0002
1795,21.0845,0.0500,11.4245,5.8081,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0012,0.0414,0.0666,0.0044,0.0151,0.0850,0.0451,5.8081,0.0575,0.0000,0.9364,0.0045,0.0001,0.5179,0.0047,0.0038,0.0002
1796,21.0948,0.0500,11.3029,5.1733,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0015,0.0439,0.0678,0.0051,0.0147,0.0577,0.0442,5.1733,0.0969,0.0000,0.8750,0.0030,0.0001,0.5177,0.0059,0.0036,0.0002
1797,21.1048,0.0500,9.8310,5.4697,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0036,0.0425,0.0758,0.0034,0.0137,0.0444,0.0478,5.4697,0.0648,0.0000,0.8699,0.0041,0.0001,0.4974,0.0062,0.0046,0.0002
1798,21.1143,0.0500,10.1506,4.9385,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0011,0.0484,0.0900,0.0049,0.0200,0.0612,0.0565,4.9385,0.0643,0.0000,0.8804,0.0036,0.0001,0.4980,0.0079,0.0033,0.0002
1799,21.1248,0.0500,10.2674,4.9914,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0014,0.0493,0.0650,0.0051,0.0283,0.0613,0.0473,4.9914,0.0748,0.0000,0.9425,0.0052,0.0001,0.5219,0.0079,0.0051,0.0002
1800,21.1360,0.0500,11.1005,5.2049,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0013,0.0471,0.0661,0.0034,0.0202,0.0638,0.0442,5.2049,0.0735,0.0000,0.8870,0.0031,0.0001,0.5134,0.0088,0.0028,0.0002
1801,21.1453,0.0500,9.7074,5.0107,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0025,0.0439,0.0614,0.0049,0.0237,0.0649,0.0505,5.0107,0.0515,0.0000,0.8897,0.0034,0.0001,0.5092,0.0061,0.0036,0.0001
1802,21.1555,0.0500,10.2041,4.8688,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0013,0.0410,0.0665,0.0035,0.0172,0.0628,0.0431,4.8688,0.0552,0.0000,0.9670,0.0040,0.0001,0.5514,0.0068,0.0035,0.0002
1803,21.1659,0.0500,10.3024,4.7615,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0010,0.0356,0.0647,0.0038,0.0154,0.0584,0.0413,4.7615,0.0657,0.0000,0.8631,0.0028,0.0001,0.4953,0.0056,0.0038,0.0003
1804,21.1757,0.0500,10.0340,4.8199,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0013,0.0402,0.0558,0.0044,0.0183,0.0623,0.0422,4.8199,0.0533,0.0000,0.8743,0.0034,0.0001,0.5076,0.0084,0.0036,0.0002
1805,21.1849,0.0500,9.8205,4.3993,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0014,0.0385,0.0543,0.0040,0.0092,0.0423,0.0438,4.3993,0.0493,0.0000,0.8743,0.0031,0.0001,0.5020,0.0062,0.0030,0.0001
1806,21.1960,0.0500,10.4328,4.8125,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0014,0.0318,0.0566,0.0040,0.0163,0.0504,0.0402,4.8125,0.0648,0.0000,0.8692,0.0030,0.0001,0.4923,0.0059,0.0038,0.0002
1807,21.2058,0.0500,9.9789,4.6893,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0012,0.0332,0.0489,0.0041,0.0157,0.0553,0.0429,4.6893,0.0490,0.0000,0.8564,0.0019,0.0000,0.4966,0.0064,0.0031,0.0001
1808,21.2183,0.0500,10.3127,6.7300,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.589899,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0012,0.0458,0.0608,0.0072,0.0313,0.0835,0.0527,6.7300,0.0653,0.0000,0.8786,0.0029,0.0001,0.5146,0.0074,0.0033,0.0002
1809,21.2299,0.0500,11.9662,6.2147,,true,1,0.008333,0.0000,0.0083,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.945769,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0012,0.0442,0.0746,0.0032,0.0150,0.2053,0.0438,6.2147,0.0645,0.0000,0.9279,0.0039,0.0001,0.5271,0.0074,0.0044,0.0001
1810,21.2410,0.0500,11.0207,5.9348,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.945769,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0015,0.0403,0.0649,0.0035,0.0144,0.0539,0.0426,5.9348,0.0595,0.0000,0.8915,0.0034,0.0001,0.5119,0.0076,0.0027,0.0002
1811,21.2515,0.0500,11.9456,5.0647,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.945769,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0014,0.0403,0.0752,0.0045,0.0151,0.0558,0.0570,5.0647,0.0667,0.0000,0.9190,0.0031,0.0001,0.5454,0.0086,0.0037,0.0002
1812,21.2626,0.0500,11.1457,4.9895,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.945769,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0016,0.0490,0.0691,0.0035,0.0164,0.0576,0.0446,4.9895,0.0626,0.0000,0.9008,0.0046,0.0001,0.5084,0.0074,0.0057,0.0002
1813,21.2742,0.0500,11.3291,5.1436,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.945769,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0013,0.0462,0.0594,0.0039,0.0146,0.0491,0.0473,5.1436,0.0611,0.0000,0.9017,0.0035,0.0001,0.5088,0.0074,0.0032,0.0002
1814,21.2860,0.0500,11.6678,5.3327,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.945769,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0015,0.0466,0.0586,0.0047,0.0156,0.0449,0.0445,5.3327,0.0515,0.0000,0.8947,0.0046,0.0001,0.5200,0.0072,0.0045,0.0001
1815,21.2973,0.0500,10.5178,6.1615,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.945769,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0050,0.0460,0.0597,0.0122,0.0217,0.0700,0.0536,6.1615,0.0810,0.0000,0.9245,0.0057,0.0001,0.5351,0.0078,0.0059,0.0002
1816,21.3086,0.0500,11.1459,6.2269,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.945769,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0013,0.0389,0.0613,0.0037,0.0233,0.0760,0.0457,6.2269,0.0520,0.0000,0.8944,0.0034,0.0001,0.5214,0.0079,0.0054,0.0002
1817,21.3186,0.0500,11.0619,5.1906,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.945769,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0013,0.0406,0.0637,0.0038,0.0164,0.0621,0.0420,5.1906,0.0503,0.0000,0.8749,0.0051,0.0001,0.5061,0.0042,0.0042,0.0002
1818,21.3292,0.0500,9.5694,5.7872,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.945769,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0012,0.0431,0.0706,0.0036,0.0222,0.0786,0.0442,5.7872,0.0773,0.0000,0.9518,0.0038,0.0001,0.5250,0.0480,0.0055,0.0002
1819,21.3393,0.0500,11.1594,5.1526,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873586688,0.000000,0.000370,20.945769,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0013,0.0451,0.0849,0.0039,0.0167,0.0607,0.0446,5.1526,0.0727,0.0000,0.9218,0.0060,0.0001,0.4974,0.0070,0.0059,0.0001
1820,21.3503,0.0500,10.4698,5.3442,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873709568,0.000000,0.000370,20.945769,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0040,0.0356,0.0616,0.0048,0.0198,0.0657,0.0410,5.3442,0.0754,0.0000,0.7108,0.0192,0.0001,0.3764,0.0085,0.0050,0.0001
1821,21.3773,0.0500,10.9498,21.8082,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873832448,0.000000,0.000370,20.945769,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0012,0.0429,0.0708,0.0049,0.0295,0.0647,0.0426,21.8082,0.0799,0.0000,17.1665,0.0018,1.3884,0.3985,0.0566,0.0021,14.8707
1822,21.3839,0.0500,9.5750,5.4137,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,322560,0,368,0,0,873836544,0.000000,0.000370,20.945769,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0016,0.1730,0.0724,0.0034,0.0144,0.0566,0.0650,5.4137,0.0828,0.0000,0.7888,0.0065,0.0001,0.4039,0.0088,0.0067,0.0001
