frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_wanted,jobs_in_flight,eye_speed_mps,detail_bias,lod_min,lod_max,wanted_lod_max,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,lod_l0,lod_l1,lod_l2,lod_l3,lod_l4,lod_l5,lod_l6,lod_l7,lod_l8,lod_l9,lod_l10,lod_l11,lod_l12,lod_l13,lod_l14,lod_l15,lod_l16,lod_l17,scope:client.camera_ms,scope:client.celestial_visuals_ms,scope:client.hud_ms,scope:client.pilot_hud_ms,scope:client.pilot_preview_ms,scope:client.pilot_simulation_ms,scope:client.starfield_ms,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_asset_upload_ms,scope:world.terrain_cbt_submit_ms,scope:world.terrain_counters_ms,scope:world.terrain_entity_sync_ms,scope:world.terrain_job_poll_ms,scope:world.terrain_selection_ms
1430,17.9378,0.0583,11.2067,6.0360,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868941824,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0017,0.0507,0.0658,0.0041,0.0245,0.0810,0.0452,6.0360,0.0701,0.0000,0.9526,0.0056,0.0001,0.5419,0.0097,0.0060,0.0002
1431,17.9494,0.0583,11.9025,5.6323,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868941824,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0036,0.0422,0.0573,0.0044,0.0203,0.0745,0.0401,5.6323,0.0488,0.0000,0.8806,0.0033,0.0001,0.4325,0.0086,0.0044,0.0001
1432,17.9586,0.0583,10.5848,4.8833,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868941824,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0025,0.0508,0.0605,0.0031,0.0152,0.0431,0.0470,4.8833,0.0589,0.0000,0.8893,0.0037,0.0001,0.5186,0.0080,0.0038,0.0002
1433,17.9699,0.0583,11.1937,4.6738,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868945920,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0056,0.0562,0.0545,0.0039,0.0127,0.0389,0.0502,4.6738,0.0665,0.0000,0.6984,0.0033,0.0001,0.3790,0.0082,0.0048,0.0001
1434,17.9818,0.0583,10.8325,5.8098,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868945920,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0019,0.0549,0.0770,0.0048,0.0167,0.0581,0.0522,5.8098,0.0710,0.0000,1.2720,0.0032,0.0001,0.7202,0.0104,0.0059,0.0002
1435,17.9960,0.0583,12.9741,6.6487,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868945920,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0021,0.0520,0.0831,0.0048,0.0175,0.0783,0.0479,6.6487,0.0819,0.0000,0.9627,0.0038,0.0001,0.5441,0.0089,0.0061,0.0002
1436,18.0071,0.0583,11.9425,6.2234,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868945920,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0009,0.0412,0.0527,0.0035,0.0464,0.0664,0.0335,6.2234,0.0701,0.0000,0.6962,0.0031,0.0001,0.4112,0.0035,0.0045,0.0001
1437,18.0154,0.0583,9.8638,4.8912,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868945920,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0007,0.0322,0.0799,0.0043,0.0149,0.0613,0.0385,4.8912,0.0595,0.0000,0.6754,0.0039,0.0001,0.3618,0.0051,0.0048,0.0002
1438,18.0275,0.0583,10.5209,6.4195,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868945920,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0014,0.0437,0.0882,0.0031,0.0235,0.0734,0.0397,6.4195,0.1324,0.0000,1.2386,0.0058,0.0001,0.7609,0.0126,0.0066,0.0002
1439,18.0391,0.0583,12.8072,5.0417,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868945920,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0016,0.0518,0.0506,0.0041,0.0176,0.0519,0.0341,5.0417,0.0606,0.0000,0.6065,0.0025,0.0001,0.3403,0.0054,0.0039,0.0001
1440,18.0493,0.0583,10.1213,5.2818,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868945920,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0019,0.0473,0.0869,0.0041,0.0174,0.0691,0.0458,5.2818,0.0639,0.0000,0.9310,0.0033,0.0001,0.5328,0.0070,0.0055,0.0002
1441,18.0586,0.0583,10.0076,4.7296,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868978688,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0010,0.0384,0.0630,0.0035,0.0167,0.0632,0.0422,4.7296,0.0608,0.0000,0.9026,0.0028,0.0001,0.5195,0.0081,0.0047,0.0002
1442,18.0703,0.0583,10.2033,5.7991,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868978688,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0013,0.0470,0.0725,0.0046,0.0204,0.0948,0.0751,5.7991,0.0897,0.0000,0.9389,0.0041,0.0001,0.5395,0.0078,0.0051,0.0002
1443,18.0805,0.0583,10.9811,5.2361,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868982784,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0014,0.0514,0.0678,0.0045,0.0208,0.0657,0.0519,5.2361,0.0769,0.0000,0.9041,0.0032,0.0001,0.5302,0.0060,0.0050,0.0001
1444,18.0901,0.0583,9.7891,4.9629,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868982784,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0015,0.0287,0.0539,0.0034,0.0113,0.0495,0.0372,4.9629,0.0602,0.0000,0.6287,0.0034,0.0001,0.3590,0.0068,0.0043,0.0001
1445,18.0996,0.0583,9.6603,4.9005,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868982784,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0010,0.0469,0.0668,0.0035,0.0209,0.0719,0.0449,4.9005,0.0661,0.0000,0.9232,0.0032,0.0001,0.5271,0.0079,0.0040,0.0002
1446,18.1099,0.0583,9.8782,5.1972,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868982784,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0012,0.0484,0.0790,0.0039,0.0217,0.0747,0.0486,5.1972,0.1076,0.0000,0.9376,0.0039,0.0001,0.5292,0.0078,0.0058,0.0002
1447,18.1202,0.0583,10.7331,4.8295,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868982784,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0013,0.0495,0.0669,0.0044,0.0178,0.0580,0.0461,4.8295,0.0696,0.0000,0.9117,0.0036,0.0001,0.5382,0.0075,0.0038,0.0002
1448,18.1291,0.0583,9.3791,4.5026,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868982784,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0011,0.0427,0.0608,0.0155,0.0166,0.0529,0.0437,4.5026,0.0718,0.0000,0.9033,0.0033,0.0001,0.5279,0.0076,0.0045,0.0002
1449,18.1407,0.0583,10.0758,5.7902,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868982784,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0010,0.0477,0.0759,0.0047,0.0232,0.0667,0.0467,5.7902,0.0754,0.0000,0.9500,0.0034,0.0001,0.5402,0.0080,0.0044,0.0002
1450,18.1517,0.0583,10.0536,6.7836,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868982784,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0020,0.0519,0.1434,0.0047,0.0205,0.0493,0.0818,6.7836,0.0974,0.0000,1.0478,0.0035,0.0001,0.5987,0.0063,0.0040,0.0002
1451,18.1622,0.0583,11.4553,5.5658,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868982784,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0010,0.0470,0.1275,0.0049,0.0215,0.0784,0.0520,5.5658,0.0847,0.0000,0.9242,0.0037,0.0001,0.5239,0.0092,0.0048,0.0001
1452,18.1728,0.0583,11.2310,5.0916,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868986880,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0009,0.0425,0.0664,0.0045,0.0167,0.0733,0.0458,5.0916,0.0611,0.0000,0.8873,0.0029,0.0001,0.5214,0.0064,0.0038,0.0001
1453,18.1818,0.0583,9.4853,4.8268,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868986880,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0010,0.0424,0.0593,0.0038,0.0131,0.0443,0.0433,4.8268,0.0494,0.0000,0.9023,0.0034,0.0001,0.5219,0.0063,0.0044,0.0002
1454,18.1941,0.0583,11.0795,5.6166,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868986880,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0017,0.0623,0.0679,0.0056,0.0199,0.0762,0.0508,5.6166,0.0798,0.0000,0.7545,0.0041,0.0001,0.3903,0.0080,0.0050,0.0001
1455,18.2048,0.0583,11.4148,5.2730,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868986880,0.000000,0.000352,17.626095,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0049,0.0538,0.0548,0.0031,0.0176,0.0535,0.0481,5.2730,0.0613,0.0000,0.7409,0.0047,0.0001,0.4014,0.0084,0.0067,0.0001
1456,18.2135,0.0583,9.9505,4.1642,,true,1,0.008333,0.0000,0.0083,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868986880,0.000000,0.000352,17.930931,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0008,0.0260,0.0395,0.0031,0.0147,0.1824,0.0366,4.1642,0.0394,0.0000,0.6260,0.0017,0.0001,0.3631,0.0051,0.0031,0.0001
1457,18.2243,0.0583,9.9870,4.9093,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868986880,0.000000,0.000352,17.930931,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0007,0.0390,0.0440,0.0032,0.0162,0.0557,0.0353,4.9093,0.0460,0.0000,0.6734,0.0028,0.0001,0.4095,0.0056,0.0027,0.0001
1458,18.2371,0.0583,11.8477,5.5029,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868986880,0.000000,0.000352,17.930931,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0014,0.0477,0.0866,0.0047,0.0201,0.0940,0.0493,5.5029,0.0701,0.0000,0.9873,0.0039,0.0001,0.5495,0.0094,0.0044,0.0002
1459,18.2476,0.0583,10.9603,5.3258,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868986880,0.000000,0.000352,17.930931,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0041,0.0522,0.0685,0.0044,0.0187,0.0552,0.0481,5.3258,0.0713,0.0000,0.8965,0.0038,0.0001,0.5208,0.0068,0.0040,0.0002
1460,18.2694,0.0583,9.7554,17.7795,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868986880,0.000000,0.000352,17.930931,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0021,0.0396,0.0938,0.0045,0.0102,0.0435,0.0533,17.7795,0.0759,0.0000,12.9941,0.0059,1.4319,0.5915,0.0268,0.0069,10.5581
1461,18.2763,0.0583,10.2469,5.5075,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868990976,0.000000,0.000352,17.930931,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0027,0.0616,0.0641,0.0019,0.0283,0.0901,0.0439,5.5075,0.0611,0.0000,0.9294,0.0021,0.0001,0.5505,0.0065,0.0021,0.0002
1462,18.2835,0.0583,15.5326,5.6070,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868990976,0.000000,0.000352,17.930931,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0015,0.0485,0.0606,0.0039,0.0103,0.0304,0.0349,5.6070,0.0549,0.0000,1.2129,0.0021,0.0001,0.6690,0.0078,0.0039,0.0002
1463,18.2888,0.0583,6.5460,4.4162,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868990976,0.000000,0.000352,17.930931,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0014,0.0395,0.0504,0.0026,0.0134,0.0561,0.0572,4.4162,0.0505,0.0000,0.9167,0.0021,0.0001,0.5535,0.0070,0.0028,0.0002
1464,18.2986,0.0583,9.8736,4.4850,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868990976,0.000000,0.000352,17.930931,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0009,0.0306,0.0393,0.0039,0.0224,0.0614,0.0413,4.4850,0.0689,0.0000,0.6708,0.0030,0.0001,0.3880,0.0046,0.0040,0.0001
1465,18.3103,0.0583,9.9948,5.7970,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868990976,0.000000,0.000352,17.930931,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0018,0.0559,0.0530,0.0061,0.0235,0.0809,0.0669,5.7970,0.0692,0.0000,0.8199,0.0040,0.0001,0.3800,0.0118,0.0048,0.0002
1466,18.3220,0.0583,10.9651,6.6858,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868990976,0.000000,0.000352,17.930931,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0016,0.0552,0.0721,0.0034,0.0154,0.0547,0.0507,6.6858,0.0654,0.0000,0.8946,0.0032,0.0001,0.5164,0.0050,0.0038,0.0002
1467,18.3311,0.0583,10.4725,5.4383,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868990976,0.000000,0.000352,17.930931,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0011,0.0537,0.0679,0.0028,0.0149,0.0538,0.0460,5.4383,0.0604,0.0000,0.9616,0.0040,0.0001,0.5563,0.0065,0.0037,0.0002
1468,18.3391,0.0583,9.0825,4.7034,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868990976,0.000000,0.000352,17.930931,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0024,0.0431,0.0612,0.0035,0.0177,0.0540,0.0459,4.7034,0.0613,0.0000,0.9432,0.0031,0.0001,0.5468,0.0068,0.0049,0.0002
1469,18.3499,0.0583,10.1912,5.1829,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868990976,0.000000,0.000352,17.930931,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0010,0.0345,0.0603,0.0040,0.0146,0.0439,0.0464,5.1829,0.0575,0.0000,0.9708,0.0051,0.0001,0.5568,0.0083,0.0070,0.0002
1470,18.3605,0.0583,11.1014,4.4748,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868995072,0.000000,0.000352,17.930931,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0051,0.0469,0.0467,0.0095,0.0145,0.0470,0.0536,4.4748,0.0506,0.0000,0.7292,0.0044,0.0001,0.3669,0.0076,0.0057,0.0001
1471,18.3699,0.0583,9.7385,4.4268,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868995072,0.000000,0.000352,17.930931,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0010,0.0362,0.0561,0.0032,0.0193,0.0415,0.0456,4.4268,0.0609,0.0000,0.6654,0.0037,0.0001,0.3795,0.0063,0.0047,0.0001
1472,18.3805,0.0583,10.0454,4.6878,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868995072,0.000000,0.000352,17.930931,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0010,0.0406,0.0600,0.0073,0.0154,0.0498,0.0470,4.6878,0.0725,0.0000,0.8919,0.0029,0.0001,0.5232,0.0092,0.0050,0.0002
1473,18.3921,0.0583,10.2740,5.8918,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868995072,0.000000,0.000352,17.930931,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0010,0.0504,0.1029,0.0044,0.0183,0.0665,0.0496,5.8918,0.0811,0.0000,0.9820,0.0037,0.0001,0.5646,0.0068,0.0053,0.0002
1474,18.4016,0.0583,10.7985,4.8951,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,368,368,0,0,100,0,14,14,0,0,0,368,0,0,868995072,0.000000,0.000352,17.930931,0.00,2,5,10,18,16,24,26,14,29,32,36,34,43,43,36,0,0,0,0.0025,0.0473,0.0507,0.0033,0.0166,0.0620,0.0437,4.8951,0.0547,0.0000,0.7031,0.0044,0.0001,0.3689,0.0068,0.0041,0.0001
