frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_wanted,jobs_in_flight,eye_speed_mps,detail_bias,lod_min,lod_max,wanted_lod_max,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,lod_l0,lod_l1,lod_l2,lod_l3,lod_l4,lod_l5,lod_l6,lod_l7,lod_l8,lod_l9,lod_l10,lod_l11,lod_l12,lod_l13,lod_l14,lod_l15,lod_l16,lod_l17,scope:client.camera_ms,scope:client.celestial_visuals_ms,scope:client.hud_ms,scope:client.pilot_hud_ms,scope:client.pilot_preview_ms,scope:client.starfield_ms,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_asset_upload_ms,scope:world.terrain_cbt_submit_ms,scope:world.terrain_counters_ms,scope:world.terrain_entity_sync_ms,scope:world.terrain_job_poll_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms,scope:world.terrain_selection_ms
1513,16.8673,0.0000,9.9031,4.7362,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,8,108,0,16,16,0,0,21402,842,0,0,820543488,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0002,0.0009,0.0268,0.0331,0.0019,0.0025,4.7362,0.0082,0.0000,0.5773,0.0002,0.2098,0.0993,0.0005,0.0003,0.0000,0.0000,0.0002
1514,16.8784,0.0000,11.6352,4.4729,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,7,107,0,16,16,0,0,21402,842,0,0,820543488,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0001,0.0013,0.0452,0.0183,0.0012,0.0041,4.4729,0.0100,0.0000,0.8196,0.0002,0.3124,0.1261,0.0008,0.0005,0.0000,0.0000,0.0004
1515,16.8871,0.0000,9.7666,3.4317,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,6,106,0,16,16,0,0,21402,842,0,0,820543488,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0003,0.0010,0.0255,0.0189,0.0011,0.0032,3.4317,0.0069,0.0000,0.5580,0.0002,0.1989,0.0952,0.0005,0.0002,0.0000,0.0000,0.0001
1516,16.8984,0.0000,11.2169,3.5647,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,6,106,0,16,16,0,0,21402,842,0,0,820547584,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0002,0.0006,0.0325,0.0193,0.0012,0.0013,3.5647,0.0096,0.0000,0.5524,0.0001,0.1960,0.1008,0.0004,0.0002,0.0000,0.0000,0.0001
1517,16.9113,0.0000,11.0315,5.4137,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,5,105,0,16,16,0,0,21402,842,0,0,820621312,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0005,0.0032,0.0251,0.0204,0.0013,0.0062,5.4137,0.0065,0.0000,0.5419,0.0001,0.1970,0.0868,0.0004,0.0001,0.0000,0.0000,0.0001
1518,16.9209,0.0000,10.3980,4.3588,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,5,105,0,16,16,0,0,21402,842,0,0,820621312,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0004,0.0010,0.0492,0.0238,0.0018,0.0030,4.3588,0.0105,0.0000,0.8104,0.0002,0.2759,0.1477,0.0007,0.0003,0.0000,0.0000,0.0003
1519,16.9317,0.0000,10.7651,4.7159,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,4,104,0,16,16,0,0,21402,842,0,0,820621312,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0003,0.0009,0.0283,0.0330,0.0039,0.0079,4.7159,0.0083,0.0000,0.9722,0.0003,0.3724,0.0963,0.0006,0.0002,0.0000,0.0000,0.0003
1520,16.9416,0.0000,9.7346,4.4853,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,4,104,0,16,16,0,0,21402,842,0,0,820621312,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0004,0.0017,0.0418,0.0259,0.0040,0.0054,4.4853,0.0092,0.0000,0.8200,0.0002,0.2821,0.1227,0.0008,0.0003,0.0000,0.0000,0.0001
1521,16.9538,0.0000,12.2261,4.4609,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,4,104,0,16,16,0,0,21402,842,0,0,820621312,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0003,0.0006,0.0277,0.0226,0.0016,0.0025,4.4609,0.0107,0.0000,0.8546,0.0005,0.2513,0.0989,0.0007,0.0003,0.0000,0.0000,0.0005
1522,16.9657,0.0000,11.8433,4.8436,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,3,103,0,16,16,0,0,21402,842,0,0,820621312,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0002,0.0018,0.0305,0.0267,0.0025,0.0043,4.8436,0.0065,0.0000,0.9602,0.0002,0.4138,0.0910,0.0005,0.0002,0.0000,0.0000,0.0002
1523,16.9757,0.0000,10.3716,4.5426,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,3,103,0,16,16,0,0,21402,842,0,0,820740096,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0002,0.0009,0.0324,0.0377,0.0043,0.0032,4.5426,0.0089,0.0000,0.7722,0.0003,0.2934,0.1190,0.0005,0.0003,0.0000,0.0000,0.0002
1524,16.9851,0.0000,9.4307,4.3424,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,3,103,0,16,16,0,0,21402,842,0,0,820740096,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0002,0.0009,0.0353,0.0285,0.0019,0.0028,4.3424,0.0092,0.0000,0.8242,0.0004,0.2843,0.1679,0.0013,0.0009,0.0000,0.0000,0.0002
1525,16.9951,0.0000,9.4975,4.5515,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,3,103,0,16,16,0,0,21402,842,0,0,820744192,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0003,0.0009,0.0573,0.0390,0.0046,0.0068,4.5515,0.0209,0.0000,0.8798,0.0016,0.2926,0.1438,0.0012,0.0008,0.0000,0.0000,0.0006
1526,17.0080,0.0000,13.6649,4.3236,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,3,103,0,16,16,0,0,21402,842,0,0,820744192,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0002,0.0013,0.0419,0.0422,0.0029,0.0026,4.3236,0.0157,0.0000,0.7861,0.0003,0.2793,0.1465,0.0011,0.0004,0.0000,0.0000,0.0002
1527,17.0181,0.0000,9.7972,4.6722,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,3,103,0,16,16,0,0,21402,842,0,0,820744192,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0009,0.0011,0.0381,0.0457,0.0093,0.0053,4.6722,0.0097,0.0000,0.7912,0.0003,0.2814,0.1268,0.0008,0.0004,0.0000,0.0000,0.0004
1528,17.0296,0.0000,10.6439,5.3988,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,2,102,0,16,16,0,0,21402,842,0,0,820744192,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0001,0.0010,0.0337,0.0294,0.0032,0.0026,5.3988,0.0106,0.0000,0.8024,0.0001,0.2978,0.1413,0.0007,0.0004,0.0000,0.0000,0.0003
1529,17.0402,0.0000,10.9286,5.0134,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,3,103,0,16,16,0,0,21402,842,0,0,820744192,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0002,0.0020,0.0336,0.0490,0.0075,0.0062,5.0134,0.0091,0.0000,0.6344,0.0003,0.2141,0.1054,0.0006,0.0003,0.0000,0.0000,0.0002
1530,17.0507,0.0000,10.7149,4.8231,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,3,103,0,16,16,0,0,21402,842,0,0,820744192,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0002,0.0009,0.0374,0.0344,0.0034,0.0031,4.8231,0.0128,0.0000,0.7965,0.0003,0.2784,0.1445,0.0052,0.0004,0.0000,0.0000,0.0002
1531,17.0607,0.0000,10.0485,4.7646,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,2,102,0,16,16,0,0,21402,842,0,0,820744192,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0003,0.0012,0.0309,0.0284,0.0028,0.0026,4.7646,0.0224,0.0000,0.5967,0.0017,0.2032,0.1039,0.0007,0.0018,0.0000,0.0000,0.0003
1532,17.0710,0.0000,10.1972,4.5537,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,2,102,0,16,16,0,0,21402,842,0,0,820744192,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0002,0.0013,0.0395,0.0290,0.0031,0.0036,4.5537,0.0089,0.0000,0.8111,0.0002,0.2748,0.1688,0.0006,0.0003,0.0000,0.0000,0.0002
1533,17.0833,0.0000,11.9271,4.9785,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,2,102,0,16,16,0,0,21402,842,0,0,820744192,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0003,0.0016,0.0372,0.0339,0.0041,0.0030,4.9785,0.0195,0.0000,0.8749,0.0003,0.2761,0.1355,0.0009,0.0004,0.0000,0.0000,0.0003
1534,17.0929,0.0000,10.6018,4.3072,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,2,102,0,16,16,0,0,21402,842,0,0,820744192,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0005,0.0012,0.0357,0.0431,0.0020,0.0064,4.3072,0.0081,0.0000,0.5996,0.0002,0.1988,0.0989,0.0007,0.0004,0.0000,0.0000,0.0003
1535,17.1039,0.0000,10.1130,5.0924,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,2,102,0,16,16,0,0,21402,842,0,0,820748288,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0002,0.0012,0.0412,0.0313,0.0026,0.0033,5.0924,0.0104,0.0000,0.7811,0.0005,0.2831,0.1382,0.0007,0.0004,0.0000,0.0000,0.0005
1536,17.1131,0.0000,9.4580,4.8313,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,2,102,0,16,16,0,0,21402,842,0,0,820748288,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0003,0.0008,0.0366,0.0293,0.0028,0.0036,4.8313,0.0108,0.0000,0.8288,0.0002,0.2957,0.1340,0.0009,0.0004,0.0000,0.0000,0.0002
1537,17.1244,0.0000,11.6507,4.1967,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,2,102,0,16,16,0,0,21402,842,0,0,820748288,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0001,0.0007,0.0303,0.0283,0.0027,0.0020,4.1967,0.0067,0.0000,0.5860,0.0002,0.2160,0.0932,0.0005,0.0004,0.0000,0.0000,0.0004
1538,17.1358,0.0000,11.3891,4.6577,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,2,102,0,16,16,0,0,21402,842,0,0,820748288,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0002,0.0011,0.0329,0.0297,0.0029,0.0028,4.6577,0.0097,0.0000,0.7627,0.0002,0.2815,0.1283,0.0006,0.0003,0.0000,0.0000,0.0002
1539,17.1455,0.0000,9.8335,4.5444,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,2,102,0,16,16,0,0,21402,842,0,0,820748288,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0002,0.0009,0.0466,0.0387,0.0065,0.0035,4.5444,0.0116,0.0000,0.7797,0.0002,0.2823,0.1400,0.0006,0.0003,0.0000,0.0000,0.0003
1540,17.1564,0.0000,10.3458,5.0663,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,3,103,0,16,16,0,0,21402,842,0,0,820830208,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0003,0.0007,0.0345,0.0344,0.0030,0.0026,5.0663,0.0081,0.0000,0.8176,0.0004,0.2495,0.1189,0.0011,0.0003,0.0000,0.0000,0.0003
1541,17.1662,0.0000,10.2971,4.3674,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,333,360,0,4,104,0,16,16,0,0,21402,842,0,0,820830208,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,20,39,30,15,27,27,27,27,24,37,40,16,0,0.0002,0.0007,0.0282,0.0240,0.0028,0.0036,4.3674,0.0069,0.0000,0.5569,0.0002,0.2008,0.0977,0.0006,0.0002,0.0000,0.0000,0.0002
1542,17.1815,0.0000,9.5280,10.3361,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,334,362,0,7,107,5,16,16,0,0,21736,842,0,0,820834304,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,16,38,34,14,30,30,30,30,30,30,36,16,0,0.0002,0.0005,0.0491,0.0302,0.0028,0.0019,10.3361,0.0214,0.0000,6.1957,0.0004,0.2816,0.1523,0.7777,0.0003,0.0000,0.0000,4.6204
1543,17.1864,0.0000,8.5310,4.0740,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,334,362,0,41,141,5,16,16,0,0,21736,842,0,0,820834304,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,16,38,34,14,30,30,30,30,30,30,36,16,0,0.0001,0.0007,0.0394,0.0330,0.0042,0.0036,4.0740,0.0104,0.0000,0.7842,0.0003,0.2866,0.1255,0.0008,0.0006,0.0000,0.0000,0.0003
1544,17.1986,0.0000,13.0334,5.6859,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,334,362,0,65,165,5,16,16,0,0,21736,842,0,0,820838400,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,16,38,34,14,30,30,30,30,30,30,36,16,0,0.0001,0.0011,0.0322,0.0341,0.0037,0.0031,5.6859,0.0159,0.0000,1.0163,0.0004,0.4084,0.1130,0.0015,0.0005,0.0000,0.0000,0.0005
1545,17.2089,0.0000,11.0374,5.0149,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,334,362,0,77,177,5,16,16,0,0,21736,842,0,0,821473280,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,16,38,34,14,30,30,30,30,30,30,36,16,0,0.0002,0.0012,0.0480,0.0227,0.0020,0.0043,5.0149,0.0133,0.0000,0.8989,0.0003,0.3040,0.1544,0.0006,0.0005,0.0000,0.0000,0.0004
1546,17.2239,0.0000,9.9522,9.9208,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,319,364,8,86,186,0,16,16,0,0,22055,850,20,40,821473280,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,15,27,27,27,27,27,27,32,16,0,0.0002,0.0006,0.0409,0.0406,0.0040,0.0027,9.9208,0.0149,0.0000,5.2900,0.0006,0.3850,0.1657,1.0709,0.0006,0.0000,0.0000,3.2371
1547,17.2321,0.0000,9.2138,7.5278,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,319,364,8,74,174,0,16,16,4,0,22055,854,16,40,821473280,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,15,27,27,27,27,27,27,32,16,0,0.0002,0.0009,0.0441,0.0243,0.0029,0.0048,7.5278,0.0085,0.0000,1.8518,0.0177,0.3936,0.1098,0.6948,0.0063,0.0000,22.3165,0.0002
1548,17.2551,0.0000,23.7079,7.9958,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,319,364,8,68,168,0,16,16,8,0,22055,862,8,40,822026240,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,15,27,27,27,27,27,27,32,16,0,0.0002,0.0009,0.0936,0.0616,0.0047,0.0054,7.9958,0.0529,0.0000,1.4336,0.0315,0.2475,0.2076,0.5657,0.0099,0.0000,42.9777,0.0005
1549,17.2786,0.0000,20.8650,10.3211,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,334,364,0,62,162,0,16,16,8,0,22389,862,0,0,822026240,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,15,26,30,30,30,30,31,32,16,0,0.0010,0.0026,0.0377,0.0795,0.0207,0.0066,10.3211,0.0215,0.0000,1.3143,0.0264,0.2612,0.1324,0.5313,0.0114,0.0000,45.3378,0.0008
1550,17.2985,0.0000,22.1141,8.1524,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,334,364,0,56,156,0,16,16,0,0,22389,862,0,0,822026240,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,15,26,30,30,30,30,31,32,16,0,0.0017,0.0037,0.0590,0.0559,0.0057,0.0095,8.1524,0.0256,0.0000,0.8217,0.0002,0.2663,0.1608,0.0025,0.0006,0.0000,0.0000,0.0006
1551,17.3169,0.0000,20.2069,6.4819,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,334,364,0,50,150,0,16,16,0,0,22389,862,0,0,822026240,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,15,26,30,30,30,30,31,32,16,0,0.0002,0.0035,0.0764,0.0474,0.0101,0.0060,6.4819,0.0325,0.0000,0.8597,0.0009,0.2871,0.1251,0.0028,0.0014,0.0000,0.0000,0.0007
1552,17.3229,0.0000,8.2078,4.7793,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,334,364,0,46,146,0,16,16,0,0,22389,862,0,0,822026240,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,15,26,30,30,30,30,31,32,16,0,0.0002,0.0012,0.0330,0.0333,0.0026,0.0037,4.7793,0.0096,0.0000,0.8764,0.0002,0.3200,0.1208,0.0006,0.0005,0.0000,0.0000,0.0003
1553,17.3292,0.0000,5.2354,5.3509,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,334,364,0,42,142,0,16,16,0,0,22389,862,0,0,822030336,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,15,26,30,30,30,30,31,32,16,0,0.0004,0.0008,0.0485,0.0345,0.0023,0.0057,5.3509,0.0265,0.0000,0.9934,0.0004,0.3231,0.1753,0.0013,0.0005,0.0000,0.0000,0.0011
1554,17.3364,0.0000,7.7276,5.3535,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,334,364,0,38,138,0,16,16,0,0,22389,862,0,0,822030336,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,15,26,30,30,30,30,31,32,16,0,0.0003,0.0012,0.0512,0.0213,0.0010,0.0035,5.3535,0.0164,0.0000,0.9208,0.0006,0.3093,0.1473,0.0007,0.0010,0.0000,0.0000,0.0007
1555,17.3450,0.0000,8.8487,5.1914,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,334,364,0,35,135,0,16,16,0,0,22389,862,0,0,822030336,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,15,26,30,30,30,30,31,32,16,0,0.0002,0.0011,0.0413,0.0336,0.0033,0.0024,5.1914,0.0150,0.0000,0.8216,0.0004,0.2962,0.1374,0.0009,0.0005,0.0000,0.0000,0.0002
1556,17.3561,0.0000,10.5366,5.5803,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,334,364,0,33,133,0,16,16,0,0,22389,862,0,0,822030336,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,15,26,30,30,30,30,31,32,16,0,0.0003,0.0018,0.0427,0.0411,0.0042,0.0058,5.5803,0.0159,0.0000,0.9072,0.0012,0.3038,0.1680,0.0012,0.0016,0.0000,0.0000,0.0006
1557,17.3668,0.0000,9.4281,6.6479,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,334,364,0,31,131,0,16,16,0,0,22389,862,0,0,822030336,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,15,26,30,30,30,30,31,32,16,0,0.0002,0.0017,0.0540,0.0225,0.0042,0.0060,6.6479,0.0192,0.0000,0.9526,0.0004,0.3035,0.1456,0.0009,0.0007,0.0000,0.0000,0.0004
1558,17.3801,0.0000,13.7996,6.0932,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,334,364,0,29,129,0,16,16,0,0,22389,862,0,0,822030336,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,15,26,30,30,30,30,31,32,16,0,0.0005,0.0021,0.0525,0.0555,0.0072,0.0061,6.0932,0.0181,0.0000,0.9368,0.0004,0.3069,0.1805,0.0019,0.0008,0.0000,0.0000,0.0007
1559,17.3907,0.0000,10.9161,6.0168,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,334,364,0,27,127,0,16,16,0,0,22389,862,0,0,822030336,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,15,26,30,30,30,30,31,32,16,0,0.0003,0.0015,0.0349,0.0346,0.0042,0.0041,6.0168,0.0141,0.0000,0.6757,0.0003,0.2486,0.1240,0.0008,0.0006,0.0000,0.0000,0.0005
1560,17.4027,0.0000,12.0323,5.2721,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,334,364,0,26,126,0,16,16,0,0,22389,862,0,0,822030336,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,15,26,30,30,30,30,31,32,16,0,0.0003,0.0012,0.0380,0.0345,0.0035,0.0025,5.2721,0.0093,0.0000,0.8108,0.0002,0.2863,0.1363,0.0007,0.0005,0.0000,0.0000,0.0004
1561,17.4200,0.0000,12.7168,10.5233,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,310,364,8,24,124,0,16,16,0,0,22699,870,42,40,822030336,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,15,27,27,27,27,28,25,24,16,0,0.0008,0.0012,0.0337,0.0382,0.0034,0.0069,10.5233,0.0080,0.0000,6.0648,0.0004,0.3079,0.1233,0.5526,0.0007,0.0000,0.0000,4.3901
1562,17.4287,0.0000,8.8972,6.4005,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,307,364,8,31,131,0,16,16,4,0,23006,874,38,40,822030336,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,15,27,27,27,27,28,26,20,16,0,0.0002,0.0009,0.0406,0.0392,0.0023,0.0040,6.4005,0.0195,0.0000,1.9062,0.0303,0.3698,0.1214,0.7827,0.0084,0.0000,23.7314,0.0012
1563,17.4404,0.0000,11.8222,9.8202,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,304,364,8,30,130,0,16,16,6,0,23310,880,32,40,822034432,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,15,27,27,27,27,28,27,16,16,0,0.0005,0.0014,0.0528,0.0438,0.0050,0.0062,9.8202,0.0292,0.0000,2.1213,0.0260,0.3436,0.2653,0.7482,0.0093,0.0000,29.7691,0.0005
1564,17.4592,0.0000,21.9882,6.8452,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,307,364,8,28,128,0,16,16,8,0,23617,888,24,40,822042624,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,14,31,27,27,27,28,27,16,16,0,0.0003,0.0021,0.0714,0.0487,0.0058,0.0051,6.8452,0.0210,0.0000,2.2085,0.0330,0.3031,0.1506,0.6973,0.0090,0.0000,40.3517,0.0005
1565,17.4852,0.0000,20.7834,11.4164,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,319,364,8,25,125,0,16,16,8,0,23936,896,16,40,822763520,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,14,30,30,30,30,32,27,16,16,0,0.0004,0.0064,0.1054,0.0631,0.0040,0.0169,11.4164,0.0544,0.0000,2.5143,0.0516,0.3342,0.3598,1.0699,0.0266,0.0000,46.3643,0.0007
1566,17.5034,0.0000,21.6880,8.3867,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,319,364,8,22,122,0,16,16,8,0,23936,904,8,40,822763520,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,14,30,30,30,30,32,27,16,16,0,0.0006,0.0047,0.0570,0.0549,0.0026,0.0092,8.3867,0.0249,0.0000,1.8760,0.0293,0.3088,0.1503,0.7600,0.0101,0.0000,47.6738,0.0007
1567,17.5230,0.0000,17.9789,9.9163,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,334,364,0,19,119,0,16,16,8,0,24270,904,0,0,822763520,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,13,33,33,33,33,36,27,16,16,0,0.0002,0.0029,0.1253,0.0765,0.0104,0.0115,9.9163,0.0396,0.0000,2.1751,0.0418,0.3519,0.2734,0.8823,0.0112,0.0000,43.8129,0.0010
1568,17.5400,0.0000,19.2857,7.7415,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,334,364,0,17,117,0,16,16,0,0,24270,904,0,0,822763520,0.000000,0.000000,0.000000,0.00,4,0,0,0,0,12,36,42,13,33,33,33,33,36,27,16,16,0,0.0002,0.0012,0.1254,0.0620,0.0192,0.0040,7.7415,0.0373,0.0000,0.8044,0.0007,0.2485,0.1866,0.0016,0.0011,0.0000,0.0000,0.0006
