frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_wanted,jobs_in_flight,eye_speed_mps,detail_bias,lod_min,lod_max,wanted_lod_max,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,lod_l0,lod_l1,lod_l2,lod_l3,lod_l4,lod_l5,lod_l6,lod_l7,lod_l8,lod_l9,lod_l10,lod_l11,lod_l12,lod_l13,lod_l14,lod_l15,lod_l16,lod_l17,scope:client.camera_ms,scope:client.celestial_visuals_ms,scope:client.hud_ms,scope:client.pilot_hud_ms,scope:client.pilot_preview_ms,scope:client.starfield_ms,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_asset_upload_ms,scope:world.terrain_cbt_submit_ms,scope:world.terrain_counters_ms,scope:world.terrain_entity_sync_ms,scope:world.terrain_job_poll_ms,scope:world.terrain_selection_ms
1602,20.0628,0.0000,10.5649,3.0718,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852639744,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0005,0.0187,0.0445,0.0008,0.0015,0.0053,3.0718,0.0157,0.0000,0.3470,0.0002,0.0004,0.1250,0.0018,0.0007,0.0005
1603,20.0797,0.0000,11.0696,8.6270,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852639744,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0006,0.0226,0.0600,0.0008,0.0017,0.0061,8.6270,0.0211,0.0000,5.2231,0.0010,0.1361,0.1501,0.0018,0.0021,4.6671
1604,20.0848,0.0000,11.0371,3.0385,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852643840,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0003,0.0159,0.0300,0.0010,0.0031,0.0036,3.0385,0.0151,0.0000,0.3779,0.0004,0.0003,0.1544,0.0013,0.0009,0.0008
1605,20.0956,0.0000,10.9227,3.1742,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852643840,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0001,0.0169,0.0382,0.0007,0.0021,0.0033,3.1742,0.0154,0.0000,0.3253,0.0004,0.0006,0.1149,0.0013,0.0008,0.0004
1606,20.1070,0.0000,10.8523,3.4731,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852643840,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0004,0.0106,0.0232,0.0010,0.0033,0.0045,3.4731,0.0134,0.0000,0.2449,0.0005,0.0005,0.0979,0.0013,0.0009,0.0003
1607,20.1171,0.0000,10.6691,3.1843,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852643840,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0005,0.0366,0.0349,0.0011,0.0024,0.0043,3.1843,0.0194,0.0000,0.3410,0.0005,0.0006,0.1247,0.0014,0.0012,0.0004
1608,20.1276,0.0000,10.5242,2.9030,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852643840,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0003,0.0180,0.0334,0.0006,0.0024,0.0045,2.9030,0.0152,0.0000,0.3503,0.0001,0.0005,0.1288,0.0016,0.0014,0.0003
1609,20.1387,0.0000,10.8215,3.2173,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852643840,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0004,0.0233,0.0378,0.0008,0.0020,0.0051,3.2173,0.0179,0.0000,0.3837,0.0004,0.0004,0.1286,0.0012,0.0018,0.0006
1610,20.1489,0.0000,10.5001,2.9665,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852643840,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0005,0.0086,0.0530,0.0005,0.0014,0.0039,2.9665,0.0171,0.0000,0.2073,0.0003,0.0005,0.0739,0.0009,0.0011,0.0007
1611,20.1590,0.0000,10.2734,2.8897,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852643840,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0004,0.0081,0.0231,0.0006,0.0016,0.0044,2.8897,0.0128,0.0000,0.2219,0.0000,0.0001,0.0886,0.0011,0.0009,0.0005
1612,20.1704,0.0000,10.9154,3.4344,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852643840,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0189,0.0365,0.0006,0.0022,0.0059,3.4344,0.0186,0.0000,0.3769,0.0005,0.0005,0.1251,0.0016,0.0008,0.0006
1613,20.1811,0.0000,11.1478,2.8391,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852770816,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0001,0.0171,0.0260,0.0011,0.0020,0.0039,2.8391,0.0141,0.0000,0.2379,0.0002,0.0001,0.1017,0.0012,0.0004,0.0002
1614,20.1920,0.0000,10.5549,3.1210,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852770816,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0149,0.0411,0.0009,0.0018,0.0063,3.1210,0.0189,0.0000,0.2633,0.0008,0.0004,0.0912,0.0017,0.0009,0.0006
1615,20.2022,0.0000,10.5943,2.9544,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852770816,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0001,0.0428,0.0294,0.0005,0.0006,0.0021,2.9544,0.0142,0.0000,0.3356,0.0005,0.0004,0.1118,0.0010,0.0008,0.0002
1616,20.2135,0.0000,10.7185,3.4164,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852770816,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0003,0.0226,0.0346,0.0005,0.0019,0.0040,3.4164,0.0147,0.0000,0.3907,0.0005,0.0004,0.1384,0.0009,0.0010,0.0022
1617,20.2250,0.0000,11.3709,3.4720,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852770816,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0001,0.0247,0.0412,0.0004,0.0018,0.0054,3.4720,0.0323,0.0000,0.3852,0.0010,0.0007,0.1333,0.0009,0.0017,0.0006
1618,20.2364,0.0000,11.3373,3.4510,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852770816,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0003,0.0209,0.0487,0.0006,0.0031,0.0067,3.4510,0.0498,0.0000,0.4706,0.0007,0.0005,0.1714,0.0012,0.0006,0.0007
1619,20.2475,0.0000,10.9053,3.5424,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852770816,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0009,0.0336,0.0383,0.0014,0.0037,0.0085,3.5424,0.0186,0.0000,0.4075,0.0006,0.0004,0.1341,0.0024,0.0012,0.0006
1620,20.2594,0.0000,11.7402,3.7738,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852770816,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0004,0.0139,0.0292,0.0006,0.0024,0.0046,3.7738,0.0152,0.0000,0.2928,0.0008,0.0003,0.1036,0.0228,0.0012,0.0010
1621,20.2710,0.0000,11.6909,3.7230,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852770816,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0004,0.0208,0.0440,0.0011,0.0048,0.0065,3.7230,0.0191,0.0000,0.3814,0.0006,0.0004,0.1335,0.0016,0.0017,0.0007
1622,20.2827,0.0000,11.6241,3.6737,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852774912,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0008,0.0174,0.0528,0.0008,0.0026,0.0073,3.6737,0.0182,0.0000,0.2755,0.0009,0.0004,0.1049,0.0014,0.0015,0.0004
1623,20.2934,0.0000,11.0392,3.5239,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852774912,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0014,0.0224,0.0483,0.0007,0.0026,0.0048,3.5239,0.0215,0.0000,0.4932,0.0005,0.0006,0.1872,0.0015,0.0010,0.0006
1624,20.3055,0.0000,11.8254,3.6126,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852774912,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0018,0.0190,0.0264,0.0013,0.0057,0.0122,3.6126,0.0151,0.0000,0.3016,0.0005,0.0002,0.1109,0.0009,0.0014,0.0012
1625,20.3170,0.0000,11.5678,3.7874,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852774912,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0003,0.0185,0.0439,0.0006,0.0010,0.0056,3.7874,0.0253,0.0000,0.3912,0.0006,0.0004,0.1567,0.0013,0.0019,0.0011
1626,20.3283,0.0000,11.6244,3.5778,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852774912,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0006,0.0181,0.0452,0.0010,0.0023,0.0057,3.5778,0.0151,0.0000,0.4424,0.0007,0.0004,0.2049,0.0007,0.0010,0.0008
1627,20.3400,0.0000,11.3925,3.5446,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852774912,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0003,0.0209,0.0502,0.0011,0.0027,0.0072,3.5446,0.0222,0.0000,0.4290,0.0005,0.0005,0.1543,0.0015,0.0010,0.0008
1628,20.3522,0.0000,11.9831,3.4505,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852774912,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0006,0.0210,0.0376,0.0008,0.0026,0.0067,3.4505,0.0172,0.0000,0.3900,0.0007,0.0003,0.1374,0.0015,0.0009,0.0007
1629,20.3630,0.0000,11.0511,3.4998,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852893696,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0001,0.0188,0.0363,0.0012,0.0034,0.0052,3.4998,0.0180,0.0000,0.3680,0.0006,0.0005,0.1339,0.0017,0.0015,0.0008
1630,20.3752,0.0000,12.1466,3.5469,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852893696,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0195,0.0374,0.0011,0.0027,0.0062,3.5469,0.0160,0.0000,0.4044,0.0007,0.0010,0.1616,0.0044,0.0007,0.0006
1631,20.3860,0.0000,10.8833,3.3693,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852893696,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0005,0.0248,0.0506,0.0010,0.0024,0.0061,3.3693,0.0207,0.0000,0.4462,0.0004,0.0003,0.1744,0.0024,0.0016,0.0004
1632,20.3969,0.0000,11.3341,3.3395,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852897792,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0169,0.0378,0.0047,0.0025,0.0050,3.3395,0.0197,0.0000,0.3526,0.0002,0.0002,0.1376,0.0015,0.0005,0.0002
1633,20.4078,0.0000,10.9466,3.3415,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852897792,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0005,0.0178,0.0365,0.0007,0.0014,0.0043,3.3415,0.0095,0.0000,0.3553,0.0004,0.0004,0.1264,0.0012,0.0010,0.0010
1634,20.4195,0.0000,11.6726,3.2092,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852897792,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0001,0.0093,0.0289,0.0005,0.0021,0.0050,3.2092,0.0165,0.0000,0.2332,0.0003,0.0001,0.0980,0.0013,0.0010,0.0003
1635,20.4318,0.0000,11.3614,3.9005,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852897792,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0008,0.0146,0.0475,0.0012,0.0040,0.0071,3.9005,0.0185,0.0000,0.3106,0.0007,0.0004,0.1227,0.0015,0.0008,0.0014
1636,20.4492,0.0000,16.3459,3.9878,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852897792,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0006,0.0292,0.0602,0.0016,0.0037,0.0072,3.9878,0.0185,0.0000,0.4006,0.0005,0.0011,0.1444,0.0014,0.0014,0.0011
1637,20.4587,0.0000,10.9703,3.5434,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852897792,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0003,0.0460,0.0382,0.0008,0.0022,0.0046,3.5434,0.0163,0.0000,0.4302,0.0006,0.0004,0.1422,0.0019,0.0006,0.0007
1638,20.4703,0.0000,11.4088,3.4663,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852897792,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0127,0.0393,0.0006,0.0018,0.0028,3.4663,0.0121,0.0000,0.3746,0.0008,0.0003,0.1252,0.0009,0.0005,0.0002
1639,20.4848,0.0000,14.2392,3.9263,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852938752,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0006,0.0187,0.0287,0.0007,0.0021,0.0049,3.9263,0.0155,0.0000,0.2977,0.0005,0.0003,0.1178,0.0014,0.0008,0.0007
1640,20.4942,0.0000,10.7263,3.0722,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852938752,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0186,0.0450,0.0011,0.0025,0.0043,3.0722,0.0196,0.0000,0.3615,0.0005,0.0003,0.1158,0.0018,0.0009,0.0011
1641,20.5045,0.0000,10.2211,3.0118,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852942848,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0003,0.0110,0.0426,0.0003,0.0012,0.0029,3.0118,0.0183,0.0000,0.3425,0.0004,0.0007,0.1396,0.0013,0.0004,0.0009
1642,20.5147,0.0000,10.2580,3.0525,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852942848,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0192,0.0402,0.0005,0.0022,0.0034,3.0525,0.0154,0.0000,0.3658,0.0006,0.0006,0.1463,0.0010,0.0020,0.0007
1643,20.5287,0.0000,11.8755,4.9135,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852942848,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0003,0.0207,0.0341,0.0008,0.0026,0.0056,4.9135,0.0180,0.0000,0.3419,0.0003,0.0007,0.1264,0.0012,0.0012,0.0006
1644,20.5383,0.0000,11.1614,3.2338,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852942848,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0001,0.0210,0.0376,0.0006,0.0020,0.0043,3.2338,0.0155,0.0000,0.3769,0.0008,0.0004,0.1308,0.0017,0.0007,0.0005
1645,20.5491,0.0000,10.9507,3.2938,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852942848,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0001,0.0142,0.0351,0.0009,0.0021,0.0045,3.2938,0.0149,0.0000,0.3622,0.0001,0.0003,0.1446,0.0007,0.0002,0.0001
1646,20.5598,0.0000,10.5506,3.4038,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852942848,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0148,0.0219,0.0007,0.0020,0.0043,3.4038,0.0144,0.0000,0.2524,0.0007,0.0005,0.0994,0.0011,0.0007,0.0006
1647,20.5716,0.0000,11.2582,4.0001,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,852942848,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0005,0.0164,0.0598,0.0010,0.0019,0.0056,4.0001,0.0271,0.0000,0.4009,0.0004,0.0002,0.1692,0.0016,0.0010,0.0004
