frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_wanted,jobs_in_flight,eye_speed_mps,detail_bias,lod_min,lod_max,wanted_lod_max,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,lod_l0,lod_l1,lod_l2,lod_l3,lod_l4,lod_l5,lod_l6,lod_l7,lod_l8,lod_l9,lod_l10,lod_l11,lod_l12,lod_l13,lod_l14,lod_l15,lod_l16,lod_l17,scope:client.camera_ms,scope:client.celestial_visuals_ms,scope:client.hud_ms,scope:client.pilot_hud_ms,scope:client.pilot_preview_ms,scope:client.pilot_simulation_ms,scope:client.starfield_ms,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_asset_upload_ms,scope:world.terrain_cbt_submit_ms,scope:world.terrain_counters_ms,scope:world.terrain_entity_sync_ms,scope:world.terrain_job_poll_ms,scope:world.terrain_selection_ms
1284,18.2290,0.0000,12.3781,5.4212,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799408128,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0015,0.0561,0.0555,0.0047,0.0215,0.0674,0.0623,5.4212,0.0729,0.0000,0.7301,0.0014,0.0001,0.2872,0.0096,0.0020,0.0001
1285,18.2403,0.0000,11.1622,5.9507,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799408128,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0012,0.0672,0.0667,0.0048,0.0247,0.0857,0.0445,5.9507,0.0755,0.0000,1.0379,0.0048,0.0001,0.3990,0.0085,0.0060,0.0001
1286,18.2558,0.0000,12.4052,7.3349,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799408128,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0026,0.0595,0.0664,0.0041,0.0248,0.0854,0.0562,7.3349,0.0732,0.0000,1.0787,0.0040,0.0001,0.3691,0.0163,0.0061,0.0002
1287,18.2675,0.0000,13.4162,7.1674,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799408128,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0018,0.0426,0.0743,0.0048,0.0186,0.0742,0.0432,7.1674,0.0804,0.0000,1.0809,0.0046,0.0001,0.4362,0.0135,0.0053,0.0002
1288,18.2801,0.0000,13.3091,5.9870,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799408128,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0022,0.0608,0.0611,0.0052,0.0244,0.0938,0.0391,5.9870,0.0805,0.0000,0.8052,0.0053,0.0001,0.2845,0.0086,0.0054,0.0001
1289,18.2918,0.0000,12.0243,6.6892,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799408128,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0025,0.1047,0.0961,0.0040,0.0252,0.0979,0.0501,6.6892,0.0926,0.0000,1.4170,0.0065,0.0001,0.5546,0.0108,0.0049,0.0005
1290,18.3055,0.0000,13.8703,5.9956,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799408128,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0012,0.0569,0.0618,0.0047,0.0239,0.0848,0.0407,5.9956,0.0690,0.0000,0.9358,0.0040,0.0002,0.3786,0.0085,0.0044,0.0001
1291,18.3165,0.0000,10.7474,6.4691,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799408128,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0042,0.0432,0.0735,0.0042,0.0254,0.1393,0.0371,6.4691,0.0839,0.0000,0.8028,0.0052,0.0001,0.2813,0.0103,0.0058,0.0002
1292,18.3288,0.0000,12.4740,5.9440,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799408128,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0013,0.0588,0.0642,0.0058,0.0273,0.0797,0.0429,5.9440,0.0743,0.0000,0.9738,0.0045,0.0001,0.3682,0.0096,0.0066,0.0001
1293,18.3396,0.0000,11.2002,5.6445,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799453184,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0015,0.0464,0.0710,0.0055,0.0239,0.0926,0.0372,5.6445,0.0786,0.0000,0.8028,0.0036,0.0001,0.3078,0.0088,0.0049,0.0001
1294,18.3519,0.0000,11.5925,6.3058,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799453184,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0014,0.0519,0.0799,0.0061,0.0232,0.0867,0.0472,6.3058,0.1576,0.0000,1.1709,0.0043,0.0001,0.4420,0.0186,0.0070,0.0002
1295,18.3647,0.0000,12.7912,6.1297,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799510528,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0018,0.0452,0.0588,0.0045,0.0263,0.0850,0.0362,6.1297,0.0847,0.0000,0.8136,0.0050,0.0001,0.3178,0.0091,0.0049,0.0001
1296,18.3760,0.0000,11.4539,6.3614,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799633408,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0016,0.0463,0.0732,0.0059,0.0220,0.0831,0.0504,6.3614,0.0918,0.0000,1.1866,0.0051,0.0001,0.4532,0.0152,0.0063,0.0003
1297,18.3905,0.0000,12.7511,7.8203,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799633408,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0019,0.0467,0.0792,0.0058,0.0239,0.0783,0.0449,7.8203,0.0929,0.0000,1.2013,0.0045,0.0001,0.3996,0.0127,0.0062,0.0001
1298,18.4031,0.0000,13.0110,7.6608,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799633408,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0028,0.0595,0.0733,0.0061,0.0292,0.1046,0.0444,7.6608,0.0826,0.0000,1.1640,0.0049,0.0001,0.3752,0.0113,0.0084,0.0001
1299,18.4161,0.0000,13.7453,6.5159,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799633408,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0021,0.0553,0.0614,0.0072,0.0239,0.0901,0.0430,6.5159,0.0682,0.0000,0.9920,0.0060,0.0001,0.3640,0.0103,0.0059,0.0005
1300,18.4252,0.0000,10.8668,5.2016,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799633408,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0010,0.0382,0.0625,0.0043,0.0205,0.0655,0.0386,5.2016,0.0766,0.0000,0.8982,0.0046,0.0001,0.3697,0.0080,0.0054,0.0001
1301,18.4409,0.0000,13.9742,6.3721,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799633408,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0021,0.0513,0.0614,0.0040,0.0254,0.0859,0.0433,6.3721,0.0711,0.0000,0.9995,0.0036,0.0001,0.3824,0.0098,0.0075,0.0001
1302,18.4521,0.0000,11.2785,6.6651,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799633408,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0031,0.0609,0.0769,0.0058,0.0279,0.0816,0.0430,6.6651,0.0771,0.0000,0.9516,0.0019,0.0001,0.3523,0.0110,0.0033,0.0001
1303,18.4651,0.0000,14.1320,5.5939,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799637504,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0011,0.0371,0.0618,0.0040,0.0207,0.0484,0.0407,5.5939,0.0619,0.0000,0.9474,0.0033,0.0001,0.3676,0.0080,0.0053,0.0001
1304,18.4753,0.0000,10.0360,5.8530,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799637504,0.000000,0.000000,17.915610,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0013,0.0555,0.0599,0.0041,0.0237,0.0695,0.0476,5.8530,0.0724,0.0000,0.9075,0.0043,0.0001,0.3577,0.0095,0.0051,0.0001
1305,18.4886,0.0000,12.7190,6.3636,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799637504,0.000000,0.000000,18.221083,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0014,0.0496,0.0634,0.0045,0.0246,0.2844,0.0435,6.3636,0.0770,0.0000,0.9375,0.0029,0.0001,0.3704,0.0095,0.0066,0.0001
1306,18.5039,0.0000,11.5273,9.7119,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799637504,0.000000,0.000000,18.221083,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0017,0.2523,0.0689,0.0092,0.0423,0.0888,0.1072,9.7119,0.0792,0.0000,1.2404,0.0110,0.0001,0.4068,0.0176,0.0105,0.0001
1307,18.5141,0.0000,14.5276,5.6925,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,799637504,0.000000,0.000000,18.221083,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0011,0.0451,0.0787,0.0022,0.0242,0.0812,0.0419,5.6925,0.0679,0.0000,0.9073,0.0044,0.0001,0.3517,0.0086,0.0061,0.0001
