frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_wanted,jobs_in_flight,eye_speed_mps,detail_bias,lod_min,lod_max,wanted_lod_max,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,lod_l0,lod_l1,lod_l2,lod_l3,lod_l4,lod_l5,lod_l6,lod_l7,lod_l8,lod_l9,lod_l10,lod_l11,lod_l12,lod_l13,lod_l14,lod_l15,lod_l16,lod_l17,scope:client.camera_ms,scope:client.celestial_visuals_ms,scope:client.hud_ms,scope:client.pilot_hud_ms,scope:client.pilot_preview_ms,scope:client.pilot_simulation_ms,scope:client.starfield_ms,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_asset_upload_ms,scope:world.terrain_cbt_submit_ms,scope:world.terrain_counters_ms,scope:world.terrain_entity_sync_ms,scope:world.terrain_job_poll_ms,scope:world.terrain_selection_ms
728,12.6209,0.0083,17.7521,7.8849,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821215232,0.000000,0.000134,11.933577,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0025,0.0172,0.0656,0.2583,0.0571,0.0868,0.0736,7.8849,0.0659,0.0000,1.1621,0.0039,0.0001,0.5788,0.0093,0.0046,0.0006
729,12.6370,0.0083,16.6372,7.5518,,true,1,0.008333,0.0000,0.0083,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821215232,0.000000,0.000134,12.289991,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0015,0.0160,0.0725,0.0889,0.0261,0.2081,0.0477,7.5518,0.1658,0.0000,0.9845,0.0043,0.0001,0.5530,0.0096,0.0057,0.0002
730,12.6546,0.0083,16.4212,7.9067,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821215232,0.000000,0.000134,12.289991,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0020,0.0137,0.0692,0.1154,0.0376,0.0910,0.0467,7.9067,0.0735,0.0000,1.0078,0.0040,0.0001,0.5748,0.0111,0.0063,0.0001
731,12.6699,0.0083,17.0008,6.7553,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821219328,0.000000,0.000134,12.289991,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0019,0.0114,0.0676,0.0938,0.0345,0.0528,0.0451,6.7553,0.0682,0.0000,0.9712,0.0032,0.0001,0.5779,0.0089,0.0035,0.0002
732,12.6879,0.0083,16.6752,7.3358,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821219328,0.000000,0.000134,12.289991,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0021,0.0119,0.1123,0.1068,0.0215,0.0751,0.0465,7.3358,0.1031,0.0000,1.2909,0.0065,0.0001,0.7211,0.0246,0.0088,0.0003
733,12.7059,0.0083,16.7235,9.4615,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821219328,0.000000,0.000134,12.289991,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0022,0.0103,0.1385,0.1396,0.0326,0.0705,0.0434,9.4615,0.1023,0.0000,1.3454,0.0055,0.0001,0.9022,0.0122,0.0059,0.0002
734,12.7244,0.0083,18.6277,9.1199,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821219328,0.000000,0.000134,12.289991,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0022,0.0161,0.0714,0.1765,0.0904,0.1291,0.0562,9.1199,0.0750,0.0000,0.9755,0.0040,0.0001,0.5509,0.0084,0.0049,0.0002
735,12.7393,0.0083,15.8793,8.5509,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821219328,0.000000,0.000134,12.289991,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0120,0.0292,0.0736,0.3615,0.0303,0.0695,0.0517,8.5509,0.0657,0.0000,1.0077,0.0051,0.0001,0.5589,0.0101,0.0054,0.0002
736,12.7576,0.0083,18.7678,7.7119,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821219328,0.000000,0.000134,12.289991,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0021,0.0162,0.0831,0.1669,0.0411,0.0856,0.0496,7.7119,0.0805,0.0000,1.0131,0.0047,0.0001,0.5960,0.0088,0.0061,0.0002
737,12.7774,0.0083,18.6262,8.7159,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821219328,0.000000,0.000134,12.289991,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0010,0.0155,0.0822,0.1212,0.0336,0.0901,0.0481,8.7159,0.0784,0.0000,1.3433,0.0071,0.0001,0.7471,0.0168,0.0069,0.0007
738,12.7940,0.0083,17.6955,7.7495,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821219328,0.000000,0.000134,12.289991,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0041,0.0180,0.1022,0.1524,0.0386,0.1013,0.0806,7.7495,0.0748,0.0000,1.0484,0.0048,0.0001,0.5981,0.0084,0.0042,0.0002
739,12.8161,0.0083,17.8284,11.4953,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821219328,0.000000,0.000134,12.289991,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0010,0.0165,0.1083,0.1180,0.0324,0.0822,0.0489,11.4953,0.1127,0.0000,1.2557,0.0108,0.0001,0.6490,0.0108,0.0085,0.0009
740,12.8337,0.0083,19.9830,9.5554,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821219328,0.000000,0.000134,12.289991,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0037,0.0168,0.0641,0.1264,0.0438,0.0893,0.0686,9.5554,0.0792,0.0000,1.0256,0.0043,0.0001,0.5919,0.0134,0.0057,0.0002
741,12.8472,0.0083,14.1656,9.2876,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821223424,0.000000,0.000134,12.289991,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0033,0.0165,0.0959,0.1101,0.0494,0.1066,0.0598,9.2876,0.2762,0.0000,1.1361,0.0057,0.0001,0.5471,0.0342,0.0053,0.0007
742,12.8658,0.0083,17.7505,9.6442,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821223424,0.000000,0.000134,12.289991,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0075,0.0298,0.1127,0.2819,0.1039,0.1150,0.0691,9.6442,0.0992,0.0000,1.2213,0.0047,0.0001,0.7187,0.0117,0.0067,0.0002
743,12.8834,0.0083,19.1614,8.2960,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821223424,0.000000,0.000134,12.289991,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0021,0.0156,0.0918,0.1289,0.0367,0.0968,0.0535,8.2960,0.0718,0.0000,1.2372,0.0040,0.0001,0.7182,0.0223,0.0050,0.0002
744,12.9005,0.0083,15.7418,9.4589,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821223424,0.000000,0.000134,12.289991,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0026,0.0178,0.0823,0.1772,0.0493,0.1034,0.0589,9.4589,0.0776,0.0000,1.1918,0.0050,0.0001,0.7043,0.0068,0.0060,0.0002
745,12.9164,0.0083,16.5059,9.0886,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821223424,0.000000,0.000134,12.289991,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0026,0.0164,0.1064,0.1397,0.0429,0.0675,0.0561,9.0886,0.0964,0.0000,1.0579,0.0037,0.0001,0.5232,0.0080,0.0047,0.0002
746,12.9378,0.0083,18.2513,11.3724,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821223424,0.000000,0.000134,12.289991,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0026,0.0156,0.0876,0.1411,0.0326,0.0764,0.0560,11.3724,0.0842,0.0000,1.1483,0.0085,0.0001,0.6514,0.0109,0.0109,0.0002
747,12.9579,0.0083,20.1131,11.1003,,true,1,0.008333,0.0000,0.0083,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821223424,0.000000,0.000134,12.595806,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0240,0.0194,0.0735,0.1450,0.0520,0.2987,0.0614,11.1003,0.0682,0.0000,1.1634,0.0047,0.0001,0.6630,0.0079,0.0058,0.0002
748,12.9744,0.0083,17.4554,10.4329,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821223424,0.000000,0.000134,12.595806,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0057,0.0111,0.0890,0.1473,0.0412,0.1149,0.0585,10.4329,0.0812,0.0000,1.0225,0.0059,0.0001,0.5256,0.0111,0.0071,0.0001
749,12.9871,0.0083,16.1108,7.9075,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821223424,0.000000,0.000134,12.595806,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0027,0.0142,0.0770,0.1245,0.0325,0.0869,0.0727,7.9075,0.0633,0.0000,1.1504,0.0040,0.0001,0.6656,0.0090,0.0045,0.0002
750,13.0075,0.0083,18.8998,9.0051,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821227520,0.000000,0.000134,12.595806,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0025,0.0162,0.0927,0.1522,0.0433,0.0996,0.0562,9.0051,0.0825,0.0000,1.2029,0.0046,0.0001,0.6910,0.0104,0.0057,0.0002
751,13.0270,0.0083,18.3703,10.1511,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821227520,0.000000,0.000134,12.595806,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0025,0.0303,0.1044,0.1358,0.0381,0.0924,0.0555,10.1511,0.1004,0.0000,1.1337,0.0041,0.0001,0.6667,0.0090,0.0052,0.0002
752,13.0435,0.0083,16.4031,10.4410,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821227520,0.000000,0.000134,12.595806,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0027,0.0185,0.0821,0.3243,0.1266,0.1589,0.0664,10.4410,0.0736,0.0000,1.1719,0.0051,0.0001,0.6807,0.0104,0.0068,0.0002
753,13.0642,0.0083,21.0977,9.3073,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821227520,0.000000,0.000134,12.595806,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0025,0.0120,0.0901,0.1589,0.0346,0.0963,0.0551,9.3073,0.1167,0.0000,1.1528,0.0041,0.0001,0.6612,0.0102,0.0064,0.0002
754,13.0960,0.0083,15.4241,26.6735,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821227520,0.000000,0.000134,12.595806,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0025,0.0152,0.1201,0.1251,0.0231,0.0735,0.0566,26.6735,0.1072,0.0000,19.2171,0.0031,1.4830,0.5103,0.0324,0.0046,16.7076
755,13.1076,0.0083,18.9675,9.6787,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821227520,0.000000,0.000134,12.595806,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0036,0.0134,0.0712,0.1313,0.0826,0.1627,0.0651,9.6787,0.0784,0.0000,1.4196,0.0031,0.0001,0.9089,0.0050,0.0052,0.0002
756,13.1192,0.0083,20.3315,9.9120,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821227520,0.000000,0.000134,12.595806,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0031,0.0092,0.1284,0.1104,0.0356,0.1217,0.0381,9.9120,0.1024,0.0000,1.7039,0.0042,0.0001,1.1633,0.0133,0.0056,0.0002
757,13.1310,0.0083,12.5415,9.9829,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821227520,0.000000,0.000134,12.595806,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0048,0.0184,0.0824,0.1520,0.0385,0.0666,0.0573,9.9829,0.0741,0.0000,1.1429,0.0045,0.0001,0.6500,0.0096,0.0054,0.0002
758,13.1497,0.0083,17.6147,10.4802,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821227520,0.000000,0.000134,12.595806,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0029,0.0193,0.0859,0.1551,0.0358,0.0891,0.0653,10.4802,0.0927,0.0000,1.6992,0.0040,0.0001,1.0088,0.0101,0.0051,0.0003
759,13.1645,0.0083,17.1042,8.2663,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821231616,0.000000,0.000134,12.595806,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0022,0.0137,0.1038,0.1393,0.0372,0.0795,0.0547,8.2663,0.1259,0.0000,1.1478,0.0040,0.0001,0.6767,0.0084,0.0051,0.0003
760,13.1792,0.0083,15.4055,7.7923,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821231616,0.000000,0.000134,12.595806,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0025,0.0150,0.0868,0.1322,0.0358,0.0775,0.0715,7.7923,0.0697,0.0000,1.1578,0.0053,0.0001,0.6800,0.0102,0.0063,0.0002
761,13.1968,0.0083,16.7731,8.6125,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821231616,0.000000,0.000134,12.595806,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0027,0.0130,0.0946,0.1296,0.0320,0.0611,0.0556,8.6125,0.0857,0.0000,1.2613,0.0044,0.0001,0.7727,0.0086,0.0056,0.0002
762,13.2141,0.0083,17.0686,8.9145,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821231616,0.000000,0.000134,12.595806,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0028,0.0158,0.0899,0.1286,0.0390,0.0785,0.0746,8.9145,0.0837,0.0000,1.2871,0.0040,0.0001,0.7418,0.0146,0.0051,0.0004
763,13.2306,0.0083,16.6164,8.8473,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821231616,0.000000,0.000134,12.595806,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0029,0.0190,0.0989,0.1057,0.0294,0.0712,0.0633,8.8473,0.1152,0.0000,1.4720,0.0042,0.0001,0.9373,0.0113,0.0042,0.0002
764,13.2490,0.0083,17.0859,9.8300,,true,1,0.008333,0.0000,0.0083,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821231616,0.000000,0.000134,12.902038,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0066,0.0249,0.0841,0.1980,0.0691,0.2618,0.0640,9.8300,0.0704,0.0000,1.2332,0.0039,0.0001,0.7130,0.0092,0.0059,0.0002
765,13.2642,0.0083,17.3261,7.9261,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821231616,0.000000,0.000134,12.902038,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0028,0.0161,0.0828,0.1325,0.0383,0.0850,0.0581,7.9261,0.0720,0.0000,1.1620,0.0044,0.0001,0.6843,0.0108,0.0061,0.0002
766,13.2812,0.0083,16.6165,8.2376,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821231616,0.000000,0.000134,12.902038,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0024,0.6385,0.0885,0.1084,0.0304,0.0734,0.1258,8.2376,0.0683,0.0000,1.1168,0.0052,0.0001,0.5330,0.0122,0.0068,0.0009
767,13.2944,0.0083,14.3892,7.4564,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821231616,0.000000,0.000134,12.902038,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0015,0.0134,0.0782,0.1071,0.0261,0.0562,0.0632,7.4564,0.0739,0.0000,1.1957,0.0071,0.0001,0.7074,0.0060,0.0073,0.0002
768,13.3094,0.0083,15.1044,7.3212,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821231616,0.000000,0.000134,12.902038,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0023,0.0149,0.0926,0.1183,0.0276,0.0610,0.0522,7.3212,0.0610,0.0000,1.0986,0.0029,0.0001,0.6637,0.0073,0.0039,0.0002
769,13.3244,0.0083,15.0578,6.9471,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821235712,0.000000,0.000134,12.902038,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0010,0.0182,0.0734,0.1150,0.0335,0.0782,0.0518,6.9471,0.0685,0.0000,1.1285,0.0038,0.0001,0.6654,0.0108,0.0056,0.0002
770,13.3419,0.0083,16.1506,8.1834,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821235712,0.000000,0.000134,12.902038,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0012,0.0149,0.0736,0.1435,0.0370,0.0746,0.0532,8.1834,0.0791,0.0000,1.1153,0.0037,0.0001,0.6615,0.0097,0.0049,0.0002
771,13.3552,0.0083,14.6844,7.1829,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821235712,0.000000,0.000134,12.902038,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0024,0.0156,0.0748,0.1356,0.0334,0.0679,0.0556,7.1829,0.0700,0.0000,1.1221,0.0045,0.0001,0.6623,0.0116,0.0050,0.0002
772,13.3701,0.0083,14.4652,7.5328,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,327168,0,382,0,0,821235712,0.000000,0.000134,12.902038,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0035,0.0151,0.0807,0.1311,0.0398,0.0582,0.0439,7.5328,0.0845,0.0000,0.8936,0.0056,0.0001,0.5073,0.0081,0.0051,0.0002
