frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_wanted,jobs_in_flight,eye_speed_mps,detail_bias,lod_min,lod_max,wanted_lod_max,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,lod_l0,lod_l1,lod_l2,lod_l3,lod_l4,lod_l5,lod_l6,lod_l7,lod_l8,lod_l9,lod_l10,lod_l11,lod_l12,lod_l13,lod_l14,lod_l15,lod_l16,lod_l17,scope:client.camera_ms,scope:client.celestial_visuals_ms,scope:client.hud_ms,scope:client.pilot_hud_ms,scope:client.pilot_preview_ms,scope:client.pilot_simulation_ms,scope:client.starfield_ms,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_asset_upload_ms,scope:world.terrain_cbt_submit_ms,scope:world.terrain_counters_ms,scope:world.terrain_entity_sync_ms,scope:world.terrain_job_poll_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms,scope:world.terrain_selection_ms
718,13.5900,0.0000,30.2003,9.7823,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,314,361,8,43,143,5,17,17,8,0,31195,1113,25,40,943403008,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,14,17,21,19,21,51,36,0.0002,0.0021,0.0987,0.1226,0.0103,0.0000,0.0109,9.7823,0.0850,0.0000,1.6079,0.0713,0.0003,0.3135,0.9039,0.0219,0.0000,41.5257,0.0012
719,13.6172,0.0000,28.4891,8.5799,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,314,361,8,47,147,5,17,17,8,0,31195,1121,17,40,943403008,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,14,17,21,19,21,51,36,0.0003,0.0020,0.1165,0.1162,0.0171,0.0000,0.0073,8.5799,0.0678,0.0000,1.1751,0.0301,0.0005,0.1369,0.8346,0.0155,0.0000,40.2207,0.0008
720,13.6402,0.0000,22.5724,9.1410,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,326,361,8,52,152,5,17,17,8,0,31521,1129,9,40,943403008,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,14,17,21,19,21,47,52,0.0002,0.0016,0.1204,0.0706,0.0017,0.0000,0.0082,9.1410,0.0644,0.0000,1.2379,0.0284,0.0003,0.1852,0.7870,0.0228,0.0000,38.6192,0.0009
721,13.6620,0.0000,22.6323,8.3920,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,332,361,1,57,157,5,17,17,8,0,31853,1130,1,5,943403008,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,14,17,21,19,21,45,60,0.0011,0.0022,0.0344,0.0544,0.0044,0.0000,0.0076,8.3920,0.0188,0.0000,1.0949,0.0842,0.0008,0.1489,0.7107,0.0182,0.0000,40.5872,0.0011
722,13.7177,0.0000,51.5681,12.8268,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,305,360,8,61,161,5,17,17,1,0,32158,1138,94,40,943407104,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,41,24,11,15,15,14,17,21,19,24,36,48,0.0003,0.0013,0.0577,0.0527,0.0045,0.0000,0.0032,12.8268,0.0245,0.0000,4.7839,0.0256,0.3922,0.1177,0.5436,0.0047,0.0000,6.4337,3.2066
723,13.7405,0.0000,28.4920,7.1693,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,311,360,8,66,166,5,17,17,8,0,32469,1146,86,40,943407104,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,32,11,15,15,14,17,21,19,24,36,48,0.0002,0.0009,0.0404,0.0337,0.0038,0.0000,0.0022,7.1693,0.0161,0.0000,1.4864,0.0158,0.0002,0.1642,0.6816,0.0095,0.0000,43.2442,0.0004
724,13.7686,0.0000,27.2038,7.8368,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,287,360,8,68,168,5,17,17,8,0,32756,1154,78,40,944173056,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,32,12,12,12,12,12,9,19,24,36,48,0.0002,0.0039,0.0497,0.0480,0.0039,0.0000,0.0053,7.8368,0.0240,0.0000,1.4382,0.0660,0.0004,0.1411,0.5447,0.0335,0.0000,45.6467,0.0008
725,13.7957,0.0000,27.5728,7.1549,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,281,360,8,70,170,5,17,17,8,0,33037,1162,70,40,945172480,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,32,12,12,12,12,12,9,21,16,36,48,0.0004,0.0010,0.0600,0.0421,0.0027,0.0000,0.0039,7.1549,0.0256,0.0000,1.2681,0.0155,0.0002,0.1962,0.6456,0.0069,0.0000,43.8438,0.0008
726,13.8219,0.0000,26.6005,6.9587,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,278,360,8,69,169,5,17,17,8,0,33315,1170,62,40,945172480,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,32,12,12,12,12,12,9,21,17,32,48,0.0022,0.0068,0.0463,0.0563,0.0075,0.0000,0.0197,6.9587,0.0201,0.0000,1.5076,0.0591,0.0008,0.1682,0.7296,0.0302,0.0000,37.7660,0.0033
727,13.8487,0.0000,25.7470,7.8186,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,281,360,8,69,169,5,17,17,8,0,33596,1178,54,40,945172480,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,32,12,12,12,12,11,13,21,17,32,48,0.0003,0.0014,0.0619,0.0530,0.0076,0.0000,0.0068,7.8186,0.0201,0.0000,2.1581,0.0271,0.0006,0.1375,0.7135,0.0156,0.0000,37.7085,0.0018
728,13.8723,0.0000,23.7344,7.7178,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,290,360,8,69,169,5,17,17,8,0,33886,1186,46,40,945172480,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,32,12,12,12,12,11,10,33,17,32,48,0.0002,0.0025,0.0526,0.1079,0.0096,0.0000,0.0188,7.7178,0.0231,0.0000,1.2402,0.0257,0.0003,0.1215,0.6276,0.0175,0.0000,40.6827,0.1221
729,13.8945,0.0000,22.3193,7.4399,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,299,360,8,69,169,5,17,17,8,0,34185,1194,38,40,945172480,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,32,12,12,12,12,11,9,35,25,32,48,0.0002,0.0024,0.0409,0.0812,0.0073,0.0000,0.0052,7.4399,0.0152,0.0000,1.3725,0.0343,0.0005,0.1329,0.8279,0.0222,0.0000,40.2800,0.0009
730,13.9189,0.0000,22.9213,9.4535,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,308,360,8,68,168,5,17,17,8,0,34493,1202,30,40,945172480,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,32,12,12,12,12,11,9,32,37,32,48,0.0007,0.0019,0.0513,0.1082,0.0173,0.0000,0.0048,9.4535,0.0197,0.0000,1.5379,0.0357,0.0008,0.2158,0.9570,0.0186,0.0000,42.7740,0.0013
731,13.9405,0.0000,24.4598,6.5590,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,314,360,8,68,168,5,17,17,8,0,34807,1210,22,40,945172480,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,32,12,12,12,12,11,9,32,35,40,48,0.0004,0.0012,0.0534,0.0362,0.0052,0.0000,0.0039,6.5590,0.0147,0.0000,1.0939,0.0164,0.0003,0.1282,0.7222,0.0092,0.0000,43.2013,0.0007
732,13.9689,0.0000,27.3868,7.4657,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,320,360,8,66,166,5,17,17,8,0,35127,1218,14,40,945176576,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,32,12,12,12,12,11,9,32,35,38,56,0.0003,0.0023,0.0421,0.0536,0.0074,0.0000,0.0067,7.4657,0.0360,0.0000,1.3645,0.0330,0.0005,0.1267,0.9295,0.0338,0.0000,41.6727,0.0019
733,13.9979,0.0000,28.5816,8.0577,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,323,360,6,64,164,5,17,17,8,0,35450,1224,6,30,945176576,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,32,12,12,12,12,11,9,32,35,37,60,0.0003,0.0013,0.0498,0.0364,0.0044,0.0000,0.0033,8.0577,0.0138,0.0000,0.8995,0.0140,0.0005,0.1080,0.6576,0.0090,0.0000,40.0841,0.0007
734,14.0218,0.0000,26.9438,4.8834,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,360,0,61,161,5,17,17,6,0,35785,1224,0,0,945176576,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,32,12,12,12,12,11,9,32,34,38,72,0.0002,0.0013,0.0413,0.0325,0.0034,0.0000,0.0026,4.8834,0.0153,0.0000,0.9923,0.0137,0.0002,0.1447,0.7606,0.0163,0.0000,30.8929,0.0007
735,14.0604,0.0000,28.0337,15.4326,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,317,362,8,59,159,5,17,17,0,0,36102,1232,117,40,945176576,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,40,28,12,12,12,12,11,9,33,31,37,60,0.0004,0.0020,0.1341,0.0517,0.0083,0.0000,0.0057,15.4326,0.0585,0.0000,7.5028,0.0014,0.6649,0.1520,1.0687,0.0025,0.0000,0.0000,4.7463
736,14.0814,0.0000,28.7761,7.8327,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,308,362,8,44,144,5,17,17,8,0,36410,1240,109,40,947273728,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,32,12,12,12,12,12,8,21,31,37,60,0.0002,0.0008,0.0463,0.0406,0.0054,0.0000,0.0045,7.8327,0.0129,0.0000,1.3039,0.0164,0.0004,0.1036,0.6621,0.0075,0.0000,42.0784,0.0005
737,14.1309,0.0000,49.5732,7.5159,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,299,362,8,33,133,5,17,17,8,0,36709,1248,101,40,947273728,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,32,12,12,12,12,12,8,24,19,37,60,0.0003,0.0009,0.0547,0.0311,0.0060,0.0000,0.0029,7.5159,0.0237,0.0000,1.9166,0.0161,0.0002,0.1944,1.0535,0.0089,0.0000,41.1942,0.0004
738,14.1560,0.0000,25.1963,7.5050,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,299,362,8,25,125,5,17,17,8,0,36709,1256,93,40,947273728,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,32,12,12,12,12,12,8,24,19,37,60,0.0003,0.0015,0.0895,0.0337,0.0031,0.0000,0.0028,7.5050,0.0190,0.0000,1.7463,0.0164,0.0002,0.2355,0.7694,0.0095,0.0000,42.3766,0.0005
739,14.1841,0.0000,26.9913,8.3435,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,299,362,8,19,119,5,17,17,8,0,36709,1264,85,40,947273728,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,32,12,12,12,12,12,8,24,19,37,60,0.0007,0.0019,0.0595,0.0569,0.0086,0.0000,0.0048,8.3435,0.0171,0.0000,1.9152,0.0640,0.0007,0.1411,0.9345,0.0292,0.0000,42.4543,0.0012
740,14.2095,0.0000,25.6881,8.0362,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,287,362,8,14,114,5,17,17,8,0,36996,1272,77,40,947273728,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,32,12,12,12,12,12,8,24,22,26,56,0.0005,0.0023,0.0779,0.0618,0.0102,0.0000,0.0144,8.0362,0.0241,0.0000,1.7662,0.0440,0.0003,0.2281,0.7105,0.0342,0.0000,41.2296,0.0012
741,14.2302,0.0000,20.9978,7.9177,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,287,362,8,10,110,5,17,17,8,0,36996,1280,69,40,947277824,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,32,12,12,12,12,12,8,24,22,26,56,0.0002,0.0022,0.0394,0.0508,0.0050,0.0000,0.0058,7.9177,0.0157,0.0000,1.5010,0.0374,0.0004,0.1604,0.6654,0.0100,0.0000,38.5388,0.0011
742,14.2531,0.0000,23.7327,7.0855,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,302,362,8,8,108,5,17,17,8,0,37298,1288,61,40,947277824,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,19,16,12,12,8,24,22,26,56,0.0005,0.0011,0.0362,0.0383,0.0052,0.0000,0.0036,7.0855,0.0160,0.0000,1.2781,0.0239,0.0004,0.1307,0.6553,0.0106,0.0000,40.0048,0.0009
743,14.2984,0.0000,46.2370,5.9195,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,323,362,8,6,106,5,17,17,8,0,37621,1296,53,40,947277824,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,18,16,24,22,26,56,0.0003,0.0012,0.0462,0.0441,0.0037,0.0000,0.0032,5.9195,0.0230,0.0000,1.5154,0.0360,0.0003,0.2228,0.8055,0.0113,0.0000,43.6618,0.0008
744,14.3247,0.0000,25.2731,6.7133,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,329,362,8,4,104,5,17,17,8,0,37950,1304,45,40,947310592,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,17,19,28,22,26,56,0.0002,0.0033,0.0679,0.0384,0.0030,0.0000,0.0026,6.7133,0.0156,0.0000,1.8806,0.0250,0.0004,0.2644,1.1525,0.0176,0.0000,43.9114,0.0011
745,14.3496,0.0000,23.3799,8.5659,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,311,362,8,3,103,5,17,17,8,0,38261,1312,37,40,947310592,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,17,19,28,22,32,32,0.0007,0.0054,0.0706,0.0533,0.0071,0.0000,0.0148,8.5659,0.0245,0.0000,2.0484,0.0281,0.0003,0.2356,1.4978,0.0189,0.0000,39.5270,0.0012
746,14.3748,0.0000,23.3733,10.2039,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,308,362,8,2,102,5,17,17,8,0,38569,1320,29,40,947310592,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,17,19,27,26,34,24,0.0002,0.0028,0.1496,0.0674,0.0066,0.0000,0.0079,10.2039,0.0476,0.0000,1.5489,0.0418,0.0005,0.2854,0.8488,0.0165,0.0000,41.9147,0.0007
747,14.3975,0.0000,24.7392,8.2346,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,314,362,8,2,102,5,17,17,8,0,38883,1328,21,40,947310592,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,17,19,27,24,42,24,0.0005,0.0022,0.0457,0.0379,0.0025,0.0000,0.0090,8.2346,0.0190,0.0000,1.4550,0.0952,0.0008,0.2224,0.7922,0.0209,0.0000,45.3079,0.0009
748,14.4212,0.0000,23.3072,8.7742,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,320,362,8,1,101,5,17,17,8,0,39203,1336,13,40,947310592,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,17,19,27,22,50,24,0.0001,0.0019,0.0848,0.0474,0.0064,0.0000,0.0051,8.7742,0.0376,0.0000,1.2543,0.0210,0.0003,0.1523,0.8821,0.0124,0.0000,40.3752,0.0006
749,14.4439,0.0000,25.0207,6.6170,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,326,362,5,1,101,5,17,17,8,0,39529,1341,5,25,947310592,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,17,19,26,25,54,24,0.0004,0.0023,0.0465,0.0609,0.0089,0.0000,0.0049,6.6170,0.0114,0.0000,1.0810,0.0278,0.0004,0.1181,0.7823,0.0151,0.0000,36.0031,0.0008
750,14.4729,0.0000,28.9861,6.8465,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,1,101,5,17,17,5,0,39864,1341,0,0,947355648,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,17,19,26,25,51,36,0.0003,0.0010,0.0607,0.0517,0.0082,0.0000,0.0022,6.8465,0.0156,0.0000,1.0156,0.0138,0.0004,0.1386,0.7771,0.0089,0.0000,22.7776,0.0007
751,14.4990,0.0000,27.5416,5.1491,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,1,101,5,17,17,0,0,39864,1341,0,0,947355648,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,17,19,26,25,51,36,0.0005,0.0023,0.0420,0.0608,0.0070,0.0000,0.0065,5.1491,0.0143,0.0000,0.2495,0.0003,0.0002,0.1666,0.0014,0.0003,0.0000,0.0000,0.0004
752,14.5260,0.0000,27.8603,4.3418,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,2,102,5,17,17,0,0,39864,1341,0,0,947355648,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,17,19,26,25,51,36,0.0002,0.0009,0.0491,0.0319,0.0024,0.0000,0.0022,4.3418,0.0197,0.0000,0.2455,0.0007,0.0003,0.1572,0.0017,0.0007,0.0000,0.0000,0.0009
753,14.5433,0.0000,10.5363,11.1090,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,320,362,8,4,104,5,17,17,0,0,40184,1349,20,40,947355648,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,17,20,23,21,54,24,0.0002,0.0012,0.0472,0.0437,0.0060,0.0000,0.0045,11.1090,0.0098,0.0000,6.6079,0.0003,0.5464,0.1201,0.8023,0.0005,0.0000,0.0000,4.9168
754,14.5604,0.0000,23.5212,4.6850,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,326,362,8,26,126,5,17,17,8,0,40510,1357,12,40,947355648,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,17,20,24,23,21,54,24,0.0004,0.0017,0.0340,0.0489,0.0060,0.0000,0.0047,4.6850,0.0164,0.0000,0.8491,0.0169,0.0002,0.1412,0.5539,0.0094,0.0000,47.1878,0.0005
755,14.6217,0.0000,55.1901,10.6413,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,332,362,4,38,138,5,17,17,8,0,40842,1361,4,20,947359744,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,17,20,24,21,29,54,24,0.0005,0.0024,0.0470,0.0708,0.0155,0.0000,0.0063,10.6413,0.0172,0.0000,1.8322,0.0255,0.0005,0.2218,1.3641,0.0535,0.0000,39.8913,0.0008
756,14.6468,0.0000,28.6165,7.2601,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,335,362,0,47,147,5,17,17,4,0,41177,1361,0,0,947359744,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,17,20,24,21,28,58,24,0.0003,0.0017,0.0569,0.0644,0.0061,0.0000,0.0037,7.2601,0.0286,0.0000,1.6786,0.0231,0.0005,0.1590,0.8572,0.0086,0.0000,25.6859,0.0010
757,14.6826,0.0000,28.4700,14.5977,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,329,362,8,53,153,5,17,17,0,0,41506,1369,73,40,947359744,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,40,27,14,18,18,17,20,24,21,28,58,24,0.0002,0.0013,0.0564,0.0471,0.0105,0.0000,0.0031,14.5977,0.0212,0.0000,7.5688,0.0011,0.5629,0.1275,1.1637,0.0021,0.0000,0.0000,5.0933
758,14.7038,0.0000,28.0051,7.9812,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,320,362,8,52,152,5,17,17,8,0,41826,1377,65,40,947359744,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,14,16,24,21,28,58,24,0.0005,0.0070,0.0505,0.0569,0.0051,0.0000,0.0082,7.9812,0.0390,0.0000,1.1608,0.0239,0.0002,0.1333,0.6148,0.0152,0.0000,40.3356,0.0010
759,14.7353,0.0000,30.4773,8.8598,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,314,362,8,49,149,5,17,17,8,0,42140,1385,57,40,947359744,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,12,24,22,24,58,24,0.0003,0.0012,0.1199,0.0351,0.0033,0.0000,0.0028,8.8598,0.0250,0.0000,1.3546,0.0258,0.0003,0.1553,0.7735,0.0093,0.0000,40.1509,0.0003
760,14.7653,0.0000,30.3718,8.6240,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,308,362,8,46,146,5,17,17,8,0,42448,1393,49,40,947363840,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,31,15,15,15,15,12,24,22,26,50,24,0.0002,0.0023,0.0691,0.0528,0.0054,0.0000,0.0074,8.6240,0.0276,0.0000,1.5216,0.0452,0.0003,0.2041,0.8195,0.0149,0.0000,40.3884,0.0016
761,14.7931,0.0000,27.1638,9.0912,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,317,362,8,42,142,5,17,17,8,0,42765,1401,41,40,947363840,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,19,12,24,22,27,46,24,0.0003,0.0022,0.0700,0.0453,0.0027,0.0000,0.0037,9.0912,0.0382,0.0000,1.4403,0.0220,0.0003,0.2265,0.8375,0.0106,0.0000,44.1663,0.0004
762,14.8194,0.0000,27.8770,7.6658,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,314,362,8,38,138,5,17,17,8,0,43079,1409,33,40,947363840,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,16,24,22,29,38,24,0.0007,0.0023,0.0495,0.0718,0.0075,0.0000,0.0082,7.6658,0.0201,0.0000,1.2564,0.0226,0.0005,0.1460,0.7631,0.0225,0.0000,39.6534,0.0008
763,14.8479,0.0000,28.2031,8.0816,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,314,362,8,35,135,5,17,17,8,0,43393,1417,25,40,947363840,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,15,28,22,29,39,20,0.0005,0.0018,0.0550,0.0618,0.0045,0.0000,0.0082,8.0816,0.0192,0.0000,1.4685,0.0225,0.0004,0.2100,0.9565,0.0209,0.0000,43.9485,0.0015
764,14.8747,0.0000,27.4860,7.3214,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,320,362,8,32,132,5,17,17,8,0,43713,1425,17,40,947363840,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,15,26,29,33,40,16,0.0002,0.0010,0.0370,0.0385,0.0037,0.0000,0.0045,7.3214,0.0088,0.0000,1.1456,0.0277,0.0003,0.0808,0.7698,0.0160,0.0000,40.8055,0.0006
765,14.9022,0.0000,26.5565,8.1066,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,326,362,8,30,130,5,17,17,8,0,44039,1433,9,40,947363840,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,15,26,29,31,48,16,0.0004,0.0007,0.0710,0.0350,0.0039,0.0000,0.0023,8.1066,0.0258,0.0000,1.1231,0.0176,0.0003,0.2523,0.7398,0.0102,0.0000,41.7500,0.0006
766,14.9279,0.0000,26.9303,7.0150,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,332,362,1,28,128,5,17,17,8,0,44371,1434,1,5,947363840,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,15,26,28,34,52,16,0.0004,0.0012,0.0702,0.0444,0.0050,0.0000,0.0037,7.0150,0.0265,0.0000,1.1796,0.0172,0.0002,0.1881,0.8731,0.0184,0.0000,40.3269,0.0009
767,14.9607,0.0000,25.6893,13.5514,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,332,362,8,27,127,5,17,17,1,0,44703,1442,44,40,947363840,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,15,26,28,34,52,16,0.0003,0.0010,0.0792,0.0329,0.0030,0.0000,0.0041,13.5514,0.0195,0.0000,5.7528,0.0071,0.3672,0.2033,1.4153,0.0044,0.0000,4.4242,3.4891
768,14.9789,0.0000,24.4727,7.3742,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,311,362,8,30,130,5,17,17,8,0,45014,1450,36,40,947363840,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,17,20,22,27,48,16,0.0005,0.0022,0.0735,0.0524,0.0084,0.0000,0.0062,7.3742,0.0357,0.0000,1.5260,0.0323,0.0003,0.2724,0.8858,0.0152,0.0000,45.0233,0.0005
769,15.0033,0.0000,24.6829,7.1014,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,308,362,8,33,133,5,17,17,8,0,45322,1458,28,40,947384320,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,17,20,22,28,44,16,0.0002,0.0024,0.0439,0.0497,0.0060,0.0000,0.0051,7.1014,0.0226,0.0000,1.2907,0.0350,0.0007,0.1811,0.7478,0.0099,0.0000,42.4441,0.0008
770,15.0289,0.0000,24.8264,7.9031,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,320,362,8,35,135,5,17,17,8,0,45642,1466,20,40,947388416,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,16,23,24,36,44,16,0.0005,0.0027,0.0333,0.0670,0.0063,0.0000,0.0079,7.9031,0.0191,0.0000,0.9176,0.0277,0.0005,0.1371,0.5452,0.0121,0.0000,41.5935,0.0010
771,15.0543,0.0000,25.0161,8.1001,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,326,362,8,34,134,5,17,17,8,0,45968,1474,12,40,947388416,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,16,23,23,39,48,16,0.0005,0.0026,0.0552,0.0475,0.0067,0.0000,0.0053,8.1001,0.0185,0.0000,1.2448,0.0273,0.0005,0.1700,0.7478,0.0194,0.0000,42.7759,0.0010
772,15.0804,0.0000,24.6340,9.9065,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,329,362,4,33,133,5,17,17,8,0,46297,1478,4,20,947859456,0.000000,0.000000,0.000000,0.00,0,0,0,0,0,20,39,30,18,18,18,18,16,23,23,38,52,16,0.0005,0.0023,0.1464,0.0777,0.0076,0.0000,0.0048,9.9065,0.0325,0.0000,1.3178,0.0301,0.0003,0.2126,0.9079,0.0158,0.0000,45.0365,0.0020
