frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_wanted,jobs_in_flight,eye_speed_mps,detail_bias,lod_min,lod_max,wanted_lod_max,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,lod_l0,lod_l1,lod_l2,lod_l3,lod_l4,lod_l5,lod_l6,lod_l7,lod_l8,lod_l9,lod_l10,lod_l11,lod_l12,lod_l13,lod_l14,lod_l15,lod_l16,lod_l17,scope:client.camera_ms,scope:client.celestial_visuals_ms,scope:client.hud_ms,scope:client.pilot_hud_ms,scope:client.pilot_preview_ms,scope:client.pilot_simulation_ms,scope:client.starfield_ms,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_asset_upload_ms,scope:world.terrain_cbt_submit_ms,scope:world.terrain_counters_ms,scope:world.terrain_entity_sync_ms,scope:world.terrain_job_poll_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms,scope:world.terrain_selection_ms
1247,17.1869,16.9250,12.9574,4.5756,,true,2,0.008333,0.1156,0.0167,1.00,1.00,2.4726,22,1,382,382,1,383,483,0,14,15,8,0,0,2034,1,5,813600768,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,33,44,50,43,42,40,0,0,0,0.0003,0.0010,0.0431,0.8836,0.0038,0.1158,0.0041,4.5756,0.0166,0.1156,0.3113,0.0197,0.0016,0.1386,0.0011,0.0147,0.0000,35.9862,0.0024
1248,17.1993,16.9333,13.0568,3.7600,,true,1,0.008333,0.1404,0.0083,1.00,0.64,7.1961,22,1,382,382,0,383,483,0,14,15,1,0,0,2034,0,0,813600768,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,33,44,50,43,42,40,0,0,0,0.0002,0.0021,0.0436,0.0337,0.0067,0.1406,0.0069,3.7600,0.0143,0.1404,0.2917,0.0094,0.0018,0.1408,0.0005,0.0054,0.0000,5.1524,0.0008
1249,17.2121,16.9500,13.1470,3.6547,,true,2,0.008333,0.1645,0.0167,1.00,1.00,3.6764,22,1,382,382,0,390,490,0,15,15,0,0,0,2034,0,0,813600768,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0003,0.0010,0.0344,0.0308,0.0037,0.1647,0.0050,3.6547,0.0121,0.1645,0.3453,0.0005,0.0005,0.1319,0.0010,0.0003,0.0000,0.0000,0.0007
1250,17.2259,16.9667,13.3925,4.1232,,true,2,0.008333,0.1596,0.0167,1.00,1.00,0.4022,22,1,382,382,0,400,500,0,15,15,0,0,0,2034,0,0,813625344,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0003,0.0015,0.0354,0.9131,0.0063,0.1601,0.0053,4.1232,0.0153,0.1596,0.2284,0.0005,0.0006,0.1326,0.0011,0.0006,0.0000,0.0000,0.0005
1251,17.2376,16.9750,12.6240,3.3410,,true,1,0.008333,0.1192,0.0083,1.00,0.66,4.6929,22,1,382,382,0,403,503,0,15,15,0,0,0,2034,0,0,813625344,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0001,0.0011,0.0380,0.0236,0.0023,0.1197,0.0032,3.3410,0.0108,0.1192,0.2147,0.0001,0.0001,0.1247,0.0008,0.0005,0.0000,0.0000,0.0004
1252,17.2494,16.9833,11.4281,3.4888,,true,1,0.008333,0.0912,0.0083,1.00,0.73,7.7876,22,1,382,382,0,402,502,0,15,15,0,0,0,2034,0,0,813625344,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0002,0.0007,0.0453,0.0189,0.0021,0.0914,0.0020,3.4888,0.0096,0.0912,0.1979,0.0002,0.0002,0.1129,0.0005,0.0003,0.0000,0.0000,0.0003
1253,17.2647,17.0000,14.6713,4.3876,,true,2,0.008333,0.2639,0.0167,1.00,1.00,5.7922,22,1,382,382,0,404,504,0,15,15,0,0,0,2034,0,0,813625344,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0004,0.0012,0.0513,0.5930,0.0023,0.2644,0.0039,4.3876,0.0184,0.2639,0.2400,0.0003,0.0002,0.1270,0.0010,0.0009,0.0000,0.0000,0.0004
1254,17.2765,17.0167,12.6752,3.5113,,true,2,0.008333,0.1095,0.0167,1.00,1.00,1.8007,22,1,382,382,0,409,509,0,15,15,0,0,0,2034,0,0,813625344,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0002,0.0011,0.0478,0.0141,0.0007,0.1102,0.0038,3.5113,0.0110,0.1095,0.2200,0.0002,0.0002,0.1188,0.0011,0.0006,0.0000,0.0000,0.0003
1255,17.2896,17.0250,13.0450,3.6115,,true,1,0.008333,0.1038,0.0083,1.00,0.64,6.5124,22,1,382,382,0,409,509,0,15,15,0,0,0,2034,0,0,813625344,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0002,0.0013,0.0386,0.0276,0.0039,0.1040,0.0049,3.6115,0.0156,0.1038,0.2214,0.0001,0.0003,0.1236,0.0013,0.0007,0.0000,0.0000,0.0005
1256,17.3047,17.0417,13.7807,4.8866,,true,2,0.008333,0.1523,0.0167,1.00,1.00,3.6264,22,1,382,382,0,412,512,0,15,15,0,0,0,2034,0,0,813629440,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0002,0.0009,0.0421,0.8947,0.0045,0.1529,0.0026,4.8866,0.0143,0.1523,0.2359,0.0001,0.0006,0.1345,0.0008,0.0006,0.0000,0.0000,0.0004
1257,17.3166,17.0583,13.1186,3.6582,,true,2,0.008333,0.1022,0.0167,1.00,1.00,0.0783,22,1,382,382,0,416,516,0,15,15,0,0,0,2034,0,0,813629440,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0003,0.0013,0.0374,0.0171,0.0016,0.1024,0.0040,3.6582,0.0094,0.1022,0.2078,0.0001,0.0000,0.1183,0.0007,0.0005,0.0000,0.0000,0.0001
1258,17.3295,17.0667,13.1296,3.4354,,true,1,0.008333,0.0843,0.0083,1.00,0.63,4.8745,22,1,382,382,0,416,516,0,15,15,0,0,0,2034,0,0,813629440,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0002,0.0007,0.0380,0.0266,0.0035,0.0845,0.0035,3.4354,0.0121,0.0843,0.2050,0.0001,0.0001,0.1149,0.0011,0.0003,0.0000,0.0000,0.0002
1259,17.3421,17.0750,11.6128,4.0511,,true,1,0.008333,0.0815,0.0083,1.00,0.72,8.1540,22,1,382,382,0,414,514,0,15,15,0,0,0,2034,0,0,813629440,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0002,0.0007,0.0341,0.8689,0.0020,0.0816,0.0035,4.0511,0.0110,0.0815,0.2127,0.0002,0.0001,0.1295,0.0016,0.0003,0.0000,0.0000,0.0002
1260,17.3528,17.0917,12.0850,2.9153,,true,2,0.008333,0.1011,0.0167,1.00,1.00,3.5723,22,1,382,382,0,416,516,0,15,15,0,0,0,2034,0,0,813629440,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0002,0.0006,0.0361,0.0180,0.0011,0.1012,0.0022,2.9153,0.0079,0.1011,0.1926,0.0001,0.0001,0.1224,0.0003,0.0001,0.0000,0.0000,0.0001
1261,17.3653,17.1000,12.5796,2.6832,,true,1,0.008333,0.0661,0.0083,1.00,0.66,7.8186,22,1,382,382,0,415,515,0,15,15,0,0,0,2034,0,0,813629440,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0001,0.0003,0.0335,0.0149,0.0018,0.0662,0.0019,2.6832,0.0052,0.0661,0.1726,0.0001,0.0000,0.0944,0.0002,0.0002,0.0000,0.0000,0.0001
1262,17.3806,17.1167,13.1563,4.7082,,true,2,0.008333,0.1437,0.0167,1.00,1.00,4.3083,22,1,382,382,0,416,516,0,15,15,0,0,0,2034,0,0,813629440,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0003,0.0010,0.0303,0.5982,0.0016,0.1438,0.0036,4.7082,0.0137,0.1437,0.1992,0.0004,0.0002,0.1078,0.0018,0.0011,0.0000,0.0000,0.0005
1263,17.3933,17.1333,14.0500,3.7085,,true,2,0.008333,0.1309,0.0167,1.00,1.00,1.6916,22,1,382,382,0,418,518,0,15,15,0,0,0,2034,0,0,813629440,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0003,0.0010,0.0407,0.0256,0.0033,0.1311,0.0036,3.7085,0.0159,0.1309,0.2015,0.0002,0.0002,0.1092,0.0009,0.0006,0.0000,0.0000,0.0003
1264,17.4050,17.1417,11.8636,3.3720,,true,1,0.008333,0.1401,0.0083,1.00,0.70,5.2219,22,1,382,382,0,418,518,0,15,15,0,0,0,2034,0,0,813629440,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0001,0.0006,0.0396,0.0361,0.0023,0.1403,0.0020,3.3720,0.0098,0.1401,0.2558,0.0002,0.0007,0.1432,0.0010,0.0008,0.0000,0.0000,0.0008
1265,17.4184,17.1583,12.4908,4.2267,,true,2,0.008333,0.1320,0.0167,1.00,1.00,1.0461,22,1,382,382,0,420,520,0,15,15,0,0,0,2034,0,0,813633536,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0003,0.0007,0.0370,0.8889,0.0022,0.1324,0.0031,4.2267,0.0135,0.1320,0.2023,0.0005,0.0001,0.1185,0.0007,0.0004,0.0000,0.0000,0.0003
1266,17.4299,17.1667,12.4632,3.2439,,true,1,0.008333,0.0775,0.0083,1.00,0.67,5.1759,22,1,382,382,0,420,520,0,15,15,0,0,0,2034,0,0,813633536,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0003,0.0006,0.0393,0.0201,0.0019,0.0778,0.0017,3.2439,0.0073,0.0775,0.1817,0.0002,0.0001,0.0969,0.0005,0.0003,0.0000,0.0000,0.0002
1267,17.4422,17.1833,12.5624,3.0862,,true,2,0.008333,0.1140,0.0167,1.00,1.00,1.0716,22,1,382,382,0,421,521,0,15,15,0,0,0,2034,0,0,813633536,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0002,0.0007,0.0385,0.0210,0.0022,0.1141,0.0018,3.0862,0.0067,0.1140,0.1778,0.0002,0.0001,0.1000,0.0004,0.0003,0.0000,0.0000,0.0002
1268,17.4561,17.1917,12.5274,4.4477,,true,1,0.008333,0.0781,0.0083,1.00,0.67,5.2657,22,1,382,382,0,420,520,0,15,15,0,0,0,2034,0,0,813633536,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0003,0.0006,0.0304,1.2414,0.0019,0.0784,0.0027,4.4477,0.0103,0.0781,0.1906,0.0002,0.0002,0.1025,0.0012,0.0006,0.0000,0.0000,0.0006
1269,17.4674,17.2083,12.5183,3.1454,,true,2,0.008333,0.0995,0.0167,1.00,1.00,1.1173,22,1,382,382,0,422,522,0,15,15,0,0,0,2034,0,0,813633536,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0002,0.0004,0.0403,0.0228,0.0015,0.0997,0.0033,3.1454,0.0083,0.0995,0.1815,0.0002,0.0001,0.1032,0.0005,0.0003,0.0000,0.0000,0.0002
1270,17.4829,17.2167,14.9131,3.9151,,true,1,0.008333,0.1597,0.0083,1.00,0.56,7.6971,22,1,382,382,0,420,520,0,15,15,0,0,0,2034,0,0,813633536,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0004,0.0010,0.0296,0.0240,0.0041,0.1604,0.0035,3.9151,0.0135,0.1597,0.2075,0.0004,0.0002,0.1304,0.0014,0.0005,0.0000,0.0000,0.0005
1271,17.4955,17.2333,12.5949,4.0899,,true,2,0.008333,0.1533,0.0167,1.00,1.00,3.6253,22,1,382,382,0,421,521,0,15,15,0,0,0,2034,0,0,813633536,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0001,0.0006,0.0454,0.8794,0.0030,0.1534,0.0038,4.0899,0.0128,0.1533,0.2308,0.0003,0.0002,0.1269,0.0010,0.0003,0.0000,0.0000,0.0003
1272,17.5076,17.2417,12.9831,3.1911,,true,1,0.008333,0.1634,0.0083,1.00,0.64,8.2751,22,1,382,382,0,420,520,0,15,15,0,0,0,2034,0,0,813633536,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0002,0.0015,0.0259,0.0387,0.0052,0.1637,0.0064,3.1911,0.0107,0.1634,0.2193,0.0003,0.0002,0.1132,0.0005,0.0003,0.0000,0.0000,0.0005
1273,17.5198,17.2583,11.8790,3.1596,,true,2,0.008333,0.1729,0.0167,1.00,1.00,3.4874,22,1,382,382,0,420,520,0,15,15,0,0,0,2034,0,0,813633536,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0001,0.0006,0.0398,0.0212,0.0017,0.1731,0.0026,3.1596,0.0112,0.1729,0.2128,0.0002,0.0001,0.1324,0.0004,0.0003,0.0000,0.0000,0.0002
1274,17.5326,17.2667,12.3154,3.7365,,true,1,0.008333,0.0640,0.0083,1.00,0.68,7.4695,22,1,382,382,0,420,520,0,15,15,0,0,0,2034,0,0,813633536,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0005,0.0006,0.0414,0.5890,0.0015,0.0643,0.0034,3.7365,0.0107,0.0640,0.2013,0.0002,0.0001,0.1070,0.0006,0.0005,0.0000,0.0000,0.0002
1275,17.5452,17.2833,12.6122,3.5254,,true,2,0.008333,0.1214,0.0167,1.00,1.00,3.4151,22,1,382,382,0,420,520,0,15,15,0,0,0,2034,0,0,813637632,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0001,0.0007,0.0432,0.0285,0.0008,0.1217,0.0022,3.5254,0.0152,0.1214,0.2722,0.0004,0.0016,0.1538,0.0015,0.0009,0.0000,0.0000,0.0013
1276,17.5571,17.2917,12.4691,2.9955,,true,1,0.008333,0.0565,0.0083,1.00,0.67,7.5508,22,1,382,382,0,420,520,0,15,15,0,0,0,2034,0,0,813637632,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0001,0.0007,0.0374,0.0151,0.0006,0.0566,0.0022,2.9955,0.0079,0.0565,0.1790,0.0002,0.0002,0.0966,0.0006,0.0003,0.0000,0.0000,0.0003
1277,17.5708,17.3083,12.6394,4.0707,,true,2,0.008333,0.1157,0.0167,1.00,1.00,3.5236,22,1,382,382,0,420,520,0,15,15,0,0,0,2034,0,0,813637632,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0002,0.0009,0.0358,0.8675,0.0018,0.1160,0.0032,4.0707,0.0105,0.1157,0.1974,0.0004,0.0001,0.1093,0.0009,0.0004,0.0000,0.0000,0.0004
1278,17.5821,17.3167,12.5359,2.8802,,true,1,0.008333,0.0797,0.0083,1.00,0.66,7.7262,22,1,382,382,0,420,520,0,15,15,0,0,0,2034,0,0,813649920,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0001,0.0006,0.0267,0.0217,0.0018,0.0798,0.0019,2.8802,0.0064,0.0797,0.1475,0.0002,0.0001,0.0764,0.0006,0.0003,0.0000,0.0000,0.0003
1279,17.5944,17.3333,12.3063,2.8547,,true,2,0.008333,0.0810,0.0167,1.00,1.00,3.3658,22,1,382,382,0,421,521,0,15,15,0,0,0,2034,0,0,813649920,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0001,0.0005,0.0493,0.0178,0.0016,0.0813,0.0038,2.8547,0.0115,0.0810,0.1909,0.0002,0.0001,0.1063,0.0005,0.0004,0.0000,0.0000,0.0002
1280,17.6084,17.3417,12.4844,4.4323,,true,1,0.008333,0.0834,0.0083,1.00,0.67,7.5168,22,1,382,382,0,420,520,0,15,15,0,0,0,2034,0,0,813649920,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0002,0.0009,0.0416,0.8709,0.0021,0.0837,0.0026,4.4323,0.0137,0.0834,0.2049,0.0003,0.0016,0.1087,0.0010,0.0005,0.0000,0.0000,0.0003
1281,17.6209,17.3583,13.8686,3.3531,,true,2,0.008333,0.1797,0.0167,1.00,1.00,4.7187,22,1,382,382,0,421,521,0,15,15,0,0,0,2034,0,0,813649920,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0001,0.0006,0.0355,0.0287,0.0121,0.1804,0.0020,3.3531,0.0119,0.1797,0.1936,0.0002,0.0001,0.1164,0.0007,0.0003,0.0000,0.0000,0.0002
1282,17.6326,17.3667,11.8848,2.9321,,true,1,0.008333,0.0727,0.0083,1.00,0.70,8.2702,22,1,382,382,0,420,520,0,15,15,0,0,0,2034,0,0,813649920,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0001,0.0006,0.0386,0.0221,0.0016,0.0729,0.0020,2.9321,0.0132,0.0727,0.2145,0.0002,0.0001,0.1356,0.0004,0.0003,0.0000,0.0000,0.0001
1283,17.6459,17.3833,12.0561,4.1839,,true,2,0.008333,0.1234,0.0167,1.00,1.00,3.6597,22,1,382,382,0,421,521,0,15,15,0,0,0,2034,0,0,813649920,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0003,0.0007,0.0406,0.8657,0.0019,0.1237,0.0035,4.1839,0.0133,0.1234,0.2186,0.0002,0.0001,0.1173,0.0006,0.0005,0.0000,0.0000,0.0004
1284,17.6574,17.3917,12.3213,3.2125,,true,1,0.008333,0.1296,0.0083,1.00,0.68,7.6476,22,1,382,382,0,420,520,0,15,15,0,0,0,2034,0,0,813654016,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0002,0.0006,0.0381,0.0187,0.0018,0.1299,0.0025,3.2125,0.0133,0.1296,0.1978,0.0001,0.0001,0.1208,0.0003,0.0002,0.0000,0.0000,0.0003
1285,17.6697,17.4083,12.3880,3.1881,,true,2,0.008333,0.1187,0.0167,1.00,1.00,3.3690,22,1,382,382,0,421,521,0,15,15,0,0,0,2034,0,0,813654016,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0003,0.0006,0.0351,0.0216,0.0018,0.1190,0.0017,3.1881,0.0112,0.1187,0.2301,0.0001,0.0001,0.1484,0.0004,0.0003,0.0000,0.0000,0.0002
1286,17.6825,17.4167,12.3390,3.7121,,true,1,0.008333,0.0768,0.0083,1.00,0.68,7.3746,22,1,382,382,0,421,521,0,15,15,0,0,0,2034,0,0,813654016,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0001,0.0005,0.0361,0.8563,0.0016,0.0770,0.0050,3.7121,0.0079,0.0768,0.1905,0.0001,0.0001,0.1073,0.0007,0.0003,0.0000,0.0000,0.0002
1287,17.6944,17.4333,12.4332,3.1575,,true,2,0.008333,0.0954,0.0167,1.00,1.00,3.1412,22,1,382,382,0,421,521,0,15,15,0,0,0,2034,0,0,813654016,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0001,0.0005,0.0354,0.0187,0.0016,0.0958,0.0022,3.1575,0.0227,0.0954,0.1970,0.0001,0.0001,0.1081,0.0004,0.0003,0.0000,0.0000,0.0004
1288,17.7072,17.4417,12.6814,3.2186,,true,1,0.008333,0.0644,0.0083,1.00,0.66,7.4892,22,1,382,382,0,421,521,0,15,15,0,0,0,2034,0,0,813654016,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,23,8,32,48,50,44,39,35,4,0,0,0.0001,0.0008,0.0529,0.0166,0.0017,0.0647,0.0028,3.2186,0.0134,0.0644,0.1845,0.0001,0.0001,0.0980,0.0004,0.0004,0.0000,0.0000,0.0017
