frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_wanted,jobs_in_flight,eye_speed_mps,detail_bias,lod_min,lod_max,wanted_lod_max,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,lod_l0,lod_l1,lod_l2,lod_l3,lod_l4,lod_l5,lod_l6,lod_l7,lod_l8,lod_l9,lod_l10,lod_l11,lod_l12,lod_l13,lod_l14,lod_l15,lod_l16,lod_l17,scope:client.camera_ms,scope:client.celestial_visuals_ms,scope:client.hud_ms,scope:client.pilot_hud_ms,scope:client.pilot_preview_ms,scope:client.pilot_simulation_ms,scope:client.starfield_ms,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_asset_upload_ms,scope:world.terrain_cbt_submit_ms,scope:world.terrain_counters_ms,scope:world.terrain_entity_sync_ms,scope:world.terrain_job_poll_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms,scope:world.terrain_selection_ms
807,13.3135,0.0583,14.0623,7.4929,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791691264,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0010,0.0152,0.0922,0.1266,0.0236,0.0626,0.0532,7.4929,0.0899,0.0000,1.5901,0.0030,0.0001,0.6076,0.0109,0.0055,0.0000,0.0000,0.0008
808,13.3281,0.0583,14.6211,7.3991,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791691264,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0042,0.0170,0.0636,0.2052,0.0269,0.0649,0.0741,7.3991,0.0649,0.0000,1.4236,0.0025,0.0001,0.4851,0.0069,0.0050,0.0000,0.0000,0.0002
809,13.3449,0.0583,15.8005,8.4024,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791814144,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0023,0.0150,0.0722,0.1233,0.0373,0.0811,0.0559,8.4024,0.0692,0.0000,1.6683,0.0037,0.0001,0.6656,0.0109,0.0068,0.0000,0.0000,0.0002
810,13.3574,0.0583,12.4824,8.4509,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791814144,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0021,0.0152,0.1001,0.1127,0.0325,0.0525,0.0567,8.4509,0.0630,0.0000,1.6038,0.0056,0.0001,0.5167,0.0112,0.0085,0.0000,0.0000,0.0002
811,13.3753,0.0583,16.3986,9.7781,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791814144,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0039,0.0157,0.1700,0.1226,0.0391,0.0833,0.0506,9.7781,0.1571,0.0000,1.9861,0.0042,0.0001,0.6942,0.0149,0.0072,0.0000,0.0000,0.0002
812,13.3888,0.0583,15.3328,8.1283,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791814144,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0085,0.0207,0.0868,0.1555,0.0324,0.0550,0.0603,8.1283,0.1209,0.0000,1.5127,0.0034,0.0001,0.5703,0.0082,0.0038,0.0000,0.0000,0.0001
813,13.4028,0.0583,14.6382,7.4614,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791814144,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0022,0.0218,0.0790,0.1061,0.0229,0.0573,0.0575,7.4614,0.0690,0.0000,1.7033,0.0028,0.0002,0.6967,0.0092,0.0054,0.0000,0.0000,0.0002
814,13.4167,0.0583,14.2582,7.1559,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791814144,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0024,0.0131,0.0761,0.1175,0.0286,0.0607,0.0548,7.1559,0.0589,0.0000,1.6133,0.0034,0.0002,0.6614,0.0081,0.0050,0.0000,0.0000,0.0002
815,13.4318,0.0583,14.3994,7.7647,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791818240,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0022,0.0171,0.0734,0.1187,0.0310,0.0768,0.0562,7.7647,0.0682,0.0000,1.6336,0.0035,0.0002,0.6720,0.0083,0.0053,0.0000,0.0000,0.0002
816,13.4460,0.0583,14.6206,7.4316,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791818240,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0023,0.0150,0.0758,0.1242,0.0272,0.0608,0.0633,7.4316,0.0646,0.0000,1.6538,0.0035,0.0002,0.6639,0.0199,0.0042,0.0000,0.0000,0.0002
817,13.4611,0.0583,14.8367,7.6461,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791818240,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0021,0.0146,0.0749,0.1134,0.0307,0.0532,0.0538,7.6461,0.0624,0.0000,1.5985,0.0029,0.0001,0.6515,0.0073,0.0046,0.0000,0.0000,0.0002
818,13.4765,0.0583,14.8936,8.1509,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791818240,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0019,0.0152,0.0898,0.1267,0.0253,0.0613,0.0552,8.1509,0.0826,0.0000,1.6203,0.0031,0.0001,0.6575,0.0077,0.0047,0.0000,0.0000,0.0002
819,13.4899,0.0583,13.7607,7.6755,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791818240,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0014,0.0160,0.0761,0.1345,0.0260,0.0666,0.0578,7.6755,0.0782,0.0000,1.6407,0.0049,0.0001,0.6932,0.0072,0.0087,0.0000,0.0000,0.0002
820,13.5053,0.0583,15.0161,8.1356,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791818240,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0031,0.0753,0.1253,0.1182,0.0283,0.0725,0.0554,8.1356,0.0832,0.0000,1.5329,0.0024,0.0001,0.7113,0.0102,0.0037,0.0000,0.0000,0.0002
821,13.5190,0.0583,14.6291,7.2570,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791818240,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0008,0.0124,0.0740,0.1098,0.0297,0.0569,0.0397,7.2570,0.0960,0.0000,1.2141,0.0019,0.0001,0.4834,0.0082,0.0047,0.0000,0.0000,0.0002
822,13.5343,0.0583,14.4213,7.9941,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791818240,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0013,0.0156,0.0814,0.1331,0.0315,0.0614,0.0565,7.9941,0.0824,0.0000,1.5908,0.0022,0.0001,0.6598,0.0080,0.0042,0.0000,0.0000,0.0002
823,13.5474,0.0583,13.4644,7.8133,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791818240,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0021,0.0177,0.0899,0.1021,0.0294,0.0660,0.0564,7.8133,0.0751,0.0000,1.6487,0.0027,0.0001,0.6687,0.0109,0.0059,0.0000,0.0000,0.0002
824,13.5647,0.0583,16.0069,8.8778,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791822336,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0023,0.0473,0.0809,0.1434,0.0390,0.0821,0.0605,8.8778,0.0632,0.0000,1.6369,0.0047,0.0001,0.6748,0.0100,0.0048,0.0000,0.0000,0.0002
825,13.5758,0.0583,13.6638,6.6249,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791822336,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0012,0.0144,0.0631,0.0871,0.0229,0.0558,0.0403,6.6249,0.0601,0.0000,1.1865,0.0033,0.0001,0.4853,0.0078,0.0044,0.0000,0.0000,0.0001
826,13.5919,0.0583,14.0123,8.7297,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791822336,0.000000,0.001025,12.897506,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0040,0.0164,0.0736,0.1413,0.0785,0.0789,0.0552,8.7297,0.0662,0.0000,1.6848,0.0030,0.0001,0.7005,0.0076,0.0054,0.0000,0.0000,0.0002
827,13.6049,0.0583,14.0256,7.6861,,true,1,0.008333,0.0000,0.0083,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791822336,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0025,0.0146,0.1225,0.1260,0.0278,0.2535,0.0516,7.6861,0.1197,0.0000,1.5321,0.0028,0.0001,0.6809,0.0081,0.0055,0.0000,0.0000,0.0002
828,13.6204,0.0583,15.1898,7.9798,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791928832,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0012,0.0158,0.0913,0.1390,0.0320,0.0589,0.0536,7.9798,0.0889,0.0000,1.6535,0.0033,0.0001,0.6689,0.0066,0.0047,0.0000,0.0000,0.0002
829,13.6356,0.0583,13.1697,9.8147,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791928832,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0013,0.0169,0.0765,0.1062,0.0287,0.0716,0.0540,9.8147,0.0639,0.0000,1.6241,0.0034,0.0001,0.6757,0.0097,0.0043,0.0000,0.0000,0.0002
830,13.6509,0.0583,15.0098,10.0962,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791928832,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0078,0.0223,0.1477,0.1503,0.0457,0.0800,0.0696,10.0962,0.1587,0.0000,1.8927,0.0038,0.0001,0.6878,0.0209,0.0174,0.0000,0.0000,0.0002
831,13.6670,0.0583,17.3733,8.5618,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791928832,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0056,0.0191,0.0670,0.1270,0.0345,0.1040,0.0619,8.5618,0.0834,0.0000,1.2653,0.0026,0.0001,0.4961,0.0086,0.0031,0.0000,0.0000,0.0001
832,13.6974,0.0583,15.1929,23.3333,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791928832,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0009,0.0118,0.0773,0.1017,0.0260,0.0517,0.0484,23.3333,0.0817,0.0000,16.4649,0.0038,1.3288,0.4964,0.0221,0.0055,0.0000,0.0000,13.6854
833,13.7082,0.0583,16.4076,9.5097,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791928832,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0039,0.0185,0.0607,0.1298,0.0316,0.0656,0.0861,9.5097,0.0453,0.0000,2.3999,0.0059,0.0001,1.1201,0.0055,0.0061,0.0000,0.0000,0.0002
834,13.7181,0.0583,18.1408,8.1588,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791932928,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0016,0.0113,0.1100,0.0903,0.0209,0.0671,0.0433,8.1588,0.0645,0.0000,1.3362,0.0022,0.0001,0.6522,0.0078,0.0035,0.0000,0.0000,0.0001
835,13.7272,0.0583,12.3227,6.9927,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791932928,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0040,0.0180,0.1196,0.0875,0.0223,0.0595,0.0621,6.9927,0.0714,0.0000,1.6884,0.0026,0.0001,0.6712,0.0100,0.0039,0.0000,0.0000,0.0002
836,13.7432,0.0583,14.6126,7.7753,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791932928,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0030,0.0150,0.0816,0.1114,0.0287,0.0832,0.0402,7.7753,0.0587,0.0000,1.2657,0.0041,0.0001,0.4861,0.0071,0.0075,0.0000,0.0000,0.0002
837,13.7584,0.0583,14.8065,8.7466,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791932928,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0049,0.0151,0.0941,0.0848,0.0258,0.0811,0.0600,8.7466,0.0730,0.0000,1.7137,0.0036,0.0002,0.6791,0.0083,0.0056,0.0000,0.0000,0.0002
838,13.7768,0.0583,16.7255,10.3863,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791932928,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0046,0.0148,0.0741,0.1481,0.0388,0.0821,0.0453,10.3863,0.0756,0.0000,1.2960,0.0036,0.0001,0.5120,0.0110,0.0047,0.0000,0.0000,0.0001
839,13.7919,0.0583,16.8974,8.3386,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791932928,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0044,0.0137,0.0770,0.1758,0.0470,0.0972,0.0458,8.3386,0.0479,0.0000,1.3059,0.0041,0.0001,0.5003,0.0098,0.0049,0.0000,0.0000,0.0002
840,13.8060,0.0583,13.6399,9.2394,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791932928,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0056,0.0124,0.1380,0.1127,0.0235,0.0552,0.0549,9.2394,0.1512,0.0000,1.8245,0.0029,0.0002,0.7404,0.0139,0.0056,0.0000,0.0000,0.0002
841,13.8235,0.0583,17.3723,9.0648,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791932928,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0022,0.0210,0.0759,0.1262,0.0311,0.0826,0.0560,9.0648,0.0814,0.0000,1.2829,0.0031,0.0001,0.5233,0.0103,0.0047,0.0000,0.0000,0.0002
842,13.8353,0.0583,14.7021,6.2773,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791932928,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0065,0.0162,0.0604,0.0919,0.0213,0.0674,0.0653,6.2773,0.0496,0.0000,1.2198,0.0025,0.0001,0.5052,0.0093,0.0029,0.0000,0.0000,0.0002
843,13.8490,0.0583,13.6591,6.4462,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791937024,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0017,0.0133,0.0760,0.1090,0.0243,0.0400,0.0414,6.4462,0.0669,0.0000,1.2062,0.0029,0.0001,0.4814,0.0071,0.0044,0.0000,0.0000,0.0001
844,13.8639,0.0583,13.9129,7.3440,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791937024,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0033,0.0115,0.0722,0.1536,0.0264,0.0416,0.0560,7.3440,0.0693,0.0000,1.6648,0.0032,0.0001,0.6841,0.0097,0.0039,0.0000,0.0000,0.0002
845,13.8786,0.0583,14.7381,7.2287,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791937024,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0044,0.0151,0.0695,0.1658,0.0342,0.0772,0.0475,7.2287,0.0640,0.0000,1.2687,0.0027,0.0001,0.4948,0.0080,0.0049,0.0000,0.0000,0.0001
846,13.8942,0.0583,15.3237,7.5405,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791937024,0.000000,0.001025,13.202628,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0015,0.0115,0.0659,0.1123,0.0312,0.0750,0.0406,7.5405,0.0744,0.0000,1.1960,0.0038,0.0001,0.4775,0.0068,0.0042,0.0000,0.0000,0.0002
847,13.9079,0.0583,14.0357,7.0579,,true,1,0.008333,0.0000,0.0083,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791937024,0.000000,0.001025,13.507272,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0017,0.0145,0.0581,0.1370,0.0260,0.2074,0.0446,7.0579,0.0440,0.0000,1.2104,0.0034,0.0001,0.4802,0.0064,0.0044,0.0000,0.0000,0.0001
848,13.9224,0.0583,13.8715,7.9714,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,382,382,0,0,100,0,15,15,0,0,0,382,0,0,791937024,0.000000,0.001025,13.507272,0.00,2,7,10,18,16,25,21,20,22,28,38,28,36,36,39,36,0,0,0.0014,0.0106,0.0748,0.0903,0.0145,0.0470,0.0411,7.9714,0.1044,0.0000,1.5872,0.0035,0.0001,0.5502,0.0120,0.0043,0.0000,0.0000,0.0002
