frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_wanted,jobs_in_flight,eye_speed_mps,detail_bias,lod_min,lod_max,wanted_lod_max,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,lod_l0,lod_l1,lod_l2,lod_l3,lod_l4,lod_l5,lod_l6,lod_l7,lod_l8,lod_l9,lod_l10,lod_l11,lod_l12,lod_l13,lod_l14,lod_l15,lod_l16,lod_l17,scope:client.camera_ms,scope:client.celestial_visuals_ms,scope:client.hud_ms,scope:client.pilot_hud_ms,scope:client.pilot_preview_ms,scope:client.starfield_ms,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_asset_upload_ms,scope:world.terrain_cbt_submit_ms,scope:world.terrain_counters_ms,scope:world.terrain_entity_sync_ms,scope:world.terrain_job_poll_ms,scope:world.terrain_selection_ms
1352,16.6023,0.0000,16.2715,4.4205,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848986112,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0006,0.0215,0.0363,0.0011,0.0038,0.0047,4.4205,0.0190,0.0000,0.3961,0.0006,0.0007,0.1409,0.0013,0.0007,0.0007
1353,16.6142,0.0000,11.3487,4.3764,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848986112,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0004,0.0221,0.0389,0.0020,0.0048,0.0052,4.3764,0.0160,0.0000,0.4021,0.0005,0.0005,0.1577,0.0015,0.0011,0.0007
1354,16.6302,0.0000,16.4868,4.3238,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848986112,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0204,0.0407,0.0011,0.0069,0.0075,4.3238,0.0232,0.0000,0.4439,0.0008,0.0003,0.1809,0.0017,0.0011,0.0005
1355,16.6438,0.0000,14.7245,3.4106,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848986112,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0001,0.0159,0.0351,0.0004,0.0039,0.0055,3.4106,0.0189,0.0000,0.4020,0.0007,0.0007,0.1486,0.0020,0.0009,0.0007
1356,16.6532,0.0000,9.9906,3.1922,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848986112,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0191,0.0322,0.0013,0.0053,0.0059,3.1922,0.0169,0.0000,0.3310,0.0006,0.0003,0.1298,0.0017,0.0008,0.0007
1357,16.6755,0.0000,17.9361,6.6871,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848990208,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0013,0.0204,0.0932,0.0011,0.0042,0.0034,6.6871,0.0438,0.0000,0.4748,0.0012,0.0010,0.1637,0.0019,0.0020,0.0009
1358,16.6849,0.0000,13.0808,3.5719,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848990208,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0208,0.0322,0.0012,0.0030,0.0045,3.5719,0.0157,0.0000,0.3677,0.0006,0.0005,0.1325,0.0015,0.0009,0.0005
1359,16.7025,0.0000,16.2710,4.9912,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848990208,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0004,0.0143,0.0413,0.0006,0.0028,0.0058,4.9912,0.0175,0.0000,0.4071,0.0003,0.0002,0.1907,0.0013,0.0006,0.0006
1360,16.7121,0.0000,9.7659,4.3002,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848990208,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0010,0.0259,0.0432,0.0010,0.0040,0.0104,4.3002,0.0184,0.0000,0.4763,0.0007,0.0008,0.1951,0.0009,0.0011,0.0003
1361,16.7260,0.0000,15.3947,3.2689,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848990208,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0199,0.0430,0.0006,0.0023,0.0059,3.2689,0.0168,0.0000,0.3995,0.0005,0.0006,0.1458,0.0017,0.0009,0.0006
1362,16.7389,0.0000,10.8094,5.3810,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848990208,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0008,0.0230,0.0429,0.0008,0.0040,0.0068,5.3810,0.0233,0.0000,0.4054,0.0006,0.0008,0.1598,0.0015,0.0015,0.0009
1363,16.7521,0.0000,14.3817,3.8178,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848990208,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0005,0.0155,0.0297,0.0018,0.0036,0.0069,3.8178,0.0179,0.0000,0.3477,0.0008,0.0007,0.1216,0.0014,0.0006,0.0006
1364,16.7642,0.0000,12.8298,3.4908,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848990208,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0186,0.0353,0.0007,0.0040,0.0047,3.4908,0.0204,0.0000,0.4218,0.0003,0.0010,0.1462,0.0021,0.0009,0.0008
1365,16.7786,0.0000,12.4670,5.2010,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848990208,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0190,0.0376,0.0007,0.0035,0.0066,5.2010,0.0190,0.0000,0.4022,0.0007,0.0010,0.1666,0.0011,0.0011,0.0005
1366,16.7900,0.0000,13.0450,3.6398,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848990208,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0003,0.0215,0.0362,0.0009,0.0035,0.0061,3.6398,0.0179,0.0000,0.3770,0.0004,0.0005,0.1296,0.0013,0.0010,0.0004
1367,16.8038,0.0000,13.3829,4.0658,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848994304,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0008,0.0221,0.0357,0.0012,0.0041,0.0047,4.0658,0.0172,0.0000,0.3852,0.0003,0.0003,0.1481,0.0018,0.0017,0.0008
1368,16.8156,0.0000,12.1643,3.9234,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848994304,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0006,0.0205,0.0386,0.0007,0.0019,0.0071,3.9234,0.0176,0.0000,0.3964,0.0006,0.0010,0.1401,0.0011,0.0011,0.0008
1369,16.8316,0.0000,15.9393,3.6594,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848994304,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0001,0.0163,0.0345,0.0005,0.0025,0.0042,3.6594,0.0179,0.0000,0.3641,0.0006,0.0005,0.1370,0.0015,0.0007,0.0006
1370,16.8413,0.0000,9.7129,4.0057,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848994304,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0196,0.0314,0.0014,0.0032,0.0057,4.0057,0.0168,0.0000,0.3885,0.0005,0.0009,0.1570,0.0015,0.0011,0.0009
1371,16.8539,0.0000,12.6531,3.9299,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848994304,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0174,0.0347,0.0007,0.0030,0.0060,3.9299,0.0182,0.0000,0.3786,0.0006,0.0005,0.1415,0.0018,0.0012,0.0012
1372,16.8707,0.0000,15.8608,4.5584,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848994304,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0008,0.0232,0.0500,0.0009,0.0046,0.0057,4.5584,0.0238,0.0000,0.4587,0.0005,0.0006,0.2064,0.0007,0.0010,0.0006
1373,16.8801,0.0000,10.2864,3.8546,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848994304,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0005,0.0238,0.0310,0.0012,0.0040,0.0069,3.8546,0.0167,0.0000,0.2999,0.0006,0.0005,0.1073,0.0013,0.0008,0.0010
1374,16.8928,0.0000,12.0798,4.2503,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848994304,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0007,0.0180,0.0463,0.0007,0.0042,0.0053,4.2503,0.0261,0.0000,0.3222,0.0003,0.0007,0.1103,0.0015,0.0010,0.0005
1375,16.9031,0.0000,11.5114,3.4128,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848994304,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0005,0.0187,0.1024,0.0025,0.0030,0.0056,3.4128,0.0226,0.0000,0.3921,0.0005,0.0005,0.1353,0.0016,0.0013,0.0007
1376,16.9150,0.0000,12.0741,3.1091,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848998400,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0147,0.0368,0.0005,0.0024,0.0072,3.1091,0.0172,0.0000,0.3658,0.0004,0.0006,0.1422,0.0012,0.0011,0.0008
1377,16.9272,0.0000,12.2984,2.9993,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848998400,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0196,0.0329,0.0007,0.0027,0.0040,2.9993,0.0157,0.0000,0.3846,0.0005,0.0005,0.1615,0.0012,0.0011,0.0004
1378,16.9395,0.0000,12.2966,3.1291,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848998400,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0156,0.0325,0.0007,0.0025,0.0039,3.1291,0.0077,0.0000,0.3640,0.0005,0.0000,0.1415,0.0014,0.0005,0.0003
1379,16.9501,0.0000,10.4080,3.5030,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848998400,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0003,0.0166,0.0332,0.0006,0.0019,0.0041,3.5030,0.0156,0.0000,0.3422,0.0000,0.0003,0.1294,0.0006,0.0004,0.0003
1380,16.9632,0.0000,12.3352,3.7257,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848998400,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0005,0.0232,0.0418,0.0009,0.0027,0.0068,3.7257,0.0231,0.0000,0.3334,0.0009,0.0004,0.1120,0.0016,0.0008,0.0004
1381,16.9765,0.0000,12.6995,4.4072,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848998400,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0004,0.0188,0.0341,0.0011,0.0033,0.0054,4.4072,0.0151,0.0000,0.3677,0.0007,0.0006,0.1397,0.0011,0.0012,0.0007
1382,16.9891,0.0000,12.0342,4.1008,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848998400,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0191,0.0354,0.0008,0.0027,0.0046,4.1008,0.0182,0.0000,0.3577,0.0004,0.0005,0.1311,0.0019,0.0009,0.0006
1383,17.0022,0.0000,15.0114,3.2707,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848998400,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0007,0.0253,0.0270,0.0008,0.0025,0.0056,3.2707,0.0133,0.0000,0.2844,0.0005,0.0001,0.1009,0.0008,0.0010,0.0003
1384,17.0116,0.0000,9.8133,2.7169,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,848998400,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0005,0.0178,0.0354,0.0005,0.0026,0.0041,2.7169,0.0184,0.0000,0.3639,0.0005,0.0004,0.1262,0.0022,0.0014,0.0006
1385,17.0227,0.0000,11.2073,2.8128,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,849002496,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0012,0.0137,0.0988,0.0008,0.0098,0.0064,2.8128,0.0172,0.0000,0.3415,0.0001,0.0005,0.1317,0.0009,0.0002,0.0001
1386,17.0331,0.0000,10.4944,2.8412,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,849002496,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0005,0.0155,0.0353,0.0008,0.0026,0.0036,2.8412,0.0108,0.0000,0.3305,0.0003,0.0001,0.1273,0.0010,0.0003,0.0001
1387,17.0448,0.0000,11.1284,3.4148,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,849002496,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0007,0.0388,0.0335,0.0006,0.0021,0.0097,3.4148,0.0159,0.0000,0.3692,0.0009,0.0004,0.1190,0.0014,0.0007,0.0003
1388,17.0552,0.0000,9.9549,3.5366,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,849002496,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0006,0.0343,0.0528,0.0005,0.0014,0.0113,3.5366,0.0221,0.0000,0.5420,0.0006,0.0004,0.1960,0.0035,0.0011,0.0006
1389,17.0686,0.0000,12.8833,3.9182,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,849002496,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0004,0.0178,0.0438,0.0006,0.0024,0.0060,3.9182,0.0162,0.0000,0.3610,0.0005,0.0003,0.1338,0.0022,0.0006,0.0007
1390,17.0782,0.0000,9.8385,3.6514,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,849002496,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0008,0.0239,0.0453,0.0016,0.0024,0.0081,3.6514,0.0109,0.0000,0.3524,0.0005,0.0007,0.1270,0.0019,0.0008,0.0007
1391,17.0894,0.0000,11.6666,3.3479,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,849002496,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0004,0.0147,0.0365,0.0009,0.0021,0.0047,3.3479,0.0154,0.0000,0.3454,0.0005,0.0001,0.1278,0.0014,0.0017,0.0007
1392,17.1000,0.0000,11.1888,2.8301,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,849002496,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0187,0.0321,0.0008,0.0037,0.0038,2.8301,0.0293,0.0000,0.3516,0.0006,0.0006,0.1288,0.0012,0.0008,0.0007
1393,17.1105,0.0000,10.3149,3.0557,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,849002496,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0003,0.0172,0.0283,0.0007,0.0028,0.0071,3.0557,0.0150,0.0000,0.3126,0.0004,0.0007,0.1226,0.0008,0.0005,0.0004
1394,17.1209,0.0000,10.2004,3.3057,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,849002496,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0007,0.0195,0.0301,0.0015,0.0037,0.0050,3.3057,0.0194,0.0000,0.3304,0.0006,0.0005,0.1317,0.0014,0.0007,0.0008
1395,17.1334,0.0000,12.5994,3.0893,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,849006592,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0165,0.0340,0.0004,0.0020,0.0040,3.0893,0.0067,0.0000,0.3429,0.0005,0.0007,0.1193,0.0011,0.0009,0.0009
1396,17.1436,0.0000,10.9587,2.4624,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,849006592,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0002,0.0092,0.0261,0.0006,0.0015,0.0028,2.4624,0.0064,0.0000,0.3429,0.0001,0.0000,0.1506,0.0008,0.0008,0.0002
1397,17.1549,0.0000,11.0843,2.7322,,true,0,0.008333,0.0000,0.0000,1.00,0.00,0.0000,22,1,295,295,0,0,100,1,11,11,0,246528,0,295,0,0,849006592,0.000000,0.000000,0.000000,0.00,0,2,4,25,17,20,26,13,24,55,97,12,0,0,0,0,0,0,0.0004,0.0141,0.0257,0.0009,0.0016,0.0066,2.7322,0.0068,0.0000,0.2900,0.0001,0.0000,0.1109,0.0010,0.0003,0.0000
