frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms
1452,28.7840,28.5000,58.5570,7.0473,,false,7,0.008333,2.1447,0.0583,1.00,1.00,6.6906,22,1,191,0,256704,191,191,0,0,926883840,7.0473,0.0483,2.1447,0.7173
1453,28.8375,28.5500,49.8705,10.7033,,false,6,0.008333,1.5977,0.0500,1.00,1.00,6.5612,22,1,191,0,256704,191,191,0,0,926883840,10.7033,0.0816,1.5977,2.9533
1454,28.8969,28.6167,60.1441,9.8235,,false,8,0.008333,2.6393,0.0667,1.00,1.00,0.0386,22,1,191,0,256704,191,191,0,0,926883840,9.8235,0.0765,2.6393,1.2714
1455,28.9528,28.6667,57.4569,8.2740,,false,6,0.008333,2.0326,0.0500,1.00,0.87,7.4956,22,1,191,0,256704,191,191,0,0,926883840,8.2740,0.0640,2.0326,1.1048
1456,29.0033,28.7167,49.8781,8.8658,,false,6,0.008333,2.0575,0.0500,1.00,1.00,7.3737,22,1,191,0,256704,191,191,0,0,926883840,8.8658,0.0886,2.0575,1.1906
1457,29.0645,28.7750,58.8998,11.0824,,false,7,0.008333,2.1580,0.0583,1.00,0.99,7.9402,22,1,191,0,256704,191,191,0,0,926883840,11.0824,0.0719,2.1580,1.2692
1458,29.1121,28.8250,49.9654,8.8497,,false,6,0.008333,1.8893,0.0500,1.00,1.00,7.9056,22,1,191,0,256704,191,191,0,0,926883840,8.8497,0.0679,1.8893,1.1666
1459,29.1715,28.8833,57.4727,10.6176,,false,7,0.008333,2.0435,0.0583,1.00,1.00,7.0450,22,1,191,0,256704,191,191,0,0,926883840,10.6176,0.0821,2.0435,1.4319
1460,29.2302,28.9417,58.7674,10.7388,,false,7,0.008333,2.5248,0.0583,1.00,0.99,7.4790,22,1,191,0,256704,191,191,0,0,926883840,10.7388,0.0806,2.5248,2.8374
1461,29.2806,28.9917,50.1254,11.0309,,false,6,0.008333,2.0022,0.0500,1.00,1.00,7.6044,22,1,191,0,256704,191,191,0,0,926883840,11.0309,0.0798,2.0022,1.2040
1462,29.3347,29.0500,58.7262,6.5528,,false,7,0.008333,1.5443,0.0583,1.00,0.99,7.9973,22,1,191,0,256704,191,191,0,0,926887936,6.5528,0.0471,1.5443,0.9118
1463,29.3872,29.1083,50.6906,8.1829,,false,7,0.008333,2.0108,0.0583,1.00,1.00,0.3547,22,1,191,0,256704,191,191,0,0,926887936,8.1829,0.0748,2.0108,1.1644
1464,29.4483,29.1583,57.0226,12.2578,,false,6,0.008333,2.0134,0.0500,1.00,0.88,7.3772,22,1,191,0,256704,191,191,0,0,926887936,12.2578,0.0691,2.0134,1.5968
1465,29.5045,29.2167,58.8222,9.4466,,false,7,0.008333,2.1246,0.0583,1.00,0.99,7.8660,22,1,191,0,256704,191,191,0,0,926887936,9.4466,0.0749,2.1246,1.6416
1466,29.5636,29.2833,59.3800,9.0829,,false,8,0.008333,2.5588,0.0667,1.00,1.00,0.5794,22,1,191,0,256704,191,191,0,0,926887936,9.0829,0.0698,2.5588,1.2108
1467,29.6300,29.3333,57.5723,18.1603,,false,6,0.008333,2.3219,0.0500,1.00,0.87,8.1517,22,1,191,0,256704,191,191,0,0,926887936,18.1603,0.1024,2.3219,3.4912
1468,29.6794,29.3917,57.9957,9.1618,,false,7,0.008333,1.9866,0.0583,1.00,1.00,7.8140,22,1,191,0,256704,191,191,0,0,926887936,9.1618,0.0835,1.9866,1.1686
1469,29.7396,29.4583,59.0206,10.6630,,false,8,0.008333,2.7152,0.0667,1.00,1.00,0.1679,22,1,191,0,256704,191,191,0,0,926887936,10.6630,0.0857,2.7152,1.3195
1470,29.7966,29.5083,57.9079,9.7744,,false,6,0.008333,2.0852,0.0500,1.00,0.86,8.0758,22,1,191,0,256704,191,191,0,0,926887936,9.7744,0.0862,2.0852,1.2445
1471,29.8561,29.5750,59.3663,9.9092,,false,8,0.008333,2.7483,0.0667,1.00,1.00,0.7755,22,1,191,0,256704,191,191,0,0,926887936,9.9092,0.0848,2.7483,1.2064
1472,29.9141,29.6250,57.3627,10.4153,,false,6,0.008333,1.9512,0.0500,1.00,0.87,8.1382,22,1,191,0,256704,191,191,0,0,926887936,10.4153,0.1002,1.9512,1.2647
1473,29.9698,29.6833,56.9224,9.3903,,false,7,0.008333,2.2508,0.0583,1.00,1.00,6.7272,22,1,191,0,256704,191,191,0,0,926887936,9.3903,0.0794,2.2508,1.2344
1474,30.0312,29.7417,58.7128,11.9145,,false,7,0.008333,1.8620,0.0583,1.00,0.99,7.1067,22,1,191,0,256704,191,191,0,0,926887936,11.9145,0.0846,1.8620,3.3205
1475,30.0867,29.8000,58.5218,8.8496,,false,7,0.008333,1.9475,0.0583,1.00,1.00,7.2952,22,1,191,0,256704,191,191,0,0,926892032,8.8496,0.0733,1.9475,1.4845
1476,30.1399,29.8583,53.6637,8.4476,,false,7,0.008333,2.1024,0.0583,1.00,1.00,2.6255,22,1,191,0,256704,191,191,0,0,926892032,8.4476,0.0604,2.1024,1.1217
1477,30.1947,29.9083,54.4685,9.0831,,false,6,0.008333,1.9536,0.0500,1.00,0.92,7.0940,22,1,191,0,256704,191,191,0,0,926892032,9.0831,0.0678,1.9536,1.4937
1478,30.2469,29.9667,51.2808,8.8622,,false,7,0.008333,1.9320,0.0583,1.00,1.00,0.0415,22,1,191,0,256704,191,191,0,0,926892032,8.8622,0.0813,1.9320,1.1313
1479,30.3028,30.0167,56.6549,9.1263,,false,6,0.008333,2.1097,0.0500,1.00,0.88,6.6964,22,1,191,0,256704,191,191,0,0,926892032,9.1263,0.0693,2.1097,1.1929
1480,30.3604,30.0750,58.4412,8.1710,,false,7,0.008333,2.0339,0.0583,1.00,1.00,6.8042,22,1,191,0,256704,191,191,0,0,926892032,8.1710,0.0566,2.0339,1.0953
1481,30.4116,30.1250,49.5870,9.8580,,false,6,0.008333,1.7975,0.0500,1.00,1.00,6.3912,22,1,191,0,256704,191,191,0,0,926892032,9.8580,0.0779,1.7975,2.7257
1482,30.4689,30.1833,58.8510,8.4778,,false,7,0.008333,1.9421,0.0583,1.00,0.99,6.9089,22,1,191,0,256704,191,191,0,0,926892032,8.4778,0.0609,1.9421,1.0967
1483,30.5205,30.2333,49.8749,9.2567,,false,6,0.008333,1.7989,0.0500,1.00,1.00,6.7838,22,1,191,0,256704,191,191,0,0,926892032,9.2567,0.0685,1.7989,1.1344
1484,30.5780,30.2917,58.4284,9.0650,,false,7,0.008333,2.1652,0.0583,1.00,1.00,6.8789,22,1,191,0,256704,191,191,0,0,926892032,9.0650,0.0972,2.1652,1.1983
1485,30.6316,30.3417,50.6973,11.9620,,false,6,0.008333,1.6139,0.0500,1.00,0.99,7.5761,22,1,191,0,256704,191,191,0,0,927653888,11.9620,0.0689,1.6139,1.1270
1486,30.6857,30.4000,57.9522,8.1947,,false,7,0.008333,2.2123,0.0583,1.00,1.00,7.1950,22,1,191,0,256704,191,191,0,0,927653888,8.1947,0.0611,2.2123,1.3176
1487,30.7371,30.4500,50.2828,9.2378,,false,6,0.008333,1.9321,0.0500,1.00,0.99,7.4777,22,1,191,0,256704,191,191,0,0,927662080,9.2378,0.0617,1.9321,1.1248
1488,30.7952,30.5083,57.7552,9.7097,,false,7,0.008333,2.0213,0.0583,1.00,1.00,6.8996,22,1,191,0,256704,191,191,0,0,927666176,9.7097,0.0627,2.0213,2.8397
1489,30.8449,30.5583,50.8145,8.6514,,false,6,0.008333,2.0700,0.0500,1.00,0.98,7.7141,22,1,191,0,256704,191,191,0,0,927666176,8.6514,0.0629,2.0700,1.1182
1490,30.9021,30.6167,57.7374,8.1257,,false,7,0.008333,2.0126,0.0583,1.00,1.00,7.1181,22,1,191,0,256704,191,191,0,0,927666176,8.1257,0.0668,2.0126,1.2740
1491,30.9535,30.6667,50.6922,8.6824,,false,6,0.008333,2.1307,0.0500,1.00,0.99,7.8103,22,1,191,0,256704,191,191,0,0,927670272,8.6824,0.0693,2.1307,1.1421
1492,31.0120,30.7250,57.4405,9.8586,,false,7,0.008333,1.8973,0.0583,1.00,1.00,6.9174,22,1,191,0,256704,191,191,0,0,927674368,9.8586,0.0789,1.8973,1.2387
1493,31.0614,30.7750,50.0350,7.1645,,false,6,0.008333,1.7452,0.0500,1.00,1.00,6.9524,22,1,191,0,256704,191,191,0,0,927674368,7.1645,0.0629,1.7452,0.9968
1494,31.1166,30.8333,58.0748,6.5705,,false,7,0.008333,1.1235,0.0583,1.00,1.00,6.6939,22,1,191,0,256704,191,191,0,0,927674368,6.5705,0.0543,1.1235,0.6623
1495,31.1707,30.8833,50.9187,9.5402,,false,6,0.008333,1.7823,0.0500,1.00,0.98,7.6127,22,1,191,0,256704,191,191,0,0,927674368,9.5402,0.0803,1.7823,2.7983
1496,31.2267,30.9417,57.6688,7.7695,,false,7,0.008333,1.9971,0.0583,1.00,1.00,6.9481,22,1,191,0,256704,191,191,0,0,927674368,7.7695,0.0888,1.9971,1.1506
1497,31.2778,30.9917,50.9768,7.9110,,false,6,0.008333,1.6937,0.0500,1.00,0.98,7.9249,22,1,191,0,256704,191,191,0,0,927674368,7.9110,0.0782,1.6937,1.2031
1498,31.3351,31.0500,57.4572,7.8225,,false,7,0.008333,1.9792,0.0583,1.00,1.00,7.0488,22,1,191,0,256704,191,191,0,0,927674368,7.8225,0.0667,1.9792,1.2310
1499,31.3855,31.1000,49.6545,8.4186,,false,6,0.008333,1.9048,0.0500,1.00,1.00,6.7033,22,1,191,0,256704,191,191,0,0,927678464,8.4186,0.0641,1.9048,0.9707
1500,31.4440,31.1583,58.7662,8.3612,,false,7,0.008333,2.1274,0.0583,1.00,0.99,7.1362,22,1,191,0,256704,191,191,0,0,927678464,8.3612,0.0561,2.1274,1.0978
1501,31.4935,31.2083,49.6112,8.0041,,false,6,0.008333,1.7696,0.0500,1.00,1.00,6.7474,22,1,191,0,256704,191,191,0,0,927690752,8.0041,0.0752,1.7696,1.1894
1502,31.5511,31.2667,56.4054,9.3732,,false,7,0.008333,2.1218,0.0583,1.00,1.00,4.8194,22,1,191,0,256704,191,191,0,0,927690752,9.3732,0.0589,2.1218,2.6866
1503,31.6008,31.3167,50.3438,8.6424,,false,6,0.008333,2.1865,0.0500,1.00,0.99,5.1633,22,1,191,0,256704,191,191,0,0,927690752,8.6424,0.0753,2.1865,1.2332
1504,31.6605,31.3750,60.1995,8.1234,,false,7,0.008333,1.8449,0.0583,1.00,0.97,7.0295,22,1,191,0,256704,191,191,0,0,927690752,8.1234,0.0546,1.8449,1.0991
1505,31.7146,31.4333,52.5207,9.4314,,false,7,0.008333,2.3555,0.0583,1.00,1.00,1.2168,22,1,191,0,256704,191,191,0,0,927690752,9.4314,0.0952,2.3555,1.6058
1506,31.7757,31.4917,64.0719,6.7552,,false,7,0.008333,1.8755,0.0583,1.00,0.91,6.9554,22,1,191,0,256704,191,191,0,0,927690752,6.7552,0.0572,1.8755,0.9434
1507,31.8272,31.5417,49.9517,8.3594,,false,6,0.008333,1.9796,0.0500,1.00,1.00,6.9072,22,1,191,0,256704,191,191,0,0,927698944,8.3594,0.0648,1.9796,1.1082
1508,31.8830,31.6000,58.0677,6.1665,,false,7,0.008333,1.6067,0.0583,1.00,1.00,6.6415,22,1,191,0,256704,191,191,0,0,927715328,6.1665,0.0475,1.6067,0.8781
1509,31.9341,31.6500,49.9931,7.4137,,false,6,0.008333,1.4932,0.0500,1.00,1.00,6.6346,22,1,191,0,256704,191,191,0,0,927715328,7.4137,0.0565,1.4932,1.6525
1510,31.9952,31.7083,58.7716,9.3271,,false,7,0.008333,2.4573,0.0583,1.00,0.99,7.0729,22,1,191,0,256704,191,191,0,0,927715328,9.3271,0.0748,2.4573,1.4490
1511,32.0533,31.7667,58.9928,8.5407,,false,7,0.008333,2.2867,0.0583,1.00,0.99,7.7324,22,1,191,0,256704,191,191,0,0,927719424,8.5407,0.0726,2.2867,1.1579
1512,32.1042,31.8250,50.7195,8.7402,,false,7,0.008333,2.3086,0.0583,1.00,1.00,0.1185,22,1,191,0,256704,191,191,0,0,927723520,8.7402,0.0710,2.3086,1.2374
1513,32.1611,31.8750,56.9036,8.7655,,false,6,0.008333,1.6960,0.0500,1.00,0.88,7.0221,22,1,191,0,256704,191,191,0,0,927723520,8.7655,0.0995,1.6960,1.4952
1514,32.2196,31.9333,58.6904,8.5494,,false,7,0.008333,2.0922,0.0583,1.00,0.99,7.3792,22,1,191,0,256704,191,191,0,0,927727616,8.5494,0.0571,2.0922,1.0926
1515,32.2700,31.9833,49.8218,9.0608,,false,6,0.008333,1.7730,0.0500,1.00,1.00,7.2009,22,1,191,0,256704,191,191,0,0,927727616,9.0608,0.0648,1.7730,1.1186
1516,32.3291,32.0417,58.1959,9.8523,,false,7,0.008333,2.2488,0.0583,1.00,1.00,7.0635,22,1,191,0,256704,191,191,0,0,927727616,9.8523,0.0578,2.2488,2.7826
1517,32.3766,32.0917,49.7614,7.8002,,false,6,0.008333,1.7250,0.0500,1.00,1.00,6.8249,22,1,191,0,256704,191,191,0,0,927727616,7.8002,0.0734,1.7250,1.1075
1518,32.4349,32.1500,58.4629,7.6826,,false,7,0.008333,1.8652,0.0583,1.00,1.00,6.9544,22,1,191,0,256704,191,191,0,0,927727616,7.6826,0.0563,1.8652,1.1976
1519,32.4861,32.2000,49.6456,9.0076,,false,6,0.008333,1.5848,0.0500,1.00,1.00,6.6000,22,1,191,0,256704,191,191,0,0,927727616,9.0076,0.0709,1.5848,1.1251
1520,32.5446,32.2583,58.7905,8.9787,,false,7,0.008333,2.7123,0.0583,1.00,0.99,7.0571,22,1,191,0,256704,191,191,0,0,927727616,8.9787,0.0701,2.7123,1.3264
1521,32.5947,32.3083,50.4031,8.5451,,false,6,0.008333,1.8543,0.0500,1.00,0.99,7.4602,22,1,191,0,256704,191,191,0,0,927727616,8.5451,0.0736,1.8543,1.1884
1522,32.6529,32.3667,58.0880,8.6955,,false,7,0.008333,2.3266,0.0583,1.00,1.00,7.2149,22,1,191,0,256704,191,191,0,0,927727616,8.6955,0.0944,2.3266,1.2578
1523,32.7067,32.4250,51.2082,11.1461,,false,7,0.008333,2.1497,0.0583,1.00,1.00,0.0897,22,1,191,0,256704,191,191,0,0,927727616,11.1461,0.0821,2.1497,3.0964
1524,32.7614,32.4750,57.0694,8.9269,,false,6,0.008333,1.9017,0.0500,1.00,0.88,7.1591,22,1,191,0,256704,191,191,0,0,927727616,8.9269,0.0776,1.9017,1.1594
1525,32.8208,32.5333,58.4440,9.7213,,false,7,0.008333,2.8042,0.0583,1.00,1.00,7.2697,22,1,191,0,256704,191,191,0,0,927760384,9.7213,0.0596,2.8042,1.1282
1526,32.8699,32.5917,51.4023,7.6465,,false,7,0.008333,1.9746,0.0583,1.00,1.00,0.3387,22,1,191,0,256704,191,191,0,0,927764480,7.6465,0.0719,1.9746,1.2203
1527,32.9271,32.6417,57.4533,7.4742,,false,6,0.008333,1.9023,0.0500,1.00,0.87,7.7920,22,1,191,0,256704,191,191,0,0,927768576,7.4742,0.0615,1.9023,1.1247
1528,32.9775,32.6917,49.2843,8.3278,,false,6,0.008333,1.8527,0.0500,1.00,1.00,7.0763,22,1,191,0,256704,191,191,0,0,927772672,8.3278,0.0708,1.8527,1.1179
1529,33.0374,32.7583,60.1369,8.3469,,false,8,0.008333,2.2308,0.0667,1.00,1.00,0.5466,22,1,191,0,256704,191,191,0,0,927842304,8.3469,0.0569,2.2308,1.0982
1530,33.0867,32.8000,48.5950,8.9515,,false,5,0.008333,1.5235,0.0417,1.00,0.86,7.4749,22,1,191,0,256704,191,191,0,0,927842304,8.9515,0.0610,1.5235,2.7551
1531,33.1443,32.8583,58.6839,7.9193,,false,7,0.008333,2.0783,0.0583,1.00,0.99,7.8255,22,1,191,0,256704,191,191,0,0,927842304,7.9193,0.0720,2.0783,1.1963
1532,33.1944,32.9083,49.5395,8.2786,,false,6,0.008333,1.8718,0.0500,1.00,1.00,7.3650,22,1,191,0,256704,191,191,0,0,927842304,8.2786,0.0692,1.8718,1.1271
1533,33.2524,32.9667,58.3599,8.0437,,false,7,0.008333,2.0779,0.0583,1.00,1.00,7.3915,22,1,191,0,256704,191,191,0,0,927842304,8.0437,0.0613,2.0779,1.1080
1534,33.3026,33.0167,49.8638,8.4587,,false,6,0.008333,1.6629,0.0500,1.00,1.00,7.2553,22,1,191,0,256704,191,191,0,0,927842304,8.4587,0.0775,1.6629,1.1746
1535,33.3612,33.0750,58.8945,8.0384,,false,7,0.008333,1.9188,0.0583,1.00,0.99,7.8165,22,1,191,0,256704,191,191,0,0,927842304,8.0384,0.0650,1.9188,1.1167
1536,33.4092,33.1250,49.4281,6.7659,,false,6,0.008333,1.5822,0.0500,1.00,1.00,7.2446,22,1,191,0,256704,191,191,0,0,927842304,6.7659,0.0659,1.5822,0.8160
1537,33.4721,33.1833,58.9333,10.8134,,false,7,0.008333,2.4334,0.0583,1.00,0.99,7.8446,22,1,191,0,256704,191,191,0,0,927842304,10.8134,0.0847,2.4334,3.5746
1538,33.5196,33.2333,49.2988,8.6861,,false,6,0.008333,1.9409,0.0500,1.00,1.00,7.1434,22,1,191,0,256704,191,191,0,0,927842304,8.6861,0.0712,1.9409,1.1772
1539,33.5788,33.2917,58.7602,9.3384,,false,7,0.008333,2.4590,0.0583,1.00,0.99,7.5702,22,1,191,0,256704,191,191,0,0,927842304,9.3384,0.0916,2.4590,1.2580
1540,33.6312,33.3500,51.5003,10.2039,,false,7,0.008333,2.3590,0.0583,1.00,1.00,0.7372,22,1,191,0,256704,191,191,0,0,927846400,10.2039,0.0870,2.3590,1.4698
1541,33.6877,33.4000,56.6095,9.8198,,false,6,0.008333,1.6907,0.0500,1.00,0.88,7.3466,22,1,191,0,256704,191,191,0,0,927846400,9.8198,0.0790,1.6907,1.2981
1542,33.7375,33.4583,51.6237,8.2502,,false,7,0.008333,2.0472,0.0583,1.00,1.00,0.6370,22,1,191,0,256704,191,191,0,0,927846400,8.2502,0.0639,2.0472,1.1215
1543,33.7937,33.5083,56.4314,8.0058,,false,6,0.008333,1.7270,0.0500,1.00,0.89,7.0684,22,1,191,0,256704,191,191,0,0,927846400,8.0058,0.0721,1.7270,1.1818
1544,33.8489,33.5667,52.3872,10.6878,,false,7,0.008333,2.4861,0.0583,1.00,1.00,1.1223,22,1,191,0,256704,191,191,0,0,927846400,10.6878,0.0699,2.4861,2.7084
1545,33.9017,33.6167,55.5087,7.9990,,false,6,0.008333,1.8879,0.0500,1.00,0.90,6.6310,22,1,191,0,256704,191,191,0,0,927846400,7.9990,0.0635,1.8879,1.1035
1546,33.9553,33.6667,51.2377,10.4830,,false,6,0.008333,2.1266,0.0500,1.00,0.98,7.8687,22,1,191,0,256704,191,191,0,0,927846400,10.4830,0.0843,2.1266,1.2378
1547,34.0099,33.7250,57.0656,7.9844,,false,7,0.008333,1.8971,0.0583,1.00,1.00,6.6010,22,1,191,0,256704,191,191,0,0,927846400,7.9844,0.0673,1.8971,1.1606
1548,34.0625,33.7833,52.0667,8.6347,,false,7,0.008333,2.2956,0.0583,1.00,1.00,0.3344,22,1,191,0,256704,191,191,0,0,927846400,8.6347,0.0657,2.2956,1.1271
1549,34.1187,33.8333,56.6640,8.1401,,false,6,0.008333,1.8971,0.0500,1.00,0.88,6.9984,22,1,191,0,256704,191,191,0,0,927846400,8.1401,0.0663,1.8971,1.1139
1550,34.1688,33.8833,50.5697,7.5372,,false,6,0.008333,1.8265,0.0500,1.00,0.99,7.5680,22,1,191,0,256704,191,191,0,0,927846400,7.5372,0.0684,1.8265,1.1083
1551,34.2288,33.9417,57.9527,9.5740,,false,7,0.008333,2.2094,0.0583,1.00,1.00,7.1874,22,1,191,0,256704,191,191,0,0,927846400,9.5740,0.0647,2.2094,2.7025
1552,34.2767,33.9917,50.2322,7.2495,,false,6,0.008333,1.5639,0.0500,1.00,1.00,7.4196,22,1,191,0,256704,191,191,0,0,927846400,7.2495,0.0642,1.5639,1.1129
1553,34.3350,34.0500,58.1127,7.5707,,false,7,0.008333,1.9095,0.0583,1.00,1.00,7.1989,22,1,191,0,256704,191,191,0,0,927846400,7.5707,0.0886,1.9095,1.1118
1554,34.3874,34.1000,50.4749,9.3434,,false,6,0.008333,1.9239,0.0500,1.00,0.99,7.6738,22,1,191,0,256704,191,191,0,0,927850496,9.3434,0.0694,1.9239,1.1538
1555,34.4444,34.1583,57.8617,8.4962,,false,7,0.008333,2.0271,0.0583,1.00,1.00,7.2022,22,1,191,0,256704,191,191,0,0,927850496,8.4962,0.0795,2.0271,1.1644
1556,34.5020,34.2167,58.1399,7.8383,,false,7,0.008333,1.9756,0.0583,1.00,1.00,7.0088,22,1,191,0,256704,191,191,0,0,927850496,7.8383,0.0576,1.9756,1.1037
1557,34.5518,34.2667,49.8420,8.0826,,false,6,0.008333,1.8909,0.0500,1.00,1.00,6.8508,22,1,191,0,256704,191,191,0,0,927850496,8.0826,0.0710,1.8909,1.1598
1558,34.6048,34.3167,50.9702,9.9552,,false,6,0.008333,1.8824,0.0500,1.00,0.98,7.8210,22,1,191,0,256704,191,191,0,0,927850496,9.9552,0.0791,1.8824,2.7994
1559,34.6620,34.3750,57.4416,9.6671,,false,7,0.008333,2.3882,0.0583,1.00,1.00,6.9293,22,1,191,0,256704,191,191,0,0,927850496,9.6671,0.0912,2.3882,1.4343
1560,34.7109,34.4250,51.2816,7.4016,,false,6,0.008333,1.7542,0.0500,1.00,0.98,8.2109,22,1,191,0,256704,191,191,0,0,927850496,7.4016,0.0586,1.7542,1.1130
1561,34.7694,34.4833,57.3061,8.4010,,false,7,0.008333,2.1159,0.0583,1.00,1.00,7.1837,22,1,191,0,256704,191,191,0,0,927850496,8.4010,0.0592,2.1159,1.1180
1562,34.8206,34.5333,49.8178,9.9441,,false,6,0.008333,1.9594,0.0500,1.00,1.00,7.0016,22,1,191,0,256704,191,191,0,0,927850496,9.9441,0.0724,1.9594,1.1781
1563,34.8771,34.5917,58.6458,7.7556,,false,7,0.008333,2.1074,0.0583,1.00,0.99,7.3141,22,1,191,0,256704,191,191,0,0,927850496,7.7556,0.0579,2.1074,1.2008
1564,34.9294,34.6417,49.6931,10.4482,,false,6,0.008333,1.9121,0.0500,1.00,1.00,7.0071,22,1,191,0,256704,191,191,0,0,927850496,10.4482,0.0632,1.9121,1.1659
1565,34.9879,34.7000,58.6778,10.2378,,false,7,0.008333,2.5560,0.0583,1.00,0.99,7.3516,22,1,191,0,256704,191,191,0,0,927850496,10.2378,0.0648,2.5560,2.9732
1566,35.0318,34.7500,48.8670,5.6306,,false,6,0.008333,1.2205,0.0500,1.00,1.00,6.2187,22,1,191,0,256704,191,191,0,0,927850496,5.6306,0.0482,1.2205,0.6569
1567,35.0939,34.8083,59.3594,8.0271,,false,7,0.008333,2.1203,0.0583,1.00,0.98,7.2447,22,1,191,0,256704,191,191,0,0,927854592,8.0271,0.0654,2.1203,1.1022
