frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_wanted,jobs_in_flight,eye_speed_mps,detail_bias,lod_min,lod_max,wanted_lod_max,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,lod_l0,lod_l1,lod_l2,lod_l3,lod_l4,lod_l5,lod_l6,lod_l7,lod_l8,lod_l9,lod_l10,lod_l11,lod_l12,lod_l13,lod_l14,lod_l15,lod_l16,lod_l17,scope:client.camera_ms,scope:client.celestial_visuals_ms,scope:client.hud_ms,scope:client.pilot_hud_ms,scope:client.pilot_preview_ms,scope:client.pilot_simulation_ms,scope:client.starfield_ms,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_asset_upload_ms,scope:world.terrain_cbt_submit_ms,scope:world.terrain_counters_ms,scope:world.terrain_entity_sync_ms,scope:world.terrain_job_poll_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms,scope:world.terrain_selection_ms
546,9.4663,9.1917,14.2787,4.9347,,true,1,0.008333,0.1734,0.0083,1.00,0.58,8.1426,22,1,382,382,0,367,467,0,15,15,0,357120,0,701,0,0,741900288,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0004,0.0030,0.0547,0.0473,0.0070,0.1740,0.0056,4.9347,0.0178,0.1734,0.4486,0.0004,0.0002,0.1637,0.0018,0.0004,0.0000,0.0000,0.0004
547,9.4825,9.2083,16.0587,5.0358,,true,2,0.008333,0.1799,0.0167,1.00,1.00,7.5347,22,1,382,382,0,363,463,0,15,15,0,359424,0,701,0,0,741904384,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0007,0.0026,0.0322,0.0403,0.0075,0.1805,0.0077,5.0358,0.0148,0.1799,0.3978,0.0008,0.0004,0.1780,0.0019,0.0011,0.0000,0.0000,0.0012
548,9.4993,9.2250,16.5043,5.0450,,true,2,0.008333,0.1876,0.0167,1.00,1.00,7.3723,22,1,382,382,0,361,461,0,15,15,0,357120,0,701,0,0,741904384,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0006,0.0023,0.0432,0.0375,0.0067,0.1884,0.0053,5.0450,0.0167,0.1876,0.4246,0.0004,0.0005,0.1817,0.0020,0.0013,0.0000,0.0000,0.0006
549,9.5155,9.2417,15.8856,5.4739,,true,2,0.008333,0.1820,0.0167,1.00,1.00,6.5913,22,1,382,382,0,359,459,0,15,15,0,352512,0,701,0,0,741904384,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0006,0.0023,0.0491,0.0404,0.0082,0.1825,0.0061,5.4739,0.0173,0.1820,0.5006,0.0004,0.0007,0.2147,0.0012,0.0017,0.0000,0.0000,0.0008
550,9.5330,9.2583,15.8482,6.7497,,true,2,0.008333,0.3813,0.0167,1.00,1.00,5.7728,22,1,382,382,0,359,459,0,15,15,0,352512,0,701,0,0,741904384,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0011,0.0029,0.0424,0.0492,0.0087,0.3821,0.0065,6.7497,0.0748,0.3813,0.4551,0.0004,0.0003,0.1834,0.0019,0.0013,0.0000,0.0000,0.0015
551,9.5457,9.2750,15.4053,4.5314,,true,2,0.008333,0.1578,0.0167,1.00,1.00,4.5114,22,1,382,382,0,359,459,0,15,15,0,352512,0,701,0,0,741904384,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0006,0.0025,0.0302,0.0375,0.0063,0.1582,0.0054,4.5314,0.0153,0.1578,0.4286,0.0002,0.0002,0.1947,0.0021,0.0003,0.0000,0.0000,0.0008
552,9.5607,9.2917,14.9976,4.5533,,true,2,0.008333,0.2357,0.0167,1.00,1.00,2.8423,22,1,382,382,0,359,459,0,15,15,0,352512,0,701,0,0,741904384,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0002,0.0025,0.0493,0.0526,0.0075,0.2367,0.0060,4.5533,0.0146,0.2357,0.4285,0.0004,0.0004,0.1759,0.0018,0.0006,0.0000,0.0000,0.0006
553,9.5760,9.3083,15.2125,4.6174,,true,2,0.008333,0.1373,0.0167,1.00,1.00,1.3882,22,1,382,382,0,361,461,0,15,15,0,352512,0,701,0,0,741904384,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0002,0.0010,0.0343,0.0480,0.0081,0.1377,0.0024,4.6174,0.0166,0.1373,0.3455,0.0005,0.0004,0.1619,0.0018,0.0010,0.0000,0.0000,0.0007
554,9.5916,9.3167,14.9859,4.7363,,true,1,0.008333,0.1833,0.0083,1.00,0.56,8.0408,22,1,382,382,0,359,459,0,15,15,0,352512,0,701,0,0,741904384,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0007,0.0023,0.0601,0.0353,0.0033,0.1838,0.0074,4.7363,0.0187,0.1833,0.4190,0.0003,0.0002,0.1697,0.0014,0.0006,0.0000,0.0000,0.0005
555,9.6052,9.3333,14.0962,4.6944,,true,2,0.008333,0.1599,0.0167,1.00,1.00,5.4704,22,1,382,382,0,358,458,0,15,15,0,352512,0,701,0,0,741904384,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0002,0.0016,0.0482,0.0300,0.0043,0.1602,0.0040,4.6944,0.0182,0.1599,0.4429,0.0004,0.0003,0.1713,0.0015,0.0009,0.0000,0.0000,0.0011
556,9.6222,9.3500,16.8696,4.9168,,true,2,0.008333,0.1829,0.0167,1.00,0.99,5.6733,22,1,382,382,0,358,458,0,15,15,0,352512,0,701,0,0,741908480,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0001,0.0025,0.0492,0.0406,0.0068,0.1835,0.0057,4.9168,0.0194,0.1829,0.4783,0.0004,0.0003,0.1871,0.0016,0.0011,0.0000,0.0000,0.0008
557,9.6359,9.3667,14.2052,4.3868,,true,2,0.008333,0.1633,0.0167,1.00,1.00,3.2118,22,1,382,382,0,359,459,0,15,15,0,352512,0,701,0,0,741908480,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0002,0.0019,0.0407,0.0415,0.0065,0.1638,0.0043,4.3868,0.0215,0.1633,0.3759,0.0006,0.0004,0.1541,0.0017,0.0005,0.0000,0.0000,0.0008
558,9.6520,9.3833,14.9399,5.6224,,true,2,0.008333,0.1939,0.0167,1.00,1.00,1.4851,22,1,382,382,0,360,460,0,15,15,0,352512,0,701,0,0,741908480,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0005,0.0027,0.0533,0.0448,0.0075,0.1943,0.0084,5.6224,0.0246,0.1939,0.5067,0.0006,0.0002,0.1990,0.0009,0.0008,0.0000,0.0000,0.0009
559,9.6689,9.4000,16.2605,5.8994,,true,2,0.008333,0.3268,0.0167,1.00,1.00,1.0790,22,1,382,382,0,360,460,0,15,15,0,352512,0,701,0,0,741908480,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0006,0.0034,0.0487,0.0683,0.0144,0.3272,0.0085,5.8994,0.0205,0.3268,0.5411,0.0007,0.0010,0.1918,0.0032,0.0040,0.0000,0.0000,0.0015
560,9.6838,9.4167,16.0470,4.9224,,true,2,0.008333,0.1887,0.0167,1.00,1.00,0.4593,22,1,382,382,0,361,461,0,15,15,0,352512,0,701,0,0,741908480,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0008,0.0021,0.0530,0.0475,0.0112,0.1891,0.0066,4.9224,0.0185,0.1887,0.4293,0.0006,0.0006,0.1554,0.0017,0.0014,0.0000,0.0000,0.0015
561,9.6982,9.4250,14.3411,4.8318,,true,1,0.008333,0.1250,0.0083,1.00,0.58,6.4671,22,1,382,382,0,360,460,0,15,15,0,352512,0,701,0,0,741908480,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0008,0.0017,0.0401,0.0351,0.0057,0.1252,0.0051,4.8318,0.0199,0.1250,0.4168,0.0005,0.0002,0.1607,0.0022,0.0017,0.0000,0.0000,0.0012
562,9.7154,9.4417,15.7490,4.9789,,true,2,0.008333,0.1982,0.0167,1.00,1.00,5.5495,22,1,382,382,0,359,459,0,15,15,0,352512,0,701,0,0,741908480,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0003,0.0026,0.0384,0.0498,0.0070,0.1987,0.0063,4.9789,0.0146,0.1982,0.3716,0.0004,0.0003,0.1401,0.0014,0.0008,0.0000,0.0000,0.0007
563,9.7303,9.4583,15.5282,5.8929,,true,2,0.008333,0.1546,0.0167,1.00,1.00,4.4110,22,1,382,382,0,359,459,0,15,15,0,352512,0,701,0,0,741908480,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0007,0.0034,0.0598,0.0364,0.0073,0.1548,0.0058,5.8929,0.0204,0.1546,0.5356,0.0005,0.0011,0.1864,0.0017,0.0013,0.0000,0.0000,0.0008
564,9.7437,9.4750,15.1014,4.3598,,true,2,0.008333,0.1480,0.0167,1.00,1.00,2.8457,22,1,382,382,0,359,459,0,15,15,0,352512,0,701,0,0,741908480,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0005,0.0020,0.0389,0.0407,0.0074,0.1486,0.0047,4.3598,0.0095,0.1480,0.4322,0.0005,0.0003,0.1732,0.0013,0.0013,0.0000,0.0000,0.0011
565,9.7600,9.4917,15.4957,5.0370,,true,2,0.008333,0.1528,0.0167,1.00,1.00,1.6747,22,1,382,382,0,360,460,0,15,15,0,354816,0,701,0,0,741912576,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0003,0.0031,0.0479,0.0408,0.0076,0.1532,0.0057,5.0370,0.0195,0.1528,0.4474,0.0004,0.0006,0.1625,0.0010,0.0010,0.0000,0.0000,0.0010
566,9.7768,9.5083,15.5196,6.2320,,true,2,0.008333,0.3889,0.0167,1.00,1.00,0.5277,22,1,382,382,0,361,461,0,15,15,0,354816,0,701,0,0,741912576,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0005,0.0033,0.0394,0.0560,0.0082,0.3897,0.0068,6.2320,0.0174,0.3889,0.4481,0.0007,0.0006,0.1539,0.0018,0.0008,0.0000,0.0000,0.0010
567,9.7894,9.5167,14.8454,4.1704,,true,1,0.008333,0.1489,0.0083,1.00,0.56,7.0397,22,1,382,382,0,360,460,0,15,15,0,354816,0,701,0,0,741912576,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0001,0.0028,0.0527,0.0360,0.0062,0.1490,0.0049,4.1704,0.0165,0.1489,0.4016,0.0006,0.0004,0.1488,0.0018,0.0008,0.0000,0.0000,0.0010
568,9.8044,9.5333,14.8652,4.2996,,true,2,0.008333,0.1468,0.0167,1.00,1.00,5.2382,22,1,382,382,0,359,459,0,15,15,0,352512,0,701,0,0,741912576,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0006,0.0019,0.0353,0.0398,0.0067,0.1473,0.0043,4.2996,0.0197,0.1468,0.3636,0.0008,0.0004,0.1585,0.0015,0.0013,0.0000,0.0000,0.0011
569,9.8204,9.5500,15.1209,4.9869,,true,2,0.008333,0.2000,0.0167,1.00,1.00,3.6925,22,1,382,382,0,359,459,0,15,15,0,352512,0,701,0,0,741912576,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0003,0.0022,0.0389,0.0401,0.0080,0.2008,0.0053,4.9869,0.0188,0.2000,0.4281,0.0005,0.0004,0.1679,0.0023,0.0008,0.0000,0.0000,0.0008
570,9.8374,9.5667,16.6562,5.1097,,true,2,0.008333,0.1744,0.0167,1.00,1.00,3.6820,22,1,382,382,0,359,459,0,15,15,0,350208,0,701,0,0,741912576,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0009,0.0020,0.0490,0.0388,0.0071,0.1755,0.0053,5.1097,0.0218,0.1744,0.4524,0.0004,0.0002,0.1696,0.0017,0.0011,0.0000,0.0000,0.0010
571,9.8520,9.5833,14.9639,4.9072,,true,2,0.008333,0.1959,0.0167,1.00,1.00,1.9793,22,1,382,382,0,360,460,0,15,15,0,350208,0,701,0,0,741912576,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0006,0.0022,0.0416,0.0416,0.0065,0.1963,0.0056,4.9072,0.0132,0.1959,0.4174,0.0006,0.0004,0.1760,0.0013,0.0020,0.0000,0.0000,0.0009
572,9.8654,9.5917,14.5029,4.0547,,true,1,0.008333,0.1374,0.0083,1.00,0.57,8.1489,22,1,382,382,0,359,459,0,15,15,0,350208,0,701,0,0,741912576,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0006,0.0010,0.0318,0.0265,0.0035,0.1383,0.0032,4.0547,0.0233,0.1374,0.3438,0.0003,0.0003,0.1377,0.0007,0.0010,0.0000,0.0000,0.0010
573,9.8829,9.6083,16.8438,3.9552,,true,2,0.008333,0.1534,0.0167,1.00,0.99,8.3260,22,1,382,382,0,358,458,0,15,15,0,350208,0,701,0,0,741912576,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0009,0.0017,0.0321,0.0334,0.0053,0.1542,0.0039,3.9552,0.0140,0.1534,0.3581,0.0003,0.0002,0.1358,0.0010,0.0010,0.0000,0.0000,0.0008
574,9.8952,9.6250,13.2442,3.9900,,true,2,0.008333,0.1100,0.0167,1.00,1.00,4.9035,22,1,382,382,0,359,459,0,15,15,0,350208,0,701,0,0,741916672,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0004,0.0014,0.0444,0.0272,0.0047,0.1102,0.0036,3.9900,0.0177,0.1100,0.4287,0.0004,0.0003,0.1576,0.0015,0.0007,0.0000,0.0000,0.0011
575,9.9102,9.6417,15.1141,3.6271,,true,2,0.008333,0.2244,0.0167,1.00,1.00,3.3509,22,1,382,382,0,359,459,0,15,15,0,350208,0,701,0,0,741916672,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0001,0.0015,0.0299,0.0310,0.0050,0.2247,0.0035,3.6271,0.0100,0.2244,0.3324,0.0004,0.0003,0.1283,0.0009,0.0011,0.0000,0.0000,0.0010
576,9.9245,9.6583,14.5137,3.6570,,true,2,0.008333,0.1095,0.0167,1.00,1.00,1.1980,22,1,382,382,0,360,460,0,15,15,0,350208,0,701,0,0,741916672,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0001,0.0010,0.0419,0.0265,0.0027,0.1097,0.0031,3.6570,0.0141,0.1095,0.3892,0.0005,0.0003,0.1539,0.0010,0.0110,0.0000,0.0000,0.0008
577,9.9456,9.6750,17.7688,6.2594,,true,2,0.008333,0.2427,0.0167,1.00,0.94,2.3001,22,1,382,382,0,360,460,0,15,15,0,350208,0,701,0,0,741916672,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0008,0.0029,0.0582,0.0510,0.0108,0.2434,0.0083,6.2594,0.0436,0.2427,0.5158,0.0007,0.0004,0.2343,0.0020,0.0017,0.0000,0.0000,0.0017
578,9.9604,9.6917,16.7197,4.6149,,true,2,0.008333,0.2778,0.0167,1.00,1.00,2.3531,22,1,382,382,0,360,460,0,15,15,0,350208,0,701,0,0,741916672,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0003,0.0017,0.0460,0.0409,0.0077,0.2786,0.0050,4.6149,0.0189,0.2778,0.3947,0.0004,0.0005,0.1447,0.0011,0.0008,0.0000,0.0000,0.0009
579,9.9766,9.7083,15.2442,5.5362,,true,2,0.008333,0.1977,0.0167,1.00,1.00,0.9306,22,1,382,382,0,361,461,0,15,15,0,350208,0,701,0,0,741916672,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0007,0.0024,0.0445,0.0503,0.0076,0.1982,0.0050,5.5362,0.0204,0.1977,0.3885,0.0011,0.0004,0.1725,0.0016,0.0010,0.0000,0.0000,0.0009
580,9.9920,9.7250,16.2175,4.7291,,true,2,0.008333,0.2093,0.0167,1.00,1.00,0.4815,22,1,382,382,0,361,461,0,15,15,0,350208,0,701,0,0,741916672,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0007,0.0032,0.0453,0.0391,0.0045,0.2102,0.0047,4.7291,0.0188,0.2093,0.5023,0.0005,0.0006,0.1940,0.0028,0.0011,0.0000,0.0000,0.0008
581,10.0084,9.7333,16.0971,5.0072,,true,1,0.008333,0.1319,0.0083,1.00,0.52,8.2453,22,1,382,382,0,360,460,0,15,15,0,347904,0,701,0,0,741916672,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0006,0.0023,0.0504,0.0386,0.0074,0.1329,0.0056,5.0072,0.0189,0.1319,0.4269,0.0005,0.0005,0.1793,0.0013,0.0008,0.0000,0.0000,0.0010
582,10.0247,9.7500,15.1317,5.7816,,true,2,0.008333,0.3877,0.0167,1.00,1.00,6.7104,22,1,382,382,0,360,460,0,15,15,0,347904,0,701,0,0,741916672,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0005,0.0020,0.0467,0.0493,0.0097,0.3898,0.0072,5.7816,0.0208,0.3877,0.4141,0.0005,0.0005,0.1873,0.0017,0.0015,0.0000,0.0000,0.0006
583,10.0407,9.7667,17.0970,4.9591,,true,2,0.008333,0.2018,0.0167,1.00,0.97,7.1407,22,1,382,382,0,360,460,0,15,15,0,347904,0,701,0,0,741916672,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0008,0.0030,0.0385,0.0466,0.0082,0.2023,0.0071,4.9591,0.0195,0.2018,0.3836,0.0004,0.0007,0.1568,0.0013,0.0006,0.0000,0.0000,0.0011
584,10.0574,9.7833,16.4840,5.1536,,true,2,0.008333,0.2028,0.0167,1.00,1.00,6.9581,22,1,382,382,0,359,459,0,15,15,0,347904,0,701,0,0,741920768,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0002,0.0037,0.0351,0.0420,0.0083,0.2032,0.0070,5.1536,0.0151,0.2028,0.4129,0.0005,0.0005,0.1452,0.0015,0.0010,0.0000,0.0000,0.0006
585,10.0728,9.8000,15.8919,4.7795,,true,2,0.008333,0.1825,0.0167,1.00,1.00,6.1833,22,1,382,382,0,359,459,0,15,15,0,350208,0,701,0,0,741920768,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0005,0.0022,0.0491,0.0419,0.0078,0.1831,0.0072,4.7795,0.0198,0.1825,0.4336,0.0005,0.0004,0.1952,0.0013,0.0012,0.0000,0.0000,0.0011
586,10.0877,9.8167,15.3101,4.2631,,true,2,0.008333,0.1762,0.0167,1.00,1.00,4.8267,22,1,382,382,0,360,460,0,15,15,0,350208,0,701,0,0,741920768,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0003,0.0022,0.0355,0.0376,0.0061,0.1775,0.0046,4.2631,0.0137,0.1762,0.3664,0.0006,0.0002,0.1372,0.0012,0.0012,0.0000,0.0000,0.0006
587,10.1039,9.8333,15.0444,5.4134,,true,2,0.008333,0.2160,0.0167,1.00,1.00,3.2045,22,1,382,382,0,360,460,0,15,15,0,350208,0,701,0,0,741920768,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,20,21,33,32,36,35,42,32,32,0,0,0.0003,0.0018,0.0368,0.0382,0.0054,0.2167,0.0053,5.4134,0.0212,0.2160,0.3741,0.0006,0.0005,0.1618,0.0015,0.0014,0.0000,0.0000,0.0008
