frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_wanted,jobs_in_flight,eye_speed_mps,detail_bias,lod_min,lod_max,wanted_lod_max,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,lod_l0,lod_l1,lod_l2,lod_l3,lod_l4,lod_l5,lod_l6,lod_l7,lod_l8,lod_l9,lod_l10,lod_l11,lod_l12,lod_l13,lod_l14,lod_l15,lod_l16,lod_l17,scope:client.camera_ms,scope:client.celestial_visuals_ms,scope:client.hud_ms,scope:client.pilot_hud_ms,scope:client.pilot_preview_ms,scope:client.pilot_simulation_ms,scope:client.starfield_ms,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_asset_upload_ms,scope:world.terrain_cbt_submit_ms,scope:world.terrain_counters_ms,scope:world.terrain_entity_sync_ms,scope:world.terrain_job_poll_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms,scope:world.terrain_selection_ms
869,13.2164,12.9917,14.1378,3.6189,,true,2,0.008333,0.1769,0.0167,1.00,1.00,5.3335,22,1,382,382,0,395,495,0,15,15,0,364032,0,987,0,0,880070656,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0002,0.0007,0.0377,0.0214,0.0024,0.1777,0.0025,3.6189,0.0109,0.1769,0.3725,0.0003,0.0002,0.1430,0.0010,0.0004,0.0000,0.0000,0.0004
870,13.2310,13.0083,14.0210,4.1563,,true,2,0.008333,0.3201,0.0167,1.00,1.00,2.6879,22,1,382,382,0,395,495,0,15,15,0,364032,0,987,0,0,880070656,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0001,0.0008,0.0407,0.0595,0.0022,0.3205,0.0020,4.1563,0.0124,0.3201,0.3681,0.0005,0.0002,0.1515,0.0010,0.0004,0.0000,0.0000,0.0004
871,13.2465,13.0250,15.3789,4.0979,,true,2,0.008333,0.1131,0.0167,1.00,1.00,1.4001,22,1,382,382,0,396,496,0,15,15,0,364032,0,987,0,0,880070656,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0003,0.0009,0.0462,0.0232,0.0040,0.1135,0.0030,4.0979,0.0170,0.1131,0.3964,0.0007,0.0003,0.1395,0.0010,0.0009,0.0000,0.0000,0.0006
872,13.2596,13.0333,13.6971,3.6980,,true,1,0.008333,0.0598,0.0083,1.00,0.61,6.7638,22,1,382,382,0,396,496,0,15,15,0,361728,0,987,0,0,880070656,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0004,0.0011,0.0459,0.0249,0.0036,0.0607,0.0033,3.6980,0.0110,0.0598,0.3461,0.0003,0.0002,0.1358,0.0015,0.0005,0.0000,0.0000,0.0003
873,13.2744,13.0500,14.2417,4.2199,,true,2,0.008333,0.1310,0.0167,1.00,1.00,4.3388,22,1,382,382,0,396,496,0,15,15,0,361728,0,987,0,0,880070656,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0002,0.0007,0.0449,0.0253,0.0034,0.1312,0.0028,4.2199,0.0119,0.1310,0.4034,0.0004,0.0002,0.1399,0.0006,0.0008,0.0000,0.0000,0.0007
874,13.2896,13.0667,14.9536,4.1789,,true,2,0.008333,0.2275,0.0167,1.00,1.00,2.6257,22,1,382,382,0,396,496,0,15,15,0,361728,0,987,0,0,880070656,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0008,0.0017,0.0399,0.0416,0.0045,0.2282,0.0061,4.1789,0.0157,0.2275,0.3927,0.0005,0.0003,0.1740,0.0014,0.0011,0.0000,0.0000,0.0003
875,13.3033,13.0833,14.4968,3.5829,,true,2,0.008333,0.1205,0.0167,1.00,1.00,0.4558,22,1,382,382,0,397,497,0,15,15,0,361728,0,987,0,0,880070656,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0002,0.0006,0.0389,0.0263,0.0046,0.1206,0.0029,3.5829,0.0114,0.1205,0.4267,0.0006,0.0002,0.1860,0.0009,0.0007,0.0000,0.0000,0.0007
876,13.3173,13.0917,14.0868,3.6067,,true,1,0.008333,0.1218,0.0083,1.00,0.59,6.2093,22,1,382,382,0,396,496,0,15,15,0,361728,0,987,0,0,880070656,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0002,0.0009,0.0382,0.0249,0.0027,0.1222,0.0029,3.6067,0.0129,0.1218,0.3750,0.0002,0.0002,0.1823,0.0008,0.0005,0.0000,0.0000,0.0002
877,13.3320,13.1083,14.1412,4.0424,,true,2,0.008333,0.1051,0.0167,1.00,1.00,3.6838,22,1,382,382,0,396,496,0,15,15,0,361728,0,987,0,0,880074752,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0004,0.0006,0.0208,0.0278,0.0034,0.1056,0.0025,4.0424,0.0153,0.1051,0.2513,0.0004,0.0002,0.0997,0.0010,0.0009,0.0000,0.0000,0.0007
878,13.3466,13.1250,14.6100,3.9205,,true,2,0.008333,0.1705,0.0167,1.00,1.00,1.6271,22,1,382,382,0,397,497,0,15,15,0,359424,0,987,0,0,880074752,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0002,0.0009,0.0350,0.0312,0.0035,0.1715,0.0033,3.9205,0.0091,0.1705,0.3617,0.0004,0.0003,0.1341,0.0010,0.0007,0.0000,0.0000,0.0005
879,13.3596,13.1333,14.0716,2.9403,,true,1,0.008333,0.0650,0.0083,1.00,0.59,7.3654,22,1,382,382,0,396,496,0,15,15,0,359424,0,987,0,0,880074752,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0001,0.0004,0.0211,0.0166,0.0018,0.0652,0.0019,2.9403,0.0080,0.0650,0.2458,0.0003,0.0000,0.1017,0.0011,0.0005,0.0000,0.0000,0.0003
880,13.3744,13.1500,14.3480,3.5156,,true,2,0.008333,0.1066,0.0167,1.00,1.00,5.0467,22,1,382,382,0,396,496,0,15,15,0,359424,0,987,0,0,880074752,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0005,0.0014,0.0208,0.0190,0.0017,0.1068,0.0030,3.5156,0.0089,0.1066,0.2376,0.0003,0.0003,0.0984,0.0010,0.0005,0.0000,0.0000,0.0005
881,13.3886,13.1667,13.9859,3.7105,,true,2,0.008333,0.1690,0.0167,1.00,1.00,2.3660,22,1,382,382,0,396,496,0,15,15,0,359424,0,987,0,0,880074752,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0001,0.0008,0.0350,0.0218,0.0029,0.1699,0.0026,3.7105,0.0110,0.1690,0.4014,0.0005,0.0003,0.1778,0.0011,0.0007,0.0000,0.0000,0.0003
882,13.4035,13.1833,14.4516,4.1733,,true,2,0.008333,0.1589,0.0167,1.00,1.00,0.1509,22,1,382,382,0,397,497,0,15,15,0,359424,0,987,0,0,880074752,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0008,0.0009,0.0417,0.0330,0.0050,0.1590,0.0040,4.1733,0.0129,0.1589,0.4257,0.0004,0.0003,0.1518,0.0012,0.0011,0.0000,0.0000,0.0005
883,13.4171,13.1917,14.3535,3.4063,,true,1,0.008333,0.0883,0.0083,1.00,0.58,6.1710,22,1,382,382,0,397,497,0,15,15,0,359424,0,987,0,0,880074752,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0004,0.0008,0.0244,0.0266,0.0031,0.0887,0.0044,3.4063,0.0097,0.0883,0.2494,0.0003,0.0002,0.1021,0.0009,0.0008,0.0000,0.0000,0.0003
884,13.4314,13.2083,13.8986,3.8349,,true,2,0.008333,0.1815,0.0167,1.00,1.00,3.4030,22,1,382,382,0,397,497,0,15,15,0,357120,0,987,0,0,880074752,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0002,0.0006,0.0370,0.0238,0.0039,0.1822,0.0025,3.8349,0.0108,0.1815,0.3711,0.0003,0.0001,0.1439,0.0007,0.0003,0.0000,0.0000,0.0002
885,13.4464,13.2250,15.0450,3.6314,,true,2,0.008333,0.1153,0.0167,1.00,1.00,1.7814,22,1,382,382,0,397,497,0,15,15,0,357120,0,987,0,0,880074752,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0003,0.0007,0.0415,0.0173,0.0031,0.1157,0.0026,3.6314,0.0110,0.1153,0.3931,0.0005,0.0003,0.1421,0.0007,0.0005,0.0000,0.0000,0.0004
886,13.4645,13.2333,13.5417,8.2502,,true,1,0.008333,0.0800,0.0083,1.00,0.62,6.9898,22,1,382,382,8,397,497,0,15,15,0,354816,0,995,19,40,880078848,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0002,0.0014,0.0363,0.0276,0.0021,0.0801,0.0041,8.2502,0.0101,0.0800,5.0906,0.0002,0.1870,0.1557,0.0007,0.0005,0.0000,0.0000,4.4024
887,13.4738,13.2500,13.7969,3.5753,,true,2,0.008333,0.1034,0.0167,1.00,1.00,4.1201,22,1,382,382,8,418,518,0,15,15,7,354816,0,1002,12,40,880078848,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0002,0.0006,0.0361,0.0132,0.0017,0.1035,0.0017,3.5753,0.0088,0.1034,0.6850,0.0247,0.1761,0.1575,0.0005,0.0091,0.0000,24.0042,0.0013
888,13.4883,13.2667,14.0555,3.9374,,true,2,0.008333,0.1160,0.0167,1.00,1.00,1.5089,22,1,382,382,4,433,533,0,15,15,8,354816,0,1006,4,20,880078848,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0003,0.0011,0.0430,0.0248,0.0099,0.1165,0.0046,3.9374,0.0109,0.1160,0.7320,0.0204,0.1580,0.1682,0.0010,0.0112,0.0000,29.4907,0.0004
889,13.5032,13.2750,14.8360,4.2382,,true,1,0.008333,0.1065,0.0083,1.00,0.56,8.0116,22,1,382,382,0,423,523,0,15,15,4,354816,0,1006,0,0,880078848,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,44,35,41,41,12,0,0,0.0002,0.0008,0.0877,0.0271,0.0041,0.1067,0.0034,4.2382,0.0111,0.1065,0.4265,0.0145,0.0002,0.1513,0.0007,0.0075,0.0000,16.1543,0.0005
890,13.5203,13.2917,16.6241,4.3977,,true,2,0.008333,0.1777,0.0167,1.00,1.00,7.9691,22,1,382,382,0,415,515,0,15,15,0,354816,0,1006,0,0,880078848,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,43,39,42,37,12,0,0,0.0002,0.0016,0.0478,0.0313,0.0045,0.1783,0.0045,4.3977,0.0158,0.1777,0.5457,0.0004,0.0005,0.1938,0.0016,0.0013,0.0000,0.0000,0.0007
891,13.5336,13.3083,13.7948,4.3066,,true,2,0.008333,0.1526,0.0167,1.00,1.00,5.0972,22,1,382,382,0,414,514,0,15,15,0,354816,0,1006,0,0,880078848,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,43,39,42,37,12,0,0,0.0005,0.0015,0.0505,0.0344,0.0039,0.1530,0.0038,4.3066,0.0124,0.1526,0.4129,0.0005,0.0004,0.1595,0.0009,0.0010,0.0000,0.0000,0.0009
892,13.5505,13.3250,16.9429,3.9890,,true,2,0.008333,0.1709,0.0167,1.00,0.98,5.3734,22,1,382,382,0,412,512,0,15,15,0,354816,0,1006,0,0,880078848,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,43,39,42,37,12,0,0,0.0003,0.0016,0.0367,0.0359,0.0045,0.1711,0.0042,3.9890,0.0135,0.1709,0.3985,0.0006,0.0004,0.1632,0.0024,0.0011,0.0000,0.0000,0.0006
893,13.5639,13.3417,13.8928,3.8199,,true,2,0.008333,0.1298,0.0167,1.00,1.00,2.5996,22,1,382,382,0,414,514,0,15,15,0,354816,0,1006,0,0,880078848,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,43,39,42,37,12,0,0,0.0003,0.0010,0.0396,0.0290,0.0025,0.1303,0.0348,3.8199,0.0125,0.1298,0.3760,0.0004,0.0002,0.1498,0.0007,0.0007,0.0000,0.0000,0.0006
894,13.5788,13.3583,15.0116,3.5101,,true,2,0.008333,0.1440,0.0167,1.00,1.00,0.9446,22,1,382,382,0,415,515,0,15,15,0,352512,0,1006,0,0,880078848,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,43,39,42,37,12,0,0,0.0003,0.0012,0.0389,0.0257,0.0035,0.1443,0.0043,3.5101,0.0129,0.1440,0.3656,0.0004,0.0003,0.1331,0.0008,0.0007,0.0000,0.0000,0.0008
895,13.5930,13.3667,14.0091,3.9072,,true,1,0.008333,0.0931,0.0083,1.00,0.59,6.6203,22,1,382,382,0,412,512,0,15,15,0,352512,0,1006,0,0,880078848,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,43,39,42,37,12,0,0,0.0002,0.0008,0.0448,0.0239,0.0034,0.0934,0.0021,3.9072,0.0336,0.0931,0.3564,0.0006,0.0002,0.1396,0.0008,0.0007,0.0000,0.0000,0.0005
896,13.6077,13.3833,14.2293,4.3133,,true,2,0.008333,0.1728,0.0167,1.00,1.00,4.1830,22,1,382,382,0,411,511,0,15,15,0,366336,0,1006,0,0,880082944,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,43,39,42,37,12,0,0,0.0002,0.0012,0.0444,0.0207,0.0036,0.1730,0.0042,4.3133,0.0136,0.1728,0.4623,0.0005,0.0002,0.1740,0.0014,0.0012,0.0000,0.0000,0.0004
897,13.6223,13.4000,15.0373,3.8860,,true,2,0.008333,0.2725,0.0167,1.00,1.00,2.5536,22,1,382,382,0,411,511,0,15,15,0,366336,0,1006,0,0,880082944,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,43,39,42,37,12,0,0,0.0002,0.0011,0.0384,0.0255,0.0025,0.2730,0.0023,3.8860,0.0109,0.2725,0.4115,0.0008,0.0002,0.1345,0.0010,0.0008,0.0000,0.0000,0.0003
898,13.6376,13.4167,14.6272,4.5211,,true,2,0.008333,0.1039,0.0167,1.00,1.00,0.5142,22,1,382,382,0,412,512,0,15,15,0,364032,0,1006,0,0,880082944,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,43,39,42,37,12,0,0,0.0004,0.0014,0.0221,0.0220,0.0041,0.1043,0.0047,4.5211,0.0210,0.1039,0.2659,0.0007,0.0003,0.1160,0.0009,0.0007,0.0000,0.0000,0.0007
899,13.6524,13.4250,15.1432,3.8583,,true,1,0.008333,0.0705,0.0083,1.00,0.55,7.3240,22,1,382,382,0,409,509,0,15,15,0,364032,0,1006,0,0,880082944,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,43,39,42,37,12,0,0,0.0003,0.0011,0.0485,0.0230,0.0034,0.0709,0.0051,3.8583,0.0143,0.0705,0.4097,0.0008,0.0002,0.1570,0.0011,0.0009,0.0000,0.0000,0.0005
900,13.6661,13.4417,13.9110,3.9800,,true,2,0.008333,0.1744,0.0167,1.00,1.00,4.5683,22,1,382,382,0,408,508,0,15,15,0,364032,0,1006,0,0,880082944,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,43,39,42,37,12,0,0,0.0001,0.0011,0.0202,0.0272,0.0037,0.1746,0.0043,3.9800,0.0098,0.1744,0.3009,0.0004,0.0002,0.1419,0.0009,0.0009,0.0000,0.0000,0.0003
901,13.6803,13.4583,14.0955,4.0683,,true,2,0.008333,0.1403,0.0167,1.00,1.00,1.9972,22,1,382,382,0,409,509,0,15,15,0,364032,0,1006,0,0,880082944,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,43,39,42,37,12,0,0,0.0002,0.0019,0.0470,0.0273,0.0046,0.1404,0.0052,4.0683,0.0124,0.1403,0.4120,0.0006,0.0003,0.1798,0.0010,0.0005,0.0000,0.0000,0.0007
902,13.6940,13.4667,14.1546,3.6698,,true,1,0.008333,0.0954,0.0083,1.00,0.59,7.8184,22,1,382,382,0,406,506,0,15,15,0,364032,0,1006,0,0,880082944,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,43,39,42,37,12,0,0,0.0001,0.0006,0.0358,0.0286,0.0052,0.0956,0.0031,3.6698,0.0120,0.0954,0.3961,0.0004,0.0004,0.1607,0.0014,0.0009,0.0000,0.0000,0.0005
903,13.7078,13.4833,14.0393,3.4638,,true,2,0.008333,0.1714,0.0167,1.00,1.00,5.1910,22,1,382,382,0,406,506,0,15,15,0,364032,0,1006,0,0,880082944,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,43,39,42,37,12,0,0,0.0005,0.0006,0.0283,0.0223,0.0032,0.1722,0.0042,3.4638,0.0113,0.1714,0.3214,0.0004,0.0007,0.1299,0.0011,0.0027,0.0000,0.0000,0.0051
904,13.7223,13.5000,13.9426,3.9064,,true,2,0.008333,0.2243,0.0167,1.00,1.00,2.4669,22,1,382,382,0,406,506,0,15,15,0,364032,0,1006,0,0,880082944,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,43,39,42,37,12,0,0,0.0002,0.0013,0.0407,0.0404,0.0061,0.2246,0.0049,3.9064,0.0115,0.2243,0.4085,0.0005,0.0004,0.1726,0.0005,0.0007,0.0000,0.0000,0.0005
905,13.7370,13.5167,14.5820,4.0002,,true,2,0.008333,0.1313,0.0167,1.00,1.00,0.3823,22,1,382,382,0,407,507,0,15,15,0,364032,0,1006,0,0,880087040,0.000000,0.000000,0.000000,0.00,2,7,10,18,16,25,21,22,11,39,38,43,39,42,37,12,0,0,0.0004,0.0017,0.0463,0.0318,0.0042,0.1333,0.0038,4.0002,0.0157,0.1313,0.4010,0.0002,0.0002,0.1532,0.0137,0.0006,0.0000,0.0000,0.0002
